,Background,Back,Skin,Clothes,Helmet,Hair,Nose,Mouth,Ears,Eyes,Hat,Legendary,Charity,Rarity score,Token Id
266,grey,angel_wings,black,ghost,light_green,none,blue,malicious,none,lazer,police,None,None,39.61419267389274,267
267,rainbow,none,alien,martian,silver,blond_short,carrot,music,round,retro_glasses,none,None,None,42.85208407590599,268
268,yellow,none,nude,ghost,white,none,blue,malicious,regular,80s_glasses,none,None,None,2.025499848064283,269
269,orange,none,black,pilot,light_green,black_long,black,sad,small_wings,vampire,none,None,None,36.33734444034237,270
270,orange,none,nude,read_or_die,turquoise,none,red,malicious,none,regular,doctor,None,None,7.00738976834131,271
271,pink,none,cyborg,sailor,trippy,blond_short,green,smile,none,closed,spikes,None,None,46.525925230552936,272
272,grey,none,black,cardigan,purple,blond_long,turquoise,wow,small,hopeful,none,None,None,30.58935967163005,273
273,pink,black_cape,black,doctor,yellow,none,blue,wow,small,yellow_glasses,none,None,None,25.870649259063672,274
274,red,tennis,nude,ballet,yellow,none,red,small_beard,pointy,angry,none,None,None,19.89437291639257,275
275,purple,guitar,nude,doctor,red,none,green,sad,pointy,angry,none,None,None,18.430510331407277,276
276,turquoise,none,artist,plaid_shirt,blue,black_long,blue,smoking_pipe,zombie,rogue,none,None,None,38.20151868494725,277
277,yellow,tennis,black,bling_bling,red,none,black,wow,round,wink,none,None,None,27.723711401509227,278
278,cream,none,nude,ghost,light_green,none,white,wow,none,regular,sherlock,None,None,7.65632265875877,279
279,purple,none,black,dollar_sign,dark_green,black_short,turquoise,music,small,yellow_glasses,none,None,None,33.54208334551313,280
280,yellow,none,nude,gentleman,white,none,turquoise,smile,none,regular,police,None,None,7.566104401112403,281
281,pink,none,nude,jersey,turquoise,blond_short,turquoise,rabbit,bunny,80s_glasses,none,None,None,24.88416447640481,282
282,cream,tennis,nude,cyclist,pink,none,black,party_horn,pointy,professor,none,None,None,20.22717692206691,283
283,green,none,black,leather_jacket,cyborg,blond_long,carrot,big_smile,bunny,retro_glasses,none,None,None,39.28737470840116,284
284,cream,tennis,nude,martian,purple,none,blue,confident,round,wink,none,None,None,17.823866430625902,285
285,yellow,black_cape,nude,ballet,light_blue,none,red,malicious,regular,professor,none,None,None,16.255565745047935,286
286,green,none,artist,cardigan,light_green,brown_long,heart,smile,regular,hopeful,none,None,None,34.278446727959434,287
287,purple,none,nude,ghost,orange,none,green,smile,none,regular,sherlock,None,None,5.621882927619766,288
288,grey,none,nude,grey_hoodie,silver,blond_long,heart,malicious,earrings,big_eyes,none,None,None,27.208311405932317,289
289,turquoise,none,nude,policeman,orange,none,blue,big_smile,none,regular,rainbow,None,None,7.394097011585887,290
290,orange,skater,radioactive,policeman,light_blue,none,pink,small_beard,none,lazer,crazy,None,None,45.624010646278805,291
291,cream,none,artist,dollar_sign,dark_green,dreadlocks,blue,moustache,pointy,yellow_glasses,none,None,None,38.17888893447327,292
292,orange,red_cape,nude,worker,turquoise,none,turquoise,moustache,round,wink,none,None,None,18.086216547846476,293
293,orange,none,nude,drawing_my_life,light_green,none,turquoise,malicious,none,regular,rainbow,None,None,8.344839517303317,294
294,purple,none,nude,read_or_die,light_blue,none,turquoise,smile,none,regular,captain,None,None,6.7902240973906025,295
295,dark_blue,none,nude,ghost,light_green,ginger_short,green,bubbles,small_wings,80s_glasses,none,None,None,26.48904841292248,296
296,cream,none,nude,read_or_die,dark_green,none,yellow,beard,none,suspicious,police,None,None,15.603834339520073,297
297,pink,none,nude,worker,pink,none,green,malicious,none,regular,captain,None,None,7.997739135853238,298
298,cream,none,nude,chef,light_green,none,red,wow,none,regular,cook,None,None,7.492772428239841,299
299,rainbow,none,cyborg,ninja,white,blond_short,heart,bubbles,none,lazer,gentleman,None,None,51.75480156090985,300
300,pink,tennis,nude,doctor,purple,none,blue,moustache,round,pirate,none,None,None,18.712498580600602,301
301,orange,none,nude,worker,light_green,none,white,confident,small,wink,none,None,None,3.2750925915259894,302
302,cream,tennis,nude,read_or_die,orange,none,white,small_beard,round,angry,none,None,None,18.777319704805358,303
303,cream,none,black,martian,silver,ginger_short,turquoise,big_smile,zombie,3d_glasses,none,None,None,36.57697265502117,304
304,cream,none,nude,chef,black,none,red,big_smile,small,vegas_glasses,none,None,None,2.8858266320693917,305
305,artnotes,none,black,ballet,blue,blond_short,booger,sad,demon_horns,angry,none,None,None,39.501665244346164,306
306,purple,none,nude,worker,black,none,blue,smile,none,suspicious,beanie,None,None,11.899840636089483,307
307,red,none,nude,worker,light_green,none,white,big_smile,small,vegas_glasses,none,None,None,2.8407140512169944,308
308,red,none,artist,thriller,rainbow,none,turquoise,confident,regular,manga,none,None,None,20.15992611088313,309
309,purple,black_cape,nude,martian,light_blue,none,blue,malicious,pointy,vampire,none,None,None,17.640744084693736,310
310,pink,none,black,dollar_sign,light_green,none,pink,beard,pointy,vr,none,None,None,18.557915874677064,311
311,pink,none,nude,doctor,orange,none,white,smile,none,regular,captain,None,None,6.567137132260645,312
312,pink,tennis,nude,chef,red,none,black,sad,pointy,angry,none,None,None,18.816885511181443,313
313,grey,red_cape,nude,cyclist,orange,none,red,big_smile,small,retro_glasses,none,None,None,15.953762300408938,314
314,cream,none,nude,cyclist,blue,none,black,smile,none,regular,punk,None,None,7.59709368957827,315
315,artnotes,none,cyborg,cardigan,purple,blond_long,turquoise,vampire,pointy,retro_glasses,none,None,None,40.87235639549055,316
316,turquoise,none,nude,pilot,red,none,yellow,tongue_out,none,suspicious,crazy,None,None,14.610943686345243,317
317,purple,none,nude,ninja,turquoise,none,white,wow,none,regular,crazy,None,None,7.523767162145846,318
318,green,none,zombie,cardigan,png,black_short,pig,tongue_out,none,cyborg,police,None,None,50.58439447982113,319
319,orange,none,nude,read_or_die,light_blue,none,green,smile,none,regular,cowboy,None,None,6.330025936813559,320
320,yellow,none,nude,worker,yellow,none,blue,malicious,small,vegas_glasses,none,None,None,1.7998029968240383,321
321,purple,none,nude,doctor,light_green,none,white,wow,none,regular,police,None,None,7.405254028907167,322
322,rainbow,none,radioactive,gentleman,silver,ginger_long,white,bubbles,none,cyborg,pirate,None,None,52.16365778708278,323
323,red,none,nude,policeman,turquoise,none,pink,malicious,none,regular,captain,None,None,7.845426117059069,324
324,turquoise,none,nude,gentleman,yellow,none,turquoise,wow,regular,wink,none,None,None,1.607978605954312,325
325,orange,skater,nude,cyclist,purple,none,heart,walrus,none,regular,police,None,None,25.359149084919082,326
326,grey,black_cape,black,ufo,purple,none,heart,sad,small,3d_glasses,none,None,None,30.07569753010409,327
327,yellow,none,nude,martian,red,none,white,wow,none,regular,worker,None,None,7.134274381715734,328
328,cream,none,nude,martian,purple,none,turquoise,wow,none,regular,sherlock,None,None,7.749457849273986,329
329,purple,none,nude,martian,purple,none,green,wow,none,regular,police,None,None,6.702637831954368,330
330,turquoise,none,nude,read_or_die,orange,none,black,smile,none,regular,police,None,None,6.149632206900198,331
331,turquoise,devil,white,bling_bling,white,none,whiskers,chewing_gum,pointy,3d_glasses,none,None,None,38.36802208556611,332
332,cream,none,nude,chef,orange,none,white,confident,round,professor,none,None,None,4.702746054992298,333
333,purple,black_cape,nude,ninja,blue,none,green,wow,none,regular,doctor,None,None,20.777996675994647,334
334,rainbow,none,radioactive,policeman,silver,black_short,booger,party_horn,round,80s_glasses,none,None,None,41.82269470639066,335
335,turquoise,none,nude,cyclist,purple,none,white,smile,none,regular,worker,None,None,6.589813001109033,336
336,rainbow,none,black,tattoo,pink,ginger_short,yellow,tongue_out,pointy,monster,none,None,None,37.32434147099098,337
337,purple,none,nude,cyclist,purple,none,yellow,sad,small,angry,none,None,None,2.9422308891172975,338
338,red,none,nude,leather_jacket,purple,ginger_short,pig,big_smile,round,monster,none,None,None,24.66136601614526,339
339,green,black_cape,black,ninja,turquoise,none,yellow,party_horn,pointy,professor,none,None,None,30.29300142697982,340
340,cream,none,nude,drawing_my_life,pink,none,black,big_smile,none,regular,sheriff,None,None,9.053012992321003,341
341,yellow,none,nude,doctor,light_green,none,red,wow,none,regular,doctor,None,None,6.7506557175366995,342
342,cream,none,black,drawing_my_life,red,none,black,party_horn,none,regular,sheriff,None,None,20.05155243366914,343
343,pink,none,nude,read_or_die,red,none,turquoise,wow,none,regular,martian,None,None,7.292305081388002,344
344,turquoise,red_cape,nude,ninja,pink,none,turquoise,tongue_out,regular,hopeful,none,None,None,18.136871928315422,345
345,purple,none,nude,ballet,white,none,blue,walrus,pointy,retro_glasses,none,None,None,5.96664424736395,346
346,yellow,none,nude,read_or_die,turquoise,none,red,wow,none,regular,worker,None,None,6.282249020370598,347
347,green,none,nude,tie_and_dye,yellow,black_long,turquoise,smoking_pipe,none,suspicious,cook,None,None,32.43073118302746,348
348,cream,skater,black,pilot,pink,none,green,rabbit,small,vegas_glasses,none,None,None,30.109702753432753,349
349,turquoise,tennis,nude,policeman,turquoise,none,yellow,smile,small,80s_glasses,none,None,None,14.887576720926655,350
350,purple,none,nude,cardigan,turquoise,none,green,big_smile,none,regular,sailor,None,None,7.478611751510483,351
351,pink,tennis,nude,ghost,blue,none,yellow,wow,regular,big_eyes,none,None,None,16.40800828866917,352
352,grey,none,nude,mechanic,light_green,none,red,wow,regular,wink,none,None,None,1.3794864294321216,353
353,turquoise,none,nude,cardigan,orange,blond_short,green,chewing_gum,none,regular,sheriff,None,None,25.511047001548842,354
354,turquoise,none,black,bling_bling,blue,brown_long,blue,rabbit,emperor,professor,none,None,None,35.74795187157403,355
355,purple,none,nude,plaid_shirt,white,none,heart,confident,regular,angry,none,None,None,4.900043180507567,356
356,purple,none,nude,plaid_shirt,light_green,none,yellow,smile,none,regular,sailor,None,None,7.0695041040163265,357
357,cream,none,nude,worker,pink,none,blue,smile,none,regular,beanie,None,None,7.377037233456198,358
358,orange,tennis,artist,tattoo,dark_green,none,turquoise,rabbit,small_wings,monster,none,None,None,38.52603968250648,359
359,yellow,none,black,skull,white,black_short,heart,party_horn,regular,insect,none,None,None,34.65898672060099,360
360,turquoise,none,nude,drawing_my_life,white,none,turquoise,tongue_out,none,suspicious,police,None,None,14.342936484804325,361
361,turquoise,none,artist,sailor,pink,black_short,turquoise,smoking_pipe,small,professor,none,None,None,35.35560944951677,362
362,grey,none,artist,cardigan,orange,blond_long,yellow,vampire,small,big_eyes,none,None,None,36.32869287047958,363
363,turquoise,none,nude,martian,yellow,none,pink,malicious,none,regular,sheriff,None,None,8.226443238120076,364
364,red,none,nude,doctor,orange,none,green,smile,none,regular,cowboy,None,None,5.878557462467619,365
365,green,none,nude,martian,dark_green,none,turquoise,sad,regular,big_eyes,none,None,None,4.488295506667725,366
366,cream,none,nude,worker,light_green,none,turquoise,big_smile,none,regular,punk,None,None,9.352197829650887,367
367,cream,none,nude,dollar_sign,white,none,pink,beard,none,suspicious,gentleman,None,None,16.162363492577096,368
368,purple,none,nude,drawing_my_life,red,none,red,wow,none,regular,cowboy,None,None,6.166574047761474,369
369,cream,none,black,ghost,light_blue,none,green,beard,round,wink,none,None,None,15.164618578860553,370
370,turquoise,red_cape,nude,mechanic,blue,none,pink,walrus,round,wink,none,None,None,18.3738531743947,371
371,pink,none,artist,robot,black,blond_short,blue,smoking_pipe,small,insect,none,None,None,35.9704648495873,372
372,rainbow,none,artist,martian,white,blond_short,yellow,sad,zombie,retro_glasses,none,None,None,40.4124783870538,373
373,turquoise,none,artist,ufo,orange,black_long,heart,malicious,small,wink,none,None,None,34.15418693449813,374
374,red,jetpack,alien,read_or_die,light_blue,none,white,screaming,round,vegas_glasses,none,None,None,35.15277563171497,375
375,yellow,none,nude,read_or_die,red,none,green,smile,none,regular,sailor,None,None,5.9208638192083,376
376,cream,red_cape,black,cardigan,red,none,blue,smile,pointy,vampire,none,None,None,28.011527255344344,377
377,green,none,nude,cardigan,light_blue,none,turquoise,confident,small,vegas_glasses,none,None,None,3.249702302294482,378
378,red,none,nude,plaid_shirt,blue,none,yellow,malicious,none,regular,rainbow,None,None,8.73704777456623,379
379,turquoise,none,alien,thriller,cyborg,brown_long,carrot,malicious,small_wings,insect,none,None,None,43.23575170327992,380
380,pink,none,nude,ghost,red,none,green,smile,none,regular,cowboy,None,None,5.867219700717755,381
381,grey,none,nude,read_or_die,light_green,none,turquoise,malicious,none,regular,cowboy,None,None,8.20103445182041,382
382,cream,none,nude,martian,turquoise,none,green,malicious,small,wink,none,None,None,1.4330318423312152,383
383,orange,none,black,policeman,dark_green,none,yellow,tongue_out,none,regular,beanie,None,None,21.605868080003148,384
384,green,none,white,leather_jacket,light_green,blond_short,whiskers,music,small,vampire,none,None,None,38.968457473942095,385
385,yellow,none,artist,black_suit,red,none,yellow,small_beard,demon_horns,professor,none,None,None,22.969447288118474,386
386,grey,none,white,read_or_die,rainbow,ginger_short,carrot,chewing_gum,bunny,vampire,none,None,None,43.517677214170824,387
387,cream,black_cape,nude,ballet,white,none,yellow,party_horn,round,professor,none,None,None,20.004158951338464,388
388,grey,guitar,nude,plaid_shirt,pink,none,black,confident,round,hopeful,none,None,None,19.978907277594963,389
389,green,none,nude,cardigan,white,none,yellow,sad,none,regular,sheriff,None,None,9.702029336093128,390
390,yellow,black_cape,nude,ninja,blue,none,yellow,tongue_out,none,suspicious,crazy,None,None,28.60901391356332,391
391,purple,none,black,ufo,rainbow,brown_long,pink,chewing_gum,regular,3d_glasses,none,None,None,34.50959748225485,392
392,orange,none,nude,cyclist,red,none,yellow,smile,regular,yellow_glasses,none,None,None,1.3287552339729027,393
393,grey,none,artist,ufo,turquoise,blond_short,blue,walrus,none,regular,gentleman,None,None,39.937504665407204,394
394,turquoise,none,nude,drawing_my_life,yellow,none,green,smile,none,regular,sherlock,None,None,6.220175003498885,395
395,pink,black_cape,black,martian,black,none,black,moustache,none,suspicious,beanie,None,None,39.464700400131626,396
396,None,None,None,None,None,None,None,None,None,None,None,Item 397,None,99.86167706447841,397
397,green,tennis,nude,drawing_my_life,yellow,none,black,sad,regular,retro_glasses,none,None,None,17.41764702170215,398
398,grey,none,nude,drawing_my_life,blue,none,blue,smile,small,vegas_glasses,none,None,None,0.6488729913330233,399
399,green,tennis,white,ballet,light_blue,none,carrot,walrus,small,wink,none,None,None,34.63647740474738,400
400,orange,red_cape,nude,doctor,red,none,yellow,smoking_pipe,small,pirate,none,None,None,17.71949801997747,401
401,red,none,nude,policeman,orange,none,blue,smile,none,regular,sailor,None,None,5.715032637315003,402
402,turquoise,none,nude,read_or_die,blue,none,turquoise,smile,small,hopeful,none,None,None,1.4247002767481596,403
