,Identity,Type,Hat,Face,Suit,Base,Back,Origin,Accessory,Mask,Rarity score,Token Id
276,female,Hero,hazel,â�±ï¸�,karat,snake,None,mercury,gold earring,None,74.8075800963348,277
277,male,Villain,None,ğŸ’�,array,human,None,uranus,None,None,8.817287082055566,278
278,male,Hero,fringe,ğŸ’�,lone,galaxy,shotgun,jupiter,None,None,36.28198625657447,279
279,female,Villain,sleek,â�„ï¸�,prodigy,chrome,bionic vertebrae,earth,None,None,39.022543095576836,280
280,female,Villain,long blonde,ğŸŒ�,aero,diamond,shotgun,jupiter,gold earring,None,54.215590135215365,281
281,male,Villain,fringe,ğŸ¥‹,shift,chrome,bionic vertebrae,saturn,None,None,24.650558379598966,282
282,male,Villain,fox,â�„ï¸�,cove,human,shield,uranus,None,None,27.529321257592855,283
283,female,Villain,red waves,ğŸ�€,noxious,sherbet,None,neptune,None,None,27.839460617409895,284
284,male,Villain,dreadlocks,ğŸ’¡,cove,magma,None,jupiter,feather earring,None,41.59421044343404,285
285,male,Villain,red waves,ğŸ§ª,shimmer,snake,cat tail,earth,void earring,None,59.27601399610146,286
286,male,Hero,hazel,ğŸ�š,athena,sherbet,None,neptune,None,None,38.72418593510978,287
287,male,Villain,headband red,ğŸ¤ ,aero,galaxy,None,saturn,gold earring,None,44.044711644933365,288
288,male,Villain,pompadour,â›½,charm,human,DAO broadsword,neptune,pearl earring,None,51.19044634575617,289
289,female,Hero,sleek,ğŸ‘�ï¸�,shift,sherbet,blades,uranus,None,None,52.541426134884595,290
290,female,Villain,leprechaun,ğŸ¤ ,haste,sherbet,None,saturn,None,None,23.689355887899936,291
291,male,Villain,fringe,â›½,kendo,human,shotgun,jupiter,ice earring,None,39.37015754693693,292
292,male,Villain,None,None,prodigy,alien,cape,jupiter,None,alien,44.49701784973304,293
293,male,Villain,leprechaun,ğŸ�€,prodigy,graffiti,cape,jupiter,None,None,21.81802844226781,294
294,female,Hero,None,ğŸ�±,aero,jelly,shotgun,saturn,None,None,37.385431536531314,295
295,male,Villain,None,âš¡,kendo,magma,shotgun,saturn,None,None,13.672748805278442,296
296,male,Villain,None,None,zone,graffiti,bionic vertebrae,uranus,None,karat,53.275262852508696,297
297,male,Villain,hazel,ğŸ¤ ,warp,snow leopard,cat tail,neptune,None,None,28.909802191261146,298
298,male,Villain,leprechaun,âš”ï¸�,athena,snow leopard,cat tail,saturn,None,None,25.783600855606615,299
299,male,Villain,sleek,ğŸ�±,spectre,snow leopard,None,saturn,None,None,15.46453279646943,300
300,male,Villain,red waves,ğŸ’ª,sly,bones,blades,uranus,None,None,29.950519673488103,301
301,female,Villain,None,ğŸ—¡ï¸�,beam,graffiti,blades,neptune,None,None,28.767085057354468,302
302,male,Hero,None,ğŸ‘»,charm,human,bionic vertebrae,uranus,None,None,33.940547086077615,303
303,male,Villain,hazel,â�±ï¸�,array,ruby,cape,saturn,None,None,22.38027677756342,304
304,male,Hero,sleek,ğŸ�š,prodigy,chrome,None,saturn,silver earring,None,58.079501977061256,305
305,male,Hero,sleek,â›½,synapse,jelly,cape,jupiter,None,None,37.83038542659033,306
306,female,Villain,None,â›½,sheath,snake,None,saturn,None,None,12.866702507718209,307
307,male,Hero,long blonde,â˜�ï¸�,noxious,leopard,None,jupiter,None,None,31.779578708422985,308
308,female,Hero,fringe,â˜�ï¸�,rime,magma,None,uranus,void earring,None,71.07763068255618,309
309,male,Villain,pompadour,â›½,warp,human,DAO broadsword,saturn,None,None,18.12507290323897,310
310,female,Villain,classy,â�±ï¸�,sheath,chrome,None,jupiter,None,None,17.57513015292332,311
311,male,Villain,None,ğŸ’ª,shift,magma,None,saturn,None,None,8.829858070299128,312
312,male,Villain,None,None,rime,human,shotgun,saturn,None,sly,41.543279113875066,313
313,male,Villain,red waves,ğŸ‘½,lone,anatomy,shotgun,neptune,None,None,28.61189137647211,314
314,female,Villain,headband blonde,ğŸ¤ ,synapse,graffiti,shield,saturn,None,None,33.65988407664069,315
315,female,Hero,western,â�±ï¸�,charm,human,shield,jupiter,None,None,41.54374072910336,316
316,female,Villain,classy,ğŸ‘»,DAO,leopard,None,uranus,void earring,None,52.373454654019305,317
317,female,Villain,red waves,â�„ï¸�,beam,human,shotgun,jupiter,None,None,22.048531466287745,318
318,male,Villain,acid washed,ğŸ‘�ï¸�,warp,sherbet,shotgun,saturn,None,None,22.45585258669437,319
319,mutant,Villain,None,ğŸŒ�,spectre,X,staff,jupiter,None,None,34.66696016071013,320
320,male,Villain,pompadour,ğŸ’�,zone,leopard,demon wings,saturn,None,None,21.927016089376593,321
321,male,Villain,dreadlocks,ğŸ—¡ï¸�,sly,graffiti,bionic vertebrae,saturn,gold earring,None,51.91220004260965,322
322,female,Hero,red waves,ğŸ’ª,prodigy,magma,demon wings,uranus,None,None,51.64768102109544,323
323,female,Villain,fringe,ğŸ¦„,argot,bones,cape,jupiter,None,None,28.410295400934803,324
324,female,Villain,None,â˜�ï¸�,shift,diamond,None,neptune,glass earring,None,48.261604721706455,325
325,female,Villain,hazel,âš”ï¸�,zone,human,shotgun,saturn,None,None,21.708521057594165,326
326,female,Hero,sleek,ğŸ‘�ï¸�,kendo,human,None,jupiter,None,None,30.931475046380886,327
327,female,Villain,fox,ğŸ¤ ,rime,magma,cape,uranus,None,None,35.627855059976014,328
328,male,Hero,leprechaun,ğŸ‘�ï¸�,zone,human,shotgun,neptune,None,None,39.63886001603425,329
329,male,Villain,red waves,ğŸ’¡,sheath,diamond,shotgun,saturn,None,None,22.03197751532788,330
330,male,Hero,headband red,ğŸ’¡,cove,sherbet,cat tail,saturn,None,None,42.995834551826555,331
331,male,Villain,None,â›½,zone,snake,cape,neptune,None,None,18.826027421541262,332
332,male,Villain,dreadlocks,ğŸ’¡,shimmer,bubblegum,cape,saturn,feather earring,None,49.76799982503612,333
333,male,Hero,slick blonde,ğŸ¥‹,warp,anatomy,blades,jupiter,None,None,39.49213880584917,334
334,male,Villain,None,ğŸ’�,lone,leopard,blades,jupiter,None,None,12.556478220634315,335
335,female,Hero,None,ğŸ�±,rime,symbols,None,jupiter,None,None,30.41140702883982,336
336,female,Villain,hazel,âš”ï¸�,prodigy,bubblegum,shotgun,jupiter,None,None,26.341428799961086,337
337,male,Villain,None,ğŸ�š,warp,emerald,cape,uranus,None,None,19.623362203691386,338
338,female,Villain,None,âš”ï¸�,athena,diamond,blades,saturn,None,None,23.462862200647184,339
339,female,Villain,sleek,â›½,spectre,magma,acid launcher,saturn,None,None,29.66074205686618,340
340,female,Hero,dreadlocks,ğŸ¦„,lone,snake,cape,uranus,feather earring,None,77.40871801739347,341
341,male,Villain,None,ğŸ¦„,warp,chrome,DAO broadsword,uranus,None,None,22.099267619442404,342
342,male,Villain,pompadour,â˜�ï¸�,prodigy,magma,shotgun,saturn,None,None,22.355116850184327,343
343,male,Villain,dreadlocks,ğŸ¤ ,spectre,jelly,shotgun,neptune,None,None,28.234180656144698,344
344,female,Hero,acid washed,ğŸ—¡ï¸�,charm,ruby,None,saturn,None,None,41.30876771550905,345
345,female,Villain,hazel,ğŸ’�,kendo,leopard,None,saturn,None,None,19.95029139598058,346
346,female,Villain,frosted hood,ğŸ§ ,lone,ruby,cape,uranus,void earring,None,62.984870876362855,347
347,male,Villain,None,ğŸ‘½,candy,leopard,shotgun,uranus,None,zone,52.91883617859655,348
348,male,Villain,classy,ğŸ‘»,spectre,galaxy,shotgun,neptune,None,None,26.496889458517153,349
349,female,Hero,red waves,ğŸ�€,warp,emerald,shotgun,jupiter,None,None,42.85705396901352,350
350,male,Hero,headband red,ğŸ�š,spectre,human,cape,saturn,None,None,34.17120948944677,351
351,female,Villain,classy,âš”ï¸�,spectre,human,shotgun,neptune,None,None,27.31482975999763,352
352,male,Villain,None,âš¡,aero,human,bionic vertebrae,jupiter,glass earring,None,35.21199818936115,353
353,male,Villain,None,ğŸ‘»,zone,snake,None,mars,None,None,16.7403958120177,354
354,female,Villain,None,â�±ï¸�,charm,chrome,demon wings,jupiter,None,None,19.17415204059408,355
355,female,Villain,aqua waves,ğŸ¥‹,kendo,human,None,jupiter,None,None,16.517643431796024,356
356,male,Villain,long blonde,âš”ï¸�,warp,human,bionic vertebrae,saturn,None,None,19.72815901956723,357
357,male,Hero,red waves,ğŸ’¡,strobe,bones,None,saturn,None,None,34.51543924933442,358
358,female,Villain,western,ğŸ’ª,zone,ruby,None,neptune,None,None,28.92634666782481,359
359,female,Hero,None,ğŸ�š,noxious,chrome,DAO broadsword,saturn,None,None,39.00099155084928,360
360,female,Villain,red waves,ğŸ‘»,kendo,bubblegum,None,jupiter,None,None,19.46357455783894,361
361,female,Villain,red waves,ğŸ§ ,haste,snake,None,jupiter,None,None,21.070812484735345,362
362,male,Villain,hazel,ğŸ’ª,beam,magma,cape,uranus,None,None,27.730642865087944,363
363,male,Villain,classy,ğŸ�€,cove,bubblegum,None,uranus,None,None,22.762228482165796,364
364,male,Villain,classy,ğŸŒ�,rime,sherbet,cape,saturn,None,None,21.725650686240783,365
365,male,Villain,long blonde,ğŸ’�,warp,galaxy,None,saturn,silver earring,None,42.67674681575145,366
366,male,Villain,leprechaun,âš”ï¸�,kendo,human,None,jupiter,None,None,9.173887336774278,367
367,female,Villain,hazel,ğŸ�±,noxious,galaxy,None,neptune,None,None,27.306557274215038,368
368,female,Villain,fringe,â›½,sheath,human,None,venus,None,None,24.18868118216925,369
369,mutant,Hero,pompadour,ğŸ‘»,spectre,X,cat tail,venus,None,None,69.026725014207,370
370,female,Hero,pompadour,â˜�ï¸�,warp,galaxy,cape,saturn,None,None,44.77882738351963,371
371,male,Villain,fringe,ğŸ¥‹,warp,human,shotgun,jupiter,void earring,None,40.54090561404451,372
372,male,Villain,None,None,warp,bubblegum,shotgun,jupiter,None,smog,43.83010890030025,373
373,male,Villain,None,ğŸ�€,karat,human,demon wings,saturn,None,None,12.233338879236,374
374,male,Hero,sleek,ğŸ’�,charm,jelly,None,saturn,silver earring,None,59.08645356816107,375
375,male,Villain,None,None,zone,diamond,demon wings,uranus,None,shard,53.27528290310528,376
376,male,Villain,hazel,ğŸ—¡ï¸�,haste,human,staff,jupiter,None,None,17.453703957911053,377
377,male,Villain,long blonde,ğŸ¥‹,kendo,leopard,angel wings,neptune,ice earring,None,58.77670135929024,378
378,male,Hero,acid washed,ğŸ�±,warp,sherbet,blades,neptune,None,None,46.62539060276649,379
379,female,Villain,red waves,ğŸ¦„,DAO,alien,None,jupiter,None,None,21.049891430434123,380
380,male,Villain,classy,ğŸ‘½,kendo,galaxy,cape,mercury,None,None,31.448617447781935,381
381,male,Villain,None,ğŸ’ª,noxious,bubblegum,cape,uranus,None,None,20.13110931754979,382
382,male,Hero,leprechaun,ğŸ’¡,zone,snow leopard,staff,saturn,None,None,42.57201436103472,383
383,female,Villain,None,ğŸ¤ ,kendo,diamond,None,jupiter,None,None,12.975907571704216,384
384,male,Villain,None,â›½,sheath,leopard,shotgun,jupiter,None,None,10.613457148424194,385
385,male,Villain,hazel,âš¡,array,human,demon wings,jupiter,None,None,15.99751212189601,386
386,female,Villain,red waves,ğŸ�€,argot,human,None,jupiter,ice earring,None,42.2400775755818,387
387,male,Villain,red waves,ğŸ�±,sly,anatomy,cape,neptune,pearl earring,None,55.13463708829097,388
388,female,Hero,None,â˜€ï¸�,charm,magma,cape,jupiter,None,None,35.48878269778575,389
389,male,Villain,sleek,â›½,shimmer,jelly,demon wings,venus,None,None,32.55642454124134,390
390,male,Villain,tribal,ğŸ—¡ï¸�,lone,magma,cat tail,mars,feather earring,None,59.07459054477028,391
391,female,Villain,long blonde,ğŸ�š,sheath,bubblegum,cat tail,jupiter,None,None,28.77539767008515,392
392,male,Villain,hazel,ğŸ�±,argot,magma,bionic vertebrae,jupiter,None,None,22.594349316048,393
393,male,Villain,leprechaun,â˜€ï¸�,lone,human,cape,jupiter,pearl earring,None,41.16191988559822,394
394,male,Villain,sleek,â›½,DAO,snow leopard,None,saturn,gold earring,None,42.05572937333555,395
395,female,Villain,None,None,zone,alien,shield,neptune,None,alien,60.10563323138829,396
396,female,Villain,None,âš¡,array,human,None,saturn,None,None,9.49680555836106,397
397,female,Hero,pompadour,ğŸ�­,warp,magma,shotgun,saturn,None,None,45.46282853320189,398
398,female,Villain,red waves,â˜�ï¸�,beam,leopard,blades,mercury,None,None,39.14000691661189,399
399,male,Hero,classy,ğŸ¥‹,cove,snake,acid launcher,jupiter,None,None,40.985939145303476,400
400,male,Villain,classy,ğŸ’�,karat,human,blades,uranus,None,None,23.718957303633857,401
401,female,Villain,None,None,athena,snake,None,jupiter,None,karat,44.64387737898318,402
402,female,Villain,sleek,âš¡,haste,human,None,uranus,ice earring,None,48.77747083545715,403
403,male,Villain,hazel,â˜€ï¸�,cove,sherbet,cat tail,saturn,None,None,23.572047729135225,404
404,female,Villain,None,ğŸ—¡ï¸�,athena,alien,None,uranus,None,None,21.284941994364136,405
405,male,Villain,pompadour,ğŸ¥‹,kendo,human,None,uranus,None,None,16.6521508793403,406
406,female,Villain,None,None,ash,alien,None,saturn,None,alien,47.593456929168866,407
407,male,Hero,None,â›½,noxious,sherbet,shield,jupiter,feather earring,None,57.01813512310808,408
408,male,Villain,None,ğŸŒ�,shift,bubblegum,shotgun,saturn,None,zone,47.002465634473886,409
409,male,Villain,dreadlocks,ğŸ§ ,noxious,human,None,jupiter,None,None,9.857960249476625,410
410,male,Villain,classy,ğŸ‘½,sheath,diamond,None,neptune,silver earring,None,48.08960804551964,411
411,female,Villain,None,ğŸ�±,haste,diamond,staff,neptune,None,None,30.23577453864291,412
412,female,Hero,None,ğŸ’ª,strobe,diamond,DAO broadsword,saturn,None,strobe,73.44362314455259,413
413,female,Hero,sleek,ğŸ’�,aero,human,shield,jupiter,None,None,39.58408866651185,414
414,male,Villain,None,â˜€ï¸�,aero,bones,demon wings,jupiter,None,None,13.865749919859176,415
415,male,Villain,fortune,ğŸ’�,warp,bones,angel wings,earth,silver earring,None,61.34873589195203,416
416,female,Villain,hazel,ğŸ�€,athena,graffiti,bionic vertebrae,neptune,ice earring,None,63.022574372237294,417
417,female,Villain,dreadlocks,ğŸ§ ,sly,human,blades,mercury,None,None,36.12716769613894,418
418,male,Villain,None,ğŸ’ª,spectre,snow leopard,bionic vertebrae,saturn,None,None,16.04375718853408,419
419,male,Villain,tribal,ğŸ‘�ï¸�,cove,human,shotgun,uranus,feather earring,None,49.80999018721137,420
420,female,Hero,sleek,ğŸ‘�ï¸�,shimmer,human,None,mercury,None,None,43.549381441064824,421
421,male,Villain,fringe,ğŸ‘�ï¸�,athena,snow leopard,None,saturn,None,None,16.90397333327831,422
422,male,Villain,None,ğŸ�š,zone,human,cat tail,saturn,None,None,9.740515413538409,423
423,female,Villain,pompadour,â›½,noxious,ruby,shotgun,uranus,None,None,33.58003614994383,424
424,male,Villain,None,â�±ï¸�,lone,snake,demon wings,saturn,None,None,14.990395891488607,425
425,male,Villain,sleek,âš”ï¸�,warp,sherbet,shotgun,jupiter,None,None,19.258189775104267,426
426,male,Hero,hazel,ğŸ”«,warp,galaxy,cat tail,uranus,None,None,46.02532641049572,427
427,female,Villain,None,â�±ï¸�,aero,whiteout,None,neptune,None,None,20.735143300333764,428
428,female,Hero,fringe,ğŸ‘½,aero,human,blades,jupiter,None,None,39.40367016006858,429
429,male,Villain,dreadlocks,ğŸ‘»,noxious,chrome,None,neptune,None,None,21.058380784460876,430
430,male,Villain,pompadour,ğŸ�±,lone,graffiti,cat tail,saturn,None,None,23.253139879934935,431
431,male,Hero,None,â›½,DAO,bones,cat tail,saturn,void earring,None,58.69640449839749,432
432,female,Villain,None,â�±ï¸�,array,bubblegum,bionic vertebrae,jupiter,pearl earring,None,47.296611844274445,433
433,male,Hero,None,ğŸ§ª,DAO,snow leopard,bionic vertebrae,saturn,void earring,synapse,92.54922135937157,434
434,male,Villain,red waves,ğŸ¤ ,lone,galaxy,None,uranus,None,None,21.60817156353547,435
435,male,Hero,None,ğŸ�š,DAO,magma,cape,saturn,None,None,31.267590061008267,436
436,female,Villain,hazel,ğŸ’¡,warp,emerald,staff,jupiter,None,None,28.129161212055276,437
437,male,Villain,None,None,warp,chrome,demon wings,saturn,None,karat,45.89030411292982,438
438,male,Villain,None,ğŸŒ�,spectre,human,None,jupiter,None,None,0.12592046199758064,439
439,male,Villain,hazel,â˜�ï¸�,spectre,snake,cape,saturn,None,None,20.621969024701663,440
440,female,Villain,classy,ğŸ¤ ,smog,human,blades,jupiter,None,None,22.619241188171802,441
441,male,Villain,sleek,â˜€ï¸�,molten,leopard,blades,saturn,gold earring,None,49.98202012067528,442
442,female,Hero,classy,ğŸ¤ ,warp,anatomy,cape,saturn,None,None,44.342458352192246,443
443,male,Villain,None,â�±ï¸�,warp,human,None,neptune,pearl earring,None,33.90265789939285,444
444,male,Villain,hazel,ğŸ’�,noxious,sherbet,blades,jupiter,None,None,20.130987448459496,445
445,male,Villain,red waves,ğŸŒ�,kendo,anatomy,None,jupiter,glass earring,None,39.76045878864844,446
446,male,Villain,red waves,ğŸ�š,spectre,bones,bionic vertebrae,jupiter,silver earring,None,47.46445778152218,447
447,male,Hero,acid washed,â›½,prodigy,ruby,staff,jupiter,None,None,41.20411917972711,448
448,male,Villain,red waves,â›½,None,snow leopard,cat tail,saturn,None,None,24.25611218879823,449
449,female,Villain,None,â�±ï¸�,haste,bones,shield,jupiter,None,None,21.83889198227278,450
450,male,Villain,slick blonde,â�„ï¸�,kendo,human,blades,jupiter,silver earring,None,43.08793586197193,451
451,female,Hero,slick blonde,â˜�ï¸�,shard,galaxy,shotgun,jupiter,None,None,45.47547180380753,452
452,female,Hero,red waves,ğŸ¤ ,athena,bubblegum,blades,saturn,None,None,47.552485863930826,453
453,female,Villain,red waves,â�„ï¸�,zone,ruby,DAO broadsword,jupiter,None,None,29.308275690230683,454
454,male,Villain,slick blonde,ğŸ‘�ï¸�,noxious,snow leopard,None,neptune,None,None,22.774779949291712,455
455,male,Villain,hazel,ğŸŒ�,kendo,whiteout,blades,earth,None,None,31.868211433974984,456
456,male,Villain,pompadour,ğŸ�±,DAO,galaxy,cat tail,uranus,feather earring,None,55.6129737982416,457
