,Head,Mouth,Eyes,Skin,Species,Background,Weapon,Clothing,Fur,Rarity score,Token Id
184,BLUE & WHITE HEADBAND,CRAZY SILVER PILL,MELTING,BLACK + TATTED,ZOMBIE,OLIVE.GREEN,None,ZOBE LA JERSEY,None,37.868795076445814,184
185,None,RED BANDANA,GLOWING,None,GORILLA,ORANGE,M45,GREEN VEST + T SHIRT,RED,74.6268246951652,185
186,BLACK BEANIE,SALIVATING,RED HEARTS,RED,ZOMBIE,WHITE,None,ZOBE LM JERSEY,None,32.25838835324572,186
187,RED HAT,SNARLING,GREEN X,None,GORILLA,TAN,None,BULLETPROOF GREEN VEST,BROWN,34.43033266555809,187
188,SNOWBOARD GOGGLES,ZOMBIE HAND,SHOCKED,None,GORILLA,PURPLE,None,DOUBLE STRAP,GREY,35.628973456594075,188
189,CYCLOPS HEADSET + RED LASERS,TONGUE,SHOCKED BLUE + RED,None,GORILLA,MUSTARD YELLOW,M45,None,BLACK,71.68394886426971,189
190,GOLD CROWN,BUBBLE GUM,CRAZY GREEN,None,GORILLA,GRANITE,AUG,BLOODY WHITE COAT,BROWN,89.25861018092985,190
191,GREEN SNAKES,ANGRY MOUTH,GREEN X,BURNT,ZOMBIE,MILITARY GREEN,None,RED HOODIE,None,31.764023662259984,191
192,None,SNARLING,SHOCKED,None,GORILLA,TAN,AUG + KATANA,GREEN VEST + T SHIRT,PINK,72.84068907723515,192
193,TIE DYE CONSTRUCTION HELMET,BUBBLE GUM,CLOSED,None,GORILLA,ORANGE,None,ORANGE PRISON JUMPSUIT,BLACK,37.54929951544368,193
194,SILVER HAIR,WHISTLE,BLOODSHOT,None,GORILLA,MUSTARD YELLOW,None,SILVER DOG TAGS,LIGHT BROWN,37.13002346771464,194
195,GLASSES,WHISTLE,RED X,None,GORILLA,TAN,BRUEN,None,BLUE,69.31948884428894,195
196,GREEN FRKS HAT,SALIVATING,GREEN X,GREEN,ZOMBIE,PURPLE,GREEN RPG,ZOBE LA JERSEY + GOLD CHAIN,None,77.9473636129159,196
197,None,ONE GOLD,SQUINTING,None,GORILLA,PURPLE,None,MINT KING'S ROBE,BLACK,26.288123492070348,197
198,None,BLACK BANDANA,GREEN DRAGON,None,GORILLA,PURPLE,None,JEAN OVERALLS,WHITE + TATTED,31.61348740478534,198
199,None,CIGARETTE,SQUINTING,None,GORILLA,OLIVE.GREEN,None,BLUE VEST + T SHIRT,PINK,21.500117601988876,199
200,None,BLOODY,BLACK HEARTS,HALF HALF,ZOMBIE,GRANITE,None,ZOBE LA JERSEY + GOLD CHAIN,None,24.402069867289498,200
201,BLACK HAT + SNOWBOARD GOGGLES,GRASS,SCARED,None,GORILLA,MILITARY GREEN,None,SILVER DOG TAGS,WHITE + TATTED,37.80939470431693,201
202,SURGEON'S CAP,TONGUE,ANGRY,None,GORILLA,OLIVE.GREEN,AUG + KATANA,BLACK OVERALLS,WHITE + TATTED,89.5016987425869,202
203,BLUE & WHITE HEADBAND,GOLD BANDANA,RED DRAGON,PINK,ZOMBIE,ORANGE,None,BLOODY BLACK TUX,None,36.5439166060881,203
204,BROWN HAIR,CIGARETTE,BLOODSHOT,None,GORILLA,MINT,None,BLUE VEST + T SHIRT,WHITE + TATTED,36.43469893472143,204
205,None,TONGUE OUT,ROBOT + LASERS,RED,ZOMBIE,TAN,None,None,None,7.262090281282011,205
206,BLACK COWBOY HAT,CIGARETTE,RED X + EYE PATCH,WHITE,ZOMBIE,GREY,None,YELLOW & RED SCARF,None,27.545996938259833,206
207,AIR POD,CIGARETTE,GREEN X,GREEN,ZOMBIE,DEEP BLUE,RED SNIPER + BATTLE AXE,ZOBE LA JERSEY + GOLD CHAIN,None,76.1366568601807,207
208,None,EVIL LAUGH,CLOSED,None,GORILLA,MILITARY GREEN,BLACK RIFLE,BULLETPROOF GREEN VEST,GREY,72.55560683171225,208
209,BROWN HAIR,ROAR,SHOCKED,None,GORILLA,DARK GREY,None,None,BLUE,18.41387922757252,209
210,BLUE NINJA HEADBAND,MULTICOLORED,BORED,None,GORILLA,MINT,BLACK RIFLE,I HEART ZOMBIES RED T SHIRT,GOLD + TATTED,92.62122995745882,210
211,RED & WHITE HEADBAND,CIGARETTE,GREEN MELTING,BURNT,ZOMBIE,BABY BLUE,None,KHAKI TRENCH COAT,None,31.353321793449417,211
212,None,SALIVATING,BTC,LIGHT BLUE,ZOMBIE,MUSTARD YELLOW,AK97 RED,None,None,49.27886364664678,212
213,NIGHT VISION,RED ROSE,RED HEARTS,BLUE,ZOMBIE,TAN,BLACK WIDOW,BLACK HOODIE,None,82.30757965739471,213
214,BLACK & GREEN HAT,ANGRY MOUTH,RED DRAGON,BURNT,ZOMBIE,GREY,None,None,None,18.674735942846056,214
215,RED HAT,ROAR,SHOCKED,None,GORILLA,MILITARY GREEN,None,SILVER DOG TAGS,GREY,32.567970366965035,215
216,BLACK BEANIE,RED ROSE,CRAZY + EYE PATCH,LIGHT BLUE,ZOMBIE,MINT,None,BLACK HOODIE,None,30.2121424363824,216
217,MONKEY HAT,CIGARETTE,SLEEPY,None,GORILLA,TAN,M45,CUT OFF BLACK TUX,RED,80.66385222666477,217
218,KNIFE THROUGH HEAD,CRAZY,RED HEARTS,PINK,ZOMBIE,DARK GREY,BLACK SAW GUN,GOLD CROSS,None,82.1399252640647,218
219,HEADSET,EVIL LAUGH,SCARED,None,GORILLA,OLIVE.GREEN,KATANA,None,BROWN,69.31910896622574,219
220,None,SAVAGE + GOLD PILL,SCARED,None,GORILLA,PURPLE,None,KHAKI OVERALLS,BLACK,26.749397420387037,220
221,BLACK COWBOY HAT,CRAZY BLUE PILL,CRAZY + SCAR,BLACK,ZOMBIE,DARK GREY,None,None,None,15.756094076037824,221
222,RED HAT,TASTY,SHOCKED BLUE + RED,None,GORILLA,MUSTARD YELLOW,None,None,GOLD + TATTED,25.48354694179123,222
223,KNIFE IN HEAD,TONGUE OUT,CRAZY + EYE PATCH,LIGHT BLUE,ZOMBIE,GRANITE,None,KHAKI TRENCH COAT,None,29.893487217873016,223
224,BLOODY BLINDFOLD,SAVAGE,SHOCKED BLUE + RED,None,GORILLA,TREEHOUSE,None,GREEN VEST + T SHIRT,WHITE + TATTED,46.245147085692764,224
225,RED & WHITE HEADBAND,CRAZY,RED X + EYE PATCH,GREY,ZOMBIE,HEADQUARTERS,None,BLACK HOODIE,None,36.19923777861439,225
226,BLACK BEANIE,LAUGHING,3D GLASSES,BLUE,ZOMBIE,DEEP BLUE,BLACK SAW GUN,ZOBE LA JERSEY,None,79.47318686845958,226
227,STITCHES,DUMB DROOL,BTC,BURNT,ZOMBIE,DARK GREY,GREEN RPG,YELLOW & RED SCARF,None,79.80860634451851,227
228,None,CIGARETTE,BLUE DRAGON,LIGHT BLUE,ZOMBIE,BABY BLUE,None,ZOBE LA JERSEY,None,18.440021972617878,228
229,GREEN BERET HAT,SAVAGE,SCARED,None,GORILLA,BABY BLUE,None,CUT OFF BLACK TUX,PINK,40.02329166160038,229
230,BROWN HAIR,GRASS,BLOODSHOT,None,GORILLA,MUSTARD YELLOW,None,CUT OFF BLACK TUX,LIGHT BROWN,37.13004360006586,230
231,BLACK NINJA HEADBAND + CROSS EARRING,GAS MASK,SKEPTICAL,GREY,ZOMBIE,BABY BLUE,None,SILVER CROSS,None,31.562304835898487,231
232,GREEN ARMY HELMET,CRAZY BLUE PILL,CRAZY + SCAR,WHITE,ZOMBIE,WHITE,None,GOLD CROSS,None,33.6924123376018,232
233,BLACK HAT,FROWN,SCARED,None,GORILLA,MILITARY GREEN,None,KHAKI OVERALLS,RED,34.597459560274025,233
234,BLONDE HAIR,PEARLY WHITES,BULLET HOLE,None,GORILLA,MILITARY GREEN,None,None,BLACK + TATTED,26.473216428913425,234
235,BLUE NINJA HEADBAND,FROWN,SLEEPY,None,GORILLA,MILITARY GREEN,WOODEN RIFLE,ORANGE PRISON JUMPSUIT,LIGHT BROWN,82.98604771329693,235
236,BLUE & WHITE HEADBAND,ANGRY MOUTH,BLACK HEARTS,RED,ZOMBIE,MINT,None,RED & WHITE SCARF,None,30.077969609222517,236
237,SILVER CROWN,ONE GOLD,SCARED,None,GORILLA,MILITARY GREEN,None,None,WHITE + TATTED,25.190239389559466,237
238,WHITE.HAIR,DUMB DROOL,BTC,GOLD,ZOMBIE,WHITE,BLACK SAW GUN,None,None,68.29681582599933,238
239,BLUE & WHITE HEADBAND,RED ROSE,GREEN X,BLACK,ZOMBIE,BABY BLUE,AK97 RED,KHAKI TRENCH COAT,None,79.67485113166684,239
240,EXPLODING BRAIN,GREEN JOKER,RED X,GREEN,ZOMBIE,MINT,AK97 RED,KHAKI TRENCH COAT,None,80.70624258032096,240
241,KNIFE IN HEAD,CRAZY,RED HEARTS,GREEN,ZOMBIE,TAN,None,GOLD CHAIN,None,31.02588357741931,241
242,PURPLE HAT,ANGRY MOUTH,RED DRAGON,LIGHT BLUE,ZOMBIE,DARK GREY,None,None,None,14.926008831199775,242
243,BANANA,EVIL LAUGH,SHOCKED BLUE + RED,None,GORILLA,WHITE,None,GREEN VEST + T SHIRT,BLUE,36.59321307474339,243
244,KNIFE IN HEAD,CRAZY,CRAZY + SCAR,GREY,ZOMBIE,GRANITE,None,RED T SHIRT + TOOTH NECKLACE,None,33.180869934436544,244
245,None,CRAZY RED PILL,BLACK HEARTS,RED,ZOMBIE,DARK GREY,None,KHAKI TRENCH COAT,None,21.315830643104448,245
246,HEADSET,MULTICOLORED,SQUINTING,None,GORILLA,BABY BLUE,None,BLUE GENERAL'S SUIT,BLACK + TATTED,41.67537857369917,246
247,None,LAUGHING,RED HEARTS,GREEN,ZOMBIE,DARK GREY,None,RED & WHITE SCARF,None,18.330298619075375,247
248,BLUE SNAKES,BLOODY,GREEN MELTING,WHITE + TATTED,ZOMBIE,ORANGE,None,GREY TRENCH COAT,None,38.053355464461326,248
249,PURPLE HAT,BLOODY,GREEN X,GREEN,ZOMBIE,BABY BLUE,None,None,None,15.010163948482866,249
250,BLACK ARMY HELMET,STITCHED MOUTH,CRAZY + SCAR,RED,ZOMBIE,BABY BLUE,None,RED HOODIE,None,32.77836654849731,250
251,BLACK BRA,GAS MASK,CRAZY + SCAR,PINK,ZOMBIE,MUSTARD YELLOW,AK97 RED,ZOBE LA JERSEY + GOLD CHAIN,None,82.03920214019284,251
252,BLONDE HAIR,TASTY,SQUINTING,None,GORILLA,DARK GREY,BRUEN,RED KING'S ROBE,PINK,88.28576116341637,252
253,GREEN FRKS HAT,ANGRY MOUTH,RED HEARTS,BLUE,ZOMBIE,ORANGE,BLACK WIDOW,KHAKI TRENCH COAT,None,78.39981263308289,253
254,BLACK COWBOY HAT,CRAZY,CRAZY + EYE PATCH,GREEN,ZOMBIE,WHITE,AK97 RED,SUSPENDERS + BOW TIE,None,79.16290455133527,254
255,AIR POD,LAUGHING,BTC,HALF HALF,ZOMBIE,MUSTARD YELLOW,GREEN RPG,RED & WHITE SCARF,None,78.94480137117597,255
256,BLACK HAT,CHROME,GREEN X,None,GORILLA,DARK GREY,BRUEN + BARBED WIRE BASEBALL BAT,BULLETPROOF BLACK VEST,GREY,86.71826456297566,256
257,GREEN ARMY HELMET,GREEN JOKER,CRAZY + EYE PATCH,BLUE,ZOMBIE,ORANGE,None,RED & WHITE SCARF,None,32.05709891286218,257
258,BLUE NINJA HEADBAND,EVIL LAUGH,GREEN X,None,GORILLA,MILITARY GREEN,None,None,RED,18.942836679310002,258
259,BLACK CROWN,ANGRY MOUTH,HUSTLER,GREEN,ZOMBIE,BABY BLUE,RED SNIPER,BLACK TRENCH COAT,None,82.66826798047428,259
260,SURGEON'S CAP,BULLET,SQUINTING,None,GORILLA,GREY,None,RED KING'S ROBE,BLUE,37.97703987472483,260
261,EXPLODING BRAIN,GAS MASK,BLACK HEARTS,PINK,ZOMBIE,GREY,None,None,None,16.368283294032793,261
262,BLACK ARMY HELMET,DUMB DROOL,BLACK HEARTS,LIGHT BLUE,ZOMBIE,TAN,None,TOOTH NECKLACE,None,28.55164739053932,262
263,BLACK NINJA HEADBAND + CROSS EARRING,SALIVATING,CRAZY + SCAR,GREEN,ZOMBIE,TAN,None,RED & WHITE SCARF,None,30.396656703830555,263
264,GREEN BERET HAT,BULLET,SQUINTING,None,GORILLA,OLIVE.GREEN,None,DOUBLE STRAP,PINK,38.09443669183875,264
265,BLACK CROWN,TONGUE OUT,BTC,GREY,ZOMBIE,BABY BLUE,None,RED & WHITE SCARF,None,29.60000773835518,265
266,GREEN FRKS HAT,SALIVATING,BLACK BLEEDING,BLACK,ZOMBIE,WHITE,None,RED & WHITE SCARF,None,31.654560307780294,266
267,SNOWBOARD GOGGLES,ROAR,CLOSED,None,GORILLA,DEEP BLUE,M45,BLOODY CUT OFF BLACK TUX,LIGHT BROWN,85.8036116682189,267
268,RED & WHITE HEADBAND,SALIVATING,CRAZY + SCAR,LIGHT BLUE,ZOMBIE,PURPLE,None,BLACK T SHIRT,None,29.0549091414586,268
269,DEVIL HORNS,LAUGHING,RED DRAGON,PINK,ZOMBIE,TAN,None,ZOBE LM JERSEY,None,34.34675541239076,269
270,RED HAIR,CRAZY BLUE PILL,RED X,BLACK,ZOMBIE,GRANITE,None,YELLOW & RED SCARF,None,31.42849011485309,270
271,BLACK NINJA HEADBAND,CIGARETTE,GREEN X,None,GORILLA,DARK GREY,KATANA,BULLETPROOF BLACK VEST,WHITE + TATTED,81.72971895075605,271
272,BLOODY BLINDFOLD,TONGUE,SHOCKED BLUE + RED,None,GORILLA,GREY,BLACK RIFLE,DOUBLE STRAP,GREY,86.66731517676003,272
273,GLASSES,CIGAR,SLEEPY,None,GORILLA,MILITARY GREEN,AUG,None,WHITE,70.13260269129164,273
274,SURGEON'S CAP,SAVAGE,ANGRY,None,GORILLA,BABY BLUE,AUG,None,GOLD,72.70702191214704,274
275,None,PEARLY WHITES,SHOCKED BLUE + RED,None,GORILLA,PURPLE,None,SILVER DOG TAGS,GREY,23.43672486760932,275
276,None,JOINT,RED HEARTS,LIGHT BLUE,ZOMBIE,MUSTARD YELLOW,None,None,None,3.035272144724264,276
277,AIR POD,GAS MASK,BTC,WHITE,ZOMBIE,MUSTARD YELLOW,GREEN SNIPER,PRISON SHIRT,None,78.92805136647182,277
278,BLACK COWBOY HAT,JOINT,GREEN X,RED,ZOMBIE,DEEP BLUE,AK97,BLACK T SHIRT,None,76.76492605916245,278
279,BLUE NINJA HEADBAND,GRASS,CLOSED,None,GORILLA,GRANITE,AUG + KATANA,KHAKI OVERALLS,BLACK,83.69043618627465,279
280,BLACK COWBOY HAT,CRAZY BLUE PILL,BTC,GREEN,ZOMBIE,MINT,None,None,None,13.827219837468673,280
281,MONKEY HAT,THONG,SCARED,None,GORILLA,TREEHOUSE,None,BLUE VEST + T SHIRT,BLUE,43.41064106512633,281
282,SILVER HAIR,TONGUE,SHOCKED BLUE + RED,None,GORILLA,WHITE,None,BULLETPROOF BLUE CAMO VEST,BLUE,38.61431846151962,282
283,WHITE HAIR + AIR POD,DUMB DROOL,BLOODY BLINDFOLD,GREEN,ZOMBIE,DEEP BLUE,None,None,None,18.976424788231196,283
284,BLACK NINJA HEADBAND,SALIVATING,HUSTLER,LIGHT BLUE,ZOMBIE,WHITE,GREEN SNIPER,RED HOODIE,None,80.71466999999845,284
285,BLACK NINJA HEADBAND,CIGARETTE,BTC,BLACK + TATTED,ZOMBIE,DARK GREY,None,BLACK TRENCH COAT,None,26.50648332824847,285
286,None,FROWN,SCARED,None,GORILLA,WHITE,None,None,PINK,9.458500849259167,286
287,None,STITCHED MOUTH,BLACK BLEEDING,BURNT,ZOMBIE,WHITE,None,None,None,10.012797646056326,287
288,KNIFE IN HEAD,JOINT,RED X + EYE PATCH,PINK,ZOMBIE,MINT,AK97 RED,YELLOW & RED SCARF,None,79.04555721086312,288
289,BLACK BEANIE,BLOODY,3D GLASSES,BLUE,ZOMBIE,TAN,None,ZOBE LA JERSEY,None,31.36959714751985,289
290,KING OF THE RATS,GRASS,SHOCKED BLUE + RED,None,GORILLA,ORANGE,None,I HEART ZOMBIES BLACK T SHIRT,RED,36.09849449335214,290
291,RED & WHITE HEADBAND,CIGARETTE,WHITE GLOWING,LIGHT BLUE,ZOMBIE,MINT,None,SILVER CROSS,None,27.95693361370264,291
292,None,GREEN JOKER,BTC,BLACK + TATTED,ZOMBIE,DARK GREY,GREEN RPG,None,None,54.63768144317669,292
293,PINK BRAIN,TONGUE OUT,CRAZY + EYE PATCH,BURNT,ZOMBIE,TAN,BLACK WIDOW,None,None,65.70559795923326,293
294,AIR POD,CIGARETTE,BLACK BLEEDING,BLACK + TATTED,ZOMBIE,BABY BLUE,None,None,None,15.186461302851933,294
295,BLUE & WHITE HEADBAND,BLOODY,BTC,BURNT,ZOMBIE,OLIVE.GREEN,None,RED & WHITE SCARF,None,32.18307494886987,295
296,BLACK BEANIE,DUMB DROOL,RED X + EYE PATCH,GREEN,ZOMBIE,MILITARY GREEN,None,None,None,13.919436703418874,296
297,BLACK NINJA HEADBAND,SAVAGE,SHOCKED BLUE + RED,None,GORILLA,MILITARY GREEN,BRUEN + BARBED WIRE BASEBALL BAT,None,PINK,70.33413866250925,297
298,None,RED JOKER,CRAZY + SCAR,GREEN,ZOMBIE,DEEP BLUE,None,BLACK HOODIE,None,20.166857871426096,298
299,BLACK BEANIE,CRAZY BLUE PILL,GREEN X,BLUE,ZOMBIE,MILITARY GREEN,None,None,None,13.57592944449797,299
300,TIE DYE CONSTRUCTION HELMET,GRASS,GREEN X,None,GORILLA,DARK GREY,AUG + KATANA,None,PINK,69.88158902693723,300
301,BROWN HAIR,GREEN GRENADE,ANGRY,None,GORILLA,DEEP BLUE,WOODEN RIFLE,BULLETPROOF GREEN VEST,RED,84.70508349502471,301
302,BLACK HAIR,EVIL LAUGH,SQUINTING,None,GORILLA,MUSTARD YELLOW,AUG,NEON GREEN COP VEST,RED,84.27737249176148,302
303,None,JOINT,BLUE DRAGON,BLUE,ZOMBIE,GREY,None,RED & WHITE SCARF,None,19.10189008179754,303
304,HEADSET,BLOODY,SCARED,None,GORILLA,GREY,BLACK RIFLE,BLACK OVERALLS,BLUE,87.33009738407324,304
305,GLASSES,RED BANDANA,ANGRY,None,GORILLA,OLIVE.GREEN,None,BLUE GENERAL'S SUIT,BROWN,36.34173316641546,305
306,AIR POD,SALIVATING,RED X + EYE PATCH,PINK,ZOMBIE,GRANITE,None,GOLD CROSS,None,28.199497193103362,306
307,SURGEON'S CAP,TONGUE,SLEEPY,None,GORILLA,JUNGLE NIGHT,None,GREEN VEST + T SHIRT,GOLD,45.046045047844366,307
308,BLACK BEANIE,TONGUE OUT,GREEN X,WHITE,ZOMBIE,GREY,None,BLACK T SHIRT,None,29.39906633604904,308
309,RAINBOW MOWHAWK,TONGUE OUT,BTC,PINK,ZOMBIE,BABY BLUE,None,None,None,15.378696832382987,309
310,BLUE FRKS HAT,GRASS,SHOCKED,None,GORILLA,MILITARY GREEN,None,BLACK COWBOY SHIRT,BLUE,32.81117801072001,310
311,GLASSES,GRASS,RED X,None,GORILLA,ORANGE,None,SILVER DOG TAGS,LIGHT BROWN,34.57249263076343,311
312,BLONDE HAIR,SAVAGE + GOLD PILL,SCARED,None,GORILLA,OLIVE.GREEN,BRUEN + BARBED WIRE BASEBALL BAT,BLUE GENERAL'S SUIT,BROWN,88.75538870681264,312
313,None,BLACK BANDANA,RED X,None,GORILLA,PURPLE,None,KHAKI OVERALLS,RED,25.90266783311268,313
314,RED COWBOY HAT,CRAZY RED PILL,WHITE GLOWING,GOLD,ZOMBIE,BABY BLUE,BLACK SAW GUN,BLACK TUX,None,88.35369622060296,314
315,EXPLODING BRAIN,RED ROSE,BTC,PINK,ZOMBIE,DEEP BLUE,None,GOLD CHAIN,None,31.51228293265055,315
316,None,GRASS,SHOCKED BLUE + RED,None,GORILLA,BABY BLUE,None,MINT KING'S ROBE,WHITE,25.214592426251066,316
317,SILVER CROWN,GREEN JOKER,BTC,BURNT,ZOMBIE,BABY BLUE,GREEN RPG + SNIPER,RED T SHIRT + TOOTH NECKLACE,None,83.72494167159367,317
318,GOLD CROWN,SAVAGE,CLOSED,None,GORILLA,GREY,None,I HEART ZOMBIES RED T SHIRT,PINK,39.24335495397368,318
319,BLUE NINJA HEADBAND,TASTY,SCARED,None,GORILLA,TAN,AUG,BLACK OVERALLS,BROWN,85.37597027301791,319
320,RED & WHITE HEADBAND,CRAZY,BTC,LIGHT BLUE,ZOMBIE,BABY BLUE,None,None,None,13.743363282179654,320
321,None,JOINT,GREEN X,WHITE,ZOMBIE,GREY,GREEN RPG + SNIPER,None,None,52.48279906247878,321
322,BLUE & WHITE HEADBAND,CRAZY GOLD PILL,CRAZY + SCAR,GREY,ZOMBIE,DARK GREY,None,YELLOW & RED SCARF,None,33.11380532128606,322
323,DEVIL HORNS,SEVERED GORILLA ARM,SKEPTICAL,LIGHT BLUE,ZOMBIE,PURPLE,None,GOLD CROSS,None,33.43252094336429,323
324,NIGHT VISION,LAUGHING,RED X + EYE PATCH,HALF HALF,ZOMBIE,ORANGE,AK97 RED,YELLOW T SHIRT,None,83.71640356214499,324
325,AIR POD,ANGRY MOUTH,RED HEARTS,BLACK,ZOMBIE,MINT,SILVER SAW GUN,SILVER CROSS,None,77.7457127613482,325
326,BLACK ARMY HELMET,SALIVATING,3D GLASSES,PINK,ZOMBIE,MILITARY GREEN,None,BLOODY BLACK TUX,None,30.5476239874391,326
327,None,TONGUE OUT,BLACK HEARTS,GOLD,ZOMBIE,DEEP BLUE,RED SNIPER + BATTLE AXE,BLACK T SHIRT,None,71.3320401737013,327
328,ORANGE CONSTRUCTION HELMET,RED BANDANA,RED X,None,GORILLA,MILITARY GREEN,None,BULLETPROOF GREEN VEST,GREY,36.048610947897146,328
329,RED VISOR,CIGAR,SQUINTING,None,GORILLA,DEEP BLUE,None,None,BROWN,21.105935131881154,329
330,None,BULLET,BLOODSHOT,None,GORILLA,DARK GREY,AUG,None,BLACK,60.61595601683316,330
331,NIGHT VISION,LAUGHING,CRAZY + EYE PATCH,BLUE,ZOMBIE,DEEP BLUE,BLACK WIDOW,PRISON SHIRT + BOW TIE,None,80.69748812348699,331
332,MONKEY HAT,MULTICOLORED,CLOSED,None,GORILLA,PURPLE,None,SILVER DOG TAGS,LIGHT BROWN,34.89095077181193,332
333,None,GOLD BANDANA,BLACK HEARTS,GREEN,ZOMBIE,DEEP BLUE,GREEN RPG,None,None,53.757064389573785,333
334,GREEN BERET HAT,SAVAGE,SLEEPY,None,GORILLA,WHITE,AUG,DOUBLE STRAP,GREY,84.76368882691864,334
335,AIR POD,CRAZY GOLD PILL,CRAZY + SCAR,HALF HALF,ZOMBIE,WHITE,GREEN RPG + SNIPER,RED T SHIRT,None,85.98890497754051,335
336,STITCHES + KNIFE THROUGH HEAD,TONGUE OUT,BLACK HEARTS,LIGHT BLUE,ZOMBIE,MINT,None,RED & WHITE SCARF,None,30.111545111038723,336
337,BLUE NINJA HEADBAND,EVIL LAUGH,PRINCE'S,None,GORILLA,GRANITE,None,MINT KING'S ROBE,BLUE,38.211914865974514,337
338,BLUE NINJA HEADBAND,PEARLY WHITES,SLEEPY,None,GORILLA,OLIVE.GREEN,None,MJ BULLS JERSEY,BLACK,37.935109086958555,338
339,BLACK NINJA HEADBAND,FROWN,GLOWING,None,GORILLA,MILITARY GREEN,None,GREEN VEST + T SHIRT,BROWN,34.614554252937914,339
340,BLUE & WHITE HEADBAND,LAUGHING,MELTING,GOLD,ZOMBIE,MUSTARD YELLOW,None,None,None,20.142108155822868,340
341,BLUE FRKS HAT,EVIL LAUGH,BORED,None,GORILLA,MILITARY GREEN,ANGEL WINGS,MINT KING'S ROBE,GREY,86.88544098719959,341
342,BLACK FRKS HAT,MULTICOLORED,SLEEPY,None,GORILLA,WHITE,None,None,GREY,20.988683404626915,342
343,BLACK & GREEN HAT,JOINT,GREEN MELTING,WHITE + TATTED,ZOMBIE,OLIVE.GREEN,None,GREY TRENCH COAT,None,35.47034025792893,343
344,PINK BRAIN,CRAZY RED PILL,BLACK BLEEDING,RED,ZOMBIE,PURPLE,AK97,YELLOW & RED SCARF,None,82.91137079162606,344
345,BLUE BEANIE,RED WHITE AND BLUE GRENADE,SLEEPY,None,GORILLA,MILITARY GREEN,None,KHAKI OVERALLS,RED,37.4236186793989,345
346,AIR POD,RED JOKER,CRAZY + EYE PATCH,LIGHT BLUE,ZOMBIE,GRANITE,None,YELLOW & RED SCARF,None,29.155463693374205,346
347,BLUE FRKS HAT,FROWN,CRAZY GREEN,None,GORILLA,PURPLE,None,KHAKI OVERALLS,RED,37.599706362232496,347
348,BLACK HAT + SNOWBOARD GOGGLES,EVIL LAUGH,CLOSED,None,GORILLA,GREY,None,BLUE VEST + T SHIRT,WHITE,37.8344899485273,348
349,RED HAT,CIGAR,SQUINTING,None,GORILLA,MILITARY GREEN,None,None,BROWN,19.546082703587516,349
350,BLACK HAT + SNOWBOARD GOGGLES,WHISTLE,SQUINTING,None,GORILLA,MILITARY GREEN,KATANA,CUT OFF BLACK TUX,WHITE + TATTED,88.02589743608372,350
351,BLUE NINJA HEADBAND,RED BANDANA,GREEN X,None,GORILLA,MINT,None,SILVER DOG TAGS,BROWN,33.45754485894024,351
352,BLONDE HAIR,BUBBLE GUM,CLOSED,None,GORILLA,DARK GREY,None,GREEN VEST + T SHIRT,BROWN,34.94127041409066,352
353,BLACK HAT,FROWN,BORED,None,GORILLA,WATERFALL,None,GREEN VEST + T SHIRT,BROWN,40.34125500868119,353
354,None,DEAD ROSE,BTC,LIGHT BLUE,ZOMBIE,TAN,AK97 RED,GREY TRENCH COAT,None,67.66749421446373,354
355,BLUE NINJA HEADBAND,SAVAGE + GOLD PILL,SHOCKED BLUE + RED,None,GORILLA,MINT,KATANA,GREEN GENERAL'S SUIT,LIGHT BROWN,85.88749757040456,355
356,BLUE BEANIE,MULTICOLORED,SHOCKED,None,GORILLA,GRANITE,None,BLUE GENERAL'S SUIT,WHITE + TATTED,40.28331891123425,356
357,ORANGE CONSTRUCTION HELMET,BLACK BANDANA,PRINCE'S,None,GORILLA,MUSTARD YELLOW,None,MINT KING'S ROBE,PINK,41.557986774036564,357
358,None,LAUGHING,WHITE GLOWING,BLUE,ZOMBIE,MUSTARD YELLOW,RED SNIPER,YELLOW & RED SCARF,None,69.47880306284581,358
359,BLACK HAIR,SAVAGE + BLUE PILL,SHOCKED,None,GORILLA,ORANGE,None,BLUE VEST + T SHIRT,RED,36.02302426895802,359
360,BLUE & WHITE HEADBAND,TONGUE OUT,BLOODY BLINDFOLD,LIGHT BLUE,ZOMBIE,MILITARY GREEN,None,GREEN BULLET STRAP,None,32.57709473025013,360
361,GREEN FRKS HAT,CRAZY EYE BALL,BLACK BLEEDING,BLACK,ZOMBIE,MILITARY GREEN,GREEN SNIPER,PRISON SHIRT,None,84.2112001422499,361
362,PINK BRAIN,GAS MASK,CRAZY + SCAR,LIGHT BLUE,ZOMBIE,GRANITE,None,GOLD CHAIN,None,28.719658212225852,362
363,None,LAUGHING,RED HEARTS,GREY,ZOMBIE,GREY,SILVER SAW GUN,KHAKI TRENCH COAT,None,68.94214529484634,363
364,GLASSES,WHISTLE,RED X,None,GORILLA,GRANITE,AUG,MINT KING'S ROBE,BROWN,83.37210380819992,364
365,None,WHISTLE,SLEEPY,None,GORILLA,MINT,None,BLOODY WHITE COAT,RED,24.44316198399196,365
366,KING OF THE RATS,FROWN,GREEN X,None,GORILLA,WATERFALL,None,None,GOLD,28.51095105495344,366
367,BLACK FRKS HAT,GREEN GRENADE,GREEN X,None,GORILLA,MINT,AUG,None,BLACK,68.35565508218082,367
