,tier,face,shirt,hats,body,Rarity score,Token Id
347,cool_2,face face,tshirt green,afro brown,blue cat skin,7.035432823440549,347
348,wild_1,mononoke,ninja blue,mohawk green,blue cat skin,31.21881842324398,348
349,classy_2,face face,costume hotdog,prince,blue cat skin,69.78656988547868,349
350,cool_2,derp,sweater orange,beanie blue,blue cat skin,6.7213935848659245,350
351,cool_2,tired,tshirt green,sunhat black,blue cat skin,6.846985953717513,351
352,wild_1,ninja black,tshirt red,astro,blue cat skin,34.32819493202426,352
353,cool_1,happy cute,tshirt green,wreath,blue cat skin,23.209649920943974,353
354,cool_2,derp,hoodie black,beanie red,blue cat skin,5.590702907055943,354
355,cool_2,glasses funny,tanktop white,hat white,blue cat skin,1.476202874445106,355
356,cool_1,derp,sweater orange,candle,blue cat skin,21.859152897161678,356
357,cool_2,smirk,winter blue,candle,blue cat skin,5.842016886125096,357
358,wild_2,zombie,tanktop sailor blue,bucket hat white,blue cat skin,50.69113314569178,358
359,cool_1,sunglasses blue,tanktop orange,hat white,blue cat skin,20.791291502581398,359
360,wild_1,glasses funny,work red,unicorn horn,blue cat skin,32.726361861918754,360
361,cool_1,ninja black,bandana purple,arrowhead,blue cat skin,22.298844395188798,361
362,classy_2,three eyes,chain,deepsea bronze,blue cat skin,68.24757240284022,362
363,cool_2,shocked,tanktop tattoo,hat white,blue cat skin,4.5541726220803,363
364,cool_2,happy cute,ninja red,candle,blue cat skin,5.873404734558164,364
365,wild_2,mummy,hoodie black,ninja red,blue cat skin,51.25638864384866,365
366,wild_1,sunglasses heart,bandana red,ninja blue,blue cat skin,31.846969403623167,366
367,classy_2,rich,toga,visor purple,blue cat skin,67.9963025555096,367
368,wild_1,beard tan,winter red,mohawk red,blue cat skin,35.99269021926186,368
369,cool_2,beard pirate,buttondown tan,beret green,blue cat skin,2.32416019941182,369
370,cool_1,beard brown,buttondown black flannel,mohawk green,blue cat skin,21.105352807717686,370
371,classy_2,happy cute,sweater green chain,crown black,blue cat skin,70.22623301547638,371
372,cool_1,dizzy,buttondown green,headband blue,blue cat skin,20.82265728583759,372
373,classy_2,beard tan,epaulette white,top hat,blue cat skin,70.4774902564095,373
374,classy_2,sunglasses cool,monk,goggles seaweed,blue cat skin,70.38329834308085,374
375,classy_2,shocked,astro black,bow,blue cat skin,69.75513790599946,375
376,cool_1,shocked,buttondown tan,mohawk purple,blue cat skin,22.6129782056322,376
377,cool_1,tired,work red,hat white,blue cat skin,20.75987213434643,377
378,cool_2,mummy,robe red,hat visor yellow,blue cat skin,1.8531407442449306,378
379,wild_2,ditto,buttondown red flannel,cowboy brown,blue cat skin,49.71746051059048,379
380,classy_2,derp,mononoke,helm biker,blue cat skin,69.50391534148747,380
381,cool_2,happy,hoodie purple,mullet blonde,blue cat skin,7.003981931249319,381
382,wild_2,angry scar,sweater black,pirate red,blue cat skin,51.94741619096857,382
383,classy_2,rich,combat green,sushi,blue cat skin,68.81290355669191,383
384,classy_2,mononoke,astro black,beret pink,blue cat skin,68.34181159967987,384
385,wild_1,tired,overalls blue,astro,blue cat skin,33.41737679987158,385
386,cool_1,tired,tanktop orange,beanie orange,blue cat skin,23.241126032854126,386
387,cool_1,angry cute,bandana green,hat visor yellow,blue cat skin,21.011085241463825,387
388,cool_2,owo,shirt bowtie,candle,blue cat skin,5.08815375223055,388
389,cool_2,wink,bandana red,sushi,blue cat skin,6.470101670973648,389
390,exotic_1,stunned,cowboy brown,astro fishbowl,blue cat skin,78.07793586175366,390
391,cool_1,angry,buttondown blue flannel,beanie orange,blue cat skin,22.61294352990347,391
392,wild_1,sunglasses yellow,work red,ninja black,blue cat skin,33.79427999671225,392
393,wild_2,zombie,labcoat,sushi,blue cat skin,50.78533451364543,393
394,cool_1,grin,tshirt yellow,flower blue,blue cat skin,22.330254313645494,394
395,classy_2,glasses,lederhosen,crown fire,blue cat skin,69.47247390530606,395
396,exotic_2,rich,cowboy brown,astro cheeks,blue cat skin,88.63067373417682,396
397,wild_2,unamused,monk,mohawk green,blue cat skin,48.42990624907953,397
398,cool_2,tired,buttondown blue flannel,ninja red,blue cat skin,7.349547717709974,398
399,classy_2,three eyes,overalls yellow,halo,blue cat skin,67.93341022782936,399
400,classy_2,ditto,robe king,hat skull,blue cat skin,67.24257811829844,400
401,wild_2,ninja red,work blue,visor purple,blue cat skin,50.063095643661846,401
402,cool_1,unamused,tshirt pink,headband red,blue cat skin,21.19962037466394,402
403,classy_1,beard brown,gown white,horns,blue cat skin,61.7149314532479,403
404,wild_2,face face,buttondown blue flannel,halo fire,blue cat skin,50.37714749140354,404
405,wild_1,double face,winter blue,headband red,blue cat skin,32.12959242642769,405
406,cool_1,ninja red,tshirt red,candle,blue cat skin,21.796361440048393,406
407,cool_2,glossy,tanktop tattoo,flower blue,blue cat skin,6.470145801327404,407
408,classy_1,angry cute,nurse,helm silver,blue cat skin,61.777741820303625,408
409,classy_2,sunglasses heart,epaulette black,goggles seaweed,blue cat skin,69.15830227497779,409
410,exotic_1,sunglasses pixel,punk,astro cheeks,blue cat skin,77.76385879567783,410
411,cool_2,double face,tanktop white,flower pink,blue cat skin,2.763993550049159,411
412,cool_1,sunglasses cool,tshirt green,headband blue,blue cat skin,22.550082726179472,412
413,cool_2,three eyes,tshirt red,mohawk green,blue cat skin,1.6960659599382448,413
414,wild_2,rich,overalls pink,candle,blue cat skin,48.1785607474389,414
415,classy_1,glasses funny,buttondown red flannel,knight blue,blue cat skin,60.301627210027995,415
416,wild_2,beard pirate,buttondown black flannel,top hat,blue cat skin,48.52402251017533,416
417,exotic_1,mummy,gown black,knight red,blue cat skin,76.25632481370526,417
418,wild_1,glasses,hoodie purple,astro,blue cat skin,34.07691562729905,418
419,classy_1,angry,overalls yellow,horns,blue cat skin,60.64713940735551,419
420,cool_1,sunglasses yellow,bandana green,beanie red,blue cat skin,22.55009533534654,420
421,wild_1,grin,tshirt metal,sunhat black,blue cat skin,35.64717802054955,421
422,classy_2,rich,gown purple,helm biker,blue cat skin,68.96987746835444,422
423,wild_2,sunglasses cowboy,epaulette red,flower red,blue cat skin,49.717608665360856,423
424,cool_2,pixel,bandana red,afro black,blue cat skin,5.998975037540483,424
425,cool_1,angry cute,tanktop orange,bucket hat tan,blue cat skin,21.23102398611373,425
426,cool_2,ninja red,overalls flannel,flower red,blue cat skin,5.182345666251576,426
427,cool_1,beard brown,work blue,beanie orange,blue cat skin,22.801396706633412,427
428,wild_1,double face,baseball red,candle,blue cat skin,31.972586990808892,428
429,wild_2,zombie,sweater pink,beret black,blue cat skin,50.28283264371585,429
430,wild_2,mummy,epaulette black,beret green,blue cat skin,48.398373399725735,430
431,cool_2,dizzy,buttondown blue flannel,pirate red,blue cat skin,6.313055254696391,431
432,cool_2,glasses,tshirt green,cupcake,blue cat skin,6.375830950870134,432
433,classy_1,ninja black,chain,astro fishbowl,blue cat skin,61.84063730183353,433
434,wild_1,owo,tshirt blue,cupcake,blue cat skin,34.67352114984976,434
435,classy_1,wink,cowboy brown,hat visor blue,blue cat skin,61.46374671277515,435
436,classy_1,dizzy,sweater pink,halo fire,blue cat skin,60.05042671000048,436
437,wild_1,happy cute,tshirt blue,beanie blue,blue cat skin,36.02408437054748,437
438,cool_2,angry scar,shirt white,wreath,blue cat skin,4.177335621462661,438
439,cool_1,uwu,tanktop orange,headband blue,blue cat skin,21.921982181776166,439
440,classy_2,ditto,robe white,afro rainbow unicorn,blue cat skin,67.61945924926984,440
441,cool_2,face face,ninja blue,candle,blue cat skin,5.74775877726583,441
442,wild_1,sunglasses pixel,tshirt red,mohawk red,blue cat skin,32.6949897765024,442
443,cool_2,happy,tshirt metal,mohawk green,blue cat skin,5.276553341212143,443
444,classy_1,stunned,ninja black,helm silver,blue cat skin,61.46368366970938,444
445,wild_1,angry cute,hoodie black,hat black,blue cat skin,35.395930239088216,445
446,cool_2,angry,bandana green,helm army,blue cat skin,6.0618263866394555,446
447,cool_1,pixel,work red,antlers,blue cat skin,21.356534393648392,447
448,cool_2,unamused,ninja red,mohawk green,blue cat skin,4.303009946784425,448
449,classy_2,double face,combat black,helm army,blue cat skin,68.46739766429411,449
450,cool_2,angry cute,shirt yellow,hat visor blue,blue cat skin,5.653494362092046,450
451,wild_1,owo,baseball red,unicorn horn,blue cat skin,35.64719063110141,451
452,cool_2,tired,tshirt yellow,mullet brown,blue cat skin,6.627170148273424,452
453,cool_1,dizzy,bandana red,wreath,blue cat skin,21.607851525874807,453
454,wild_1,rich,tshirt white,flower pink,blue cat skin,32.56937849147683,454
455,cool_2,grin,shirt yellow,mullet brown,blue cat skin,6.4701394977824584,455
456,wild_1,beard pirate,winter blue,apple,blue cat skin,31.093203991292697,456
457,classy_2,sunglasses heart,ninja black,prince,blue cat skin,68.49872246758424,457
458,wild_2,derp,combat black,bucket hat green,blue cat skin,48.649744118315716,458
459,cool_1,pixel,tanktop orange,arrowhead,blue cat skin,22.675731835244278,459
460,classy_1,three eyes,tshirt white,nurse,blue cat skin,59.893358231315915,460
461,cool_2,derp,tshirt yellow,afro black,blue cat skin,6.218860191672465,461
462,cool_2,beard pirate,tshirt red,mohawk purple,blue cat skin,1.9472601564208065,462
463,classy_2,grin,wetsuit,crown black,blue cat skin,69.59809779742152,463
464,cool_2,double face,robe blue,candle,blue cat skin,1.8217970275504047,464
465,wild_2,glossy,tshirt yellow,admiral pink,blue cat skin,50.81686421122675,465
466,cool_2,glasses funny,shirt yellow,mohawk green,blue cat skin,2.1357353934808776,466
467,classy_1,sunglasses pixel,toga,ninja black,blue cat skin,59.92476499176861,467
468,wild_2,ninja blue,tanktop sailor blue,knight blue,blue cat skin,52.35575136521127,468
469,cool_2,three eyes,tanktop pink,wreath,blue cat skin,2.7639147467362424,469
470,classy_2,double face,astro black,cupcake,blue cat skin,68.24754718589087,470
471,exotic_1,happy,deepsea orange,admiral pink,blue cat skin,78.36058725328,471
472,wild_2,ninja blue,mononoke,hat white,blue cat skin,48.49272922668711,472
473,wild_2,owo,pirate black,cupcake,blue cat skin,51.790426516981704,473
474,cool_1,ninja blue,shirt yellow,mohawk green,blue cat skin,21.16819154972677,474
475,wild_2,dizzy,costume frog,hat white,blue cat skin,48.36708957363211,475
476,wild_1,unamused,tanktop sailor blue,ninja red,blue cat skin,35.6785690200627,476
477,classy_1,dizzy,hoodie red,horns,blue cat skin,61.306640407974164,477
478,wild_1,stunned,tanktop sailor black,beret black,blue cat skin,34.98761397548035,478
479,classy_1,sunglasses cowboy,robe white,halo fire,blue cat skin,60.772788515727925,479
480,cool_1,sunglasses blue,robe red,candle,blue cat skin,21.41942672340583,480
481,cool_1,face face,work blue,flower pink,blue cat skin,22.76997103069914,481
482,classy_1,pixel,sweater green chain,pirate black,blue cat skin,61.495093583319324,482
483,classy_1,angry,costume dragon,bucket hat white,blue cat skin,60.898431321247784,483
484,wild_2,angry scar,baseball red,cupcake,blue cat skin,51.601903995025836,484
485,classy_1,uwu,tanktop sailor red,costume frog,blue cat skin,60.99266421246531,485
486,wild_1,glossy,knight leather,arrowhead,blue cat skin,34.32822960706059,486
487,cool_2,dizzy,overalls blue,beret black,blue cat skin,5.308076733863736,487
488,cool_2,shocked,ninja blue,mohawk green,blue cat skin,5.150948363193485,488
489,classy_1,sunglasses heart,ninja red,ninja black,blue cat skin,59.29661716454668,489
490,cool_2,sunglasses cowboy,winter red,piercings,blue cat skin,6.061876821230549,490
491,cool_2,beard pirate,tshirt green,antlers,blue cat skin,1.8530083497216985,491
492,cool_2,ditto,buttondown black flannel,wreath,blue cat skin,1.9786984373677892,492
493,wild_2,happy,tshirt white,bow,blue cat skin,52.82686223701249,493
494,cool_2,ditto,tshirt red,apple,blue cat skin,1.4447110002106287,494
495,cool_1,uwu,tanktop white,headband red,blue cat skin,21.764938918656167,495
496,cool_2,ninja black,winter red,bucket hat tan,blue cat skin,5.370751555316149,496
497,classy_1,ditto,punk,bucket hat white,blue cat skin,59.89337399364025,497
498,exotic_1,mummy,overalls pink,costume gorilla,blue cat skin,75.91083152908976,498
499,wild_1,sunglasses pixel,tanktop pink,helm army,blue cat skin,33.19749795066933,499
500,exotic_2,upsidedown,upsidedown,upsidedown,blue cat skin,100.0,500
501,cool_1,sunglasses blue,tshirt red,flower red,blue cat skin,21.419448787890314,501
502,cool_1,tired,buttondown black flannel,beret red,blue cat skin,22.173220508612484,502
503,classy_1,three eyes,hoodie red,cowboy brown,blue cat skin,59.04537883771037,503
504,wild_2,smirk,cowboy black,hat visor blue,blue cat skin,52.7012320413521,504
505,cool_2,beard pirate,robe blue,headband red,blue cat skin,1.350588439724245,505
506,cool_2,hearts,tshirt yellow,unicorn horn,blue cat skin,6.313096233970068,506
507,classy_2,mononoke,overalls red,halo,blue cat skin,69.09553288304137,507
508,wild_1,ditto,work red,afro black,blue cat skin,31.84697255678043,508
509,wild_2,owo,sweater green chain,ninja blue,blue cat skin,52.26150586690386,509
510,wild_2,three eyes,gown purple,apple,blue cat skin,48.08435307386312,510
511,cool_1,sunglasses cowboy,bandana red,candle,blue cat skin,21.48220557065965,511
512,cool_2,ninja blue,buttondown green,pirate red,blue cat skin,5.465015970489931,512
513,cool_1,grin,tanktop white,arrowhead,blue cat skin,22.11040068139259,513
514,classy_2,hearts,astro orange,goggles seaweed,blue cat skin,69.56669734189856,514
515,cool_1,ninja red,work blue,antlers,blue cat skin,21.513678527335365,515
516,exotic_1,sunglasses heart,cowboy brown,bucket hat blue,blue cat skin,77.16711457575134,516
517,cool_2,owo,hoodie black,hat white,blue cat skin,4.208685642394524,517
518,wild_2,stunned,tanktop sailor black,bow,blue cat skin,51.75901345229168,518
519,cool_2,sunglasses heart,tshirt yellow,mohawk green,blue cat skin,1.947370482997589,519
520,cool_2,happy,buttondown tan,sunhat tan,blue cat skin,6.564293582917495,520
521,wild_2,ninja blue,astro black,wreath,blue cat skin,49.93747175154639,521
522,classy_1,uwu,knight black,mohawk red,blue cat skin,60.929838083085265,522
523,exotic_1,angry scar,costume hotdog,nurse,blue cat skin,77.3241515332492,523
524,classy_1,angry scar,nurse,wreath flowers,blue cat skin,61.872015692872,524
525,classy_1,unamused,winter red,astro cheeks,blue cat skin,59.89340236166968,525
526,exotic_1,double face,tiger,bucket hat blue,blue cat skin,77.1985339453711,526
527,cool_2,mononoke,overalls blue,headband blue,blue cat skin,1.7588321959478201,527
528,cool_1,angry cute,buttondown black flannel,piercings,blue cat skin,21.23094517726167,528
529,wild_2,beard pirate,hoodie purple,dutch,blue cat skin,49.40346855414208,529
530,cool_1,ninja black,shirt yellow,flower blue,blue cat skin,22.612940378130993,530
531,cool_2,hearts,bandana green,beret black,blue cat skin,5.842013734352624,531
532,cool_2,happy cute,buttondown green,beret black,blue cat skin,6.061816929937253,532
533,cool_1,shocked,robe blue,beret red,blue cat skin,21.98474526878284,533
534,wild_1,grin,viking brown,flower blue,blue cat skin,33.57437592917586,534
535,cool_1,ninja blue,bandana red,mohawk green,blue cat skin,20.602838329313418,535
536,wild_1,ninja red,tanktop tattoo,beret pink,blue cat skin,35.11324417183314,536
537,wild_1,angry scar,buttondown red flannel,beret green,blue cat skin,32.22388205716604,537
538,cool_2,three eyes,shirt yellow,antlers,blue cat skin,1.6646119152821504,538
539,wild_1,beard brown,ninja red,afro brown,blue cat skin,35.270303196585076,539
540,classy_1,dizzy,tanktop tattoo,halo fire,blue cat skin,59.83056677489503,540
541,cool_1,grin,robe red,bucket hat tan,blue cat skin,21.482265461260557,541
542,cool_2,sunglasses heart,buttondown green,flower blue,blue cat skin,2.32427998615277,542
543,cool_1,ninja red,bandana green,flower blue,blue cat skin,22.267513291123304,543
544,wild_2,sunglasses yellow,tanktop tattoo,bucket hat blue,blue cat skin,52.607002301214656,544
545,cool_2,ditto,tshirt pink,beret red,blue cat skin,2.1358078974032066,545
546,cool_2,unamused,tshirt pink,ninja blue,blue cat skin,5.622163255949374,546
547,cool_2,ditto,work blue,wreath,blue cat skin,2.324188570210821,547
548,cool_1,happy cute,tshirt yellow,beanie orange,blue cat skin,23.272425618502503,548
549,classy_2,tvface xp,sweater black,tvhead white,blue cat skin,75.1885327664281,549
550,wild_2,mummy,tshirt metal,ninja red,blue cat skin,51.1621872765874,550
551,cool_2,wink,ninja blue,bucket hat green,blue cat skin,5.119484860450401,551
