,Mouth,Clothes,Eyes,Hat,Earring,Fur,Background,Rarity score,Token Id
535,14,38,12,13,0,0,7,46.22234621317066,536
536,5,3,0,4,3,15,0,83.05499667475267,537
537,18,11,10,34,0,5,1,51.18772855507709,538
538,0,1,0,25,0,9,6,29.425757950203092,539
539,8,0,4,11,0,2,0,34.11195540388311,540
540,9,0,5,14,2,0,3,73.09067131625505,541
541,7,27,3,0,0,0,3,30.01153755811409,542
542,10,33,14,0,0,3,7,36.70702173672679,543
543,3,35,15,13,0,2,7,44.69661553143612,544
544,1,17,0,2,0,10,3,33.32179962537602,545
545,8,21,6,0,6,8,5,81.59066954289025,546
546,24,21,1,17,2,2,4,83.55214003139967,547
547,2,14,0,1,1,17,4,78.28059891684634,548
548,3,34,1,28,0,3,5,44.962273349523215,549
549,15,24,2,12,0,2,6,44.49913233728519,550
550,8,22,0,5,0,0,7,35.59002616439225,551
551,4,20,12,1,0,1,0,41.12752694790285,552
552,12,8,11,11,2,4,3,89.54560134728631,553
553,1,24,9,19,0,4,1,42.087988414373775,554
554,5,0,8,12,2,5,3,76.86390804753428,555
555,6,31,17,35,1,1,5,86.31736220619854,556
556,5,3,15,20,0,2,2,45.718324951789526,557
557,3,43,15,12,0,8,7,49.83223975552794,558
558,0,7,1,7,0,0,5,28.62200051952801,559
559,16,18,3,0,0,7,4,35.957865248332396,560
560,6,4,15,9,1,1,0,83.14351104137693,561
561,10,11,8,5,4,1,3,86.0380597152825,562
562,2,2,3,0,2,2,7,66.22527222088706,563
563,17,26,0,6,4,1,3,79.30221082716793,564
564,1,12,0,0,0,0,4,15.189846448916272,565
565,0,0,11,10,0,4,3,26.408344099875592,566
566,10,7,0,27,3,2,4,79.41118754305768,567
567,3,32,12,17,0,2,2,44.601272734370106,568
568,5,36,9,24,0,2,5,45.83409568421253,569
569,4,0,6,0,1,2,5,58.842147674304236,570
570,19,23,10,15,0,3,2,50.4044277472962,571
571,8,21,6,0,0,1,5,31.680280288740764,572
572,2,7,14,16,0,6,1,47.59822781386829,573
573,2,0,7,8,0,14,3,37.824139203527054,574
574,3,31,5,4,1,5,0,84.7099828746558,575
575,4,0,6,8,0,9,5,37.64018165720273,576
576,5,4,0,0,1,2,3,61.40311056471788,577
577,4,0,1,2,0,2,0,28.73096648577964,578
578,26,13,21,26,0,0,4,48.86512051184987,579
579,1,1,6,22,0,1,6,35.9782193230525,580
580,3,21,0,29,2,8,5,80.09905736287783,581
581,5,14,0,30,2,10,1,81.97203069267256,582
582,7,3,11,4,0,8,3,49.580266052358134,583
583,23,0,8,0,0,7,0,27.430064276690718,584
584,0,35,0,1,0,0,5,22.396363889265835,585
585,4,6,8,16,0,1,3,42.95291061574557,586
586,5,3,9,3,0,0,1,41.98578993678993,587
587,10,14,1,26,0,2,4,43.600033551099386,588
588,28,12,4,15,0,14,4,52.795119358741516,589
589,2,7,18,0,0,1,6,29.670969906497774,590
590,0,8,3,18,0,5,4,34.95660024794316,591
591,12,1,19,12,0,8,1,51.61678045991947,592
592,5,2,14,5,1,6,2,87.44787913171768,593
593,0,23,7,8,0,16,7,39.30220566161526,594
594,10,31,1,5,2,7,1,86.92345861582965,595
595,20,21,3,19,0,1,6,44.16538522733815,596
596,1,31,0,3,0,16,5,35.787486407066815,597
597,1,0,3,36,5,1,0,68.3502759008471,598
598,0,36,2,0,0,9,1,23.493079960993548,599
599,7,1,3,33,0,9,1,48.34747608278432,600
600,9,37,2,25,0,7,6,49.43723034724746,601
601,13,0,10,18,0,9,0,40.39879983000655,602
602,8,32,0,11,0,4,2,41.86996830052882,603
603,5,29,1,0,0,6,7,33.301380302230385,604
604,31,20,3,5,6,16,4,95.36874836299775,605
605,8,18,0,0,0,13,4,30.26358942447817,606
606,1,41,21,8,0,11,2,46.49485684026512,607
607,12,5,2,11,0,6,6,47.775283786275104,608
608,0,24,1,0,0,11,7,22.941287631648805,609
609,4,8,1,19,3,16,6,89.55919368181841,610
610,26,9,3,7,2,1,0,82.75525979907889,611
611,14,1,7,0,0,1,1,30.48835408097343,612
612,8,29,1,0,5,6,2,78.58026051107171,613
613,29,10,0,1,5,14,7,86.05852852186413,614
614,0,1,6,9,0,7,5,36.31200515833614,615
615,10,0,20,27,0,0,2,37.408695408578225,616
616,24,2,3,11,0,7,4,48.74248692743415,617
617,4,13,5,22,2,1,6,82.52366455683723,618
618,1,7,2,15,1,0,6,72.95442174122515,619
619,3,39,0,23,0,4,6,39.62907271343417,620
620,2,33,6,1,0,4,7,43.899664313946595,621
621,0,0,4,33,5,5,3,69.94412527763873,622
622,0,11,2,14,0,17,0,38.02167187456332,623
623,1,1,1,32,0,2,5,34.86798908571879,624
624,3,0,16,9,0,2,3,32.86547845115688,625
625,14,42,10,17,0,2,1,46.97840929315401,626
626,21,28,6,16,0,9,6,52.14806454346017,627
627,7,0,1,10,0,10,7,36.65257065696785,628
628,31,5,1,10,0,0,5,42.9121156955398,629
629,0,2,9,0,3,7,4,65.69412796070401,630
630,0,0,8,0,5,0,6,51.77910764045114,631
631,0,0,4,0,2,5,0,51.75866823201718,632
632,0,1,13,5,1,14,0,77.60630279110063,633
633,11,6,20,7,0,1,0,46.052062745874835,634
634,1,10,0,15,0,6,4,33.580659127511325,635
635,1,3,14,10,0,4,5,41.29099991187469,636
636,1,33,0,0,0,0,5,15.816474046547658,637
637,2,0,18,7,1,1,5,70.89079221476369,638
638,7,11,22,10,0,1,0,46.25646113331772,639
639,0,0,1,0,0,2,7,6.184952162424335,640
640,0,4,13,19,1,2,3,72.80465439622337,641
641,1,32,5,19,0,1,5,37.27237555789829,642
642,0,5,0,12,1,1,6,62.51330280970689,643
643,0,19,8,23,1,9,1,77.79701778365327,644
644,26,0,6,30,3,9,5,83.55895053881783,645
645,4,34,16,1,0,9,3,48.34743163093994,646
646,0,0,6,17,0,3,0,25.03926081267324,647
647,2,22,0,1,0,3,0,35.08591455121639,648
648,0,21,15,26,2,12,6,80.58948413633281,649
649,6,0,5,25,0,1,3,33.81904766735095,650
650,13,3,14,7,0,1,6,44.55360061853949,651
651,2,18,3,11,0,6,6,45.268793485268525,652
652,3,0,3,0,2,7,5,61.661939231517316,653
653,0,11,0,3,0,3,2,27.191612635951273,654
654,0,26,6,32,0,0,7,33.12430711918457,655
655,0,2,1,5,0,10,2,34.61603617517245,656
656,0,1,12,1,0,1,0,29.40529559384104,657
657,3,2,6,29,0,13,1,48.64030996181846,658
658,12,0,3,3,1,1,5,70.29138011661941,659
659,9,0,8,24,0,2,6,35.18816250486674,660
660,5,0,1,23,0,9,7,36.06677383541547,661
661,11,6,21,23,0,3,7,51.28982521706935,662
662,0,36,5,31,1,4,5,77.01378294241437,663
663,0,30,7,19,2,13,3,79.45209862521662,664
664,0,8,10,0,0,5,4,23.77231218089961,665
665,8,0,10,19,4,0,5,76.61191283389752,666
666,0,2,2,0,0,3,7,19.998729839638436,667
667,13,0,2,24,0,2,2,33.88040748608808,668
668,25,15,4,0,0,3,3,36.26432228809088,669
669,4,20,6,0,4,3,5,75.88316706953876,670
670,0,0,2,14,0,8,6,25.093719770696303,671
671,14,9,20,0,0,1,4,33.764615962269865,672
672,6,20,0,6,0,1,5,35.576337743915175,673
673,0,21,17,4,0,4,5,37.933086522770324,674
674,3,13,16,28,0,3,2,48.3950987266426,675
675,12,11,3,0,4,0,2,72.11674012565062,676
676,0,18,11,2,0,16,7,39.145532453103414,677
677,11,0,12,0,0,1,4,21.592666697533176,678
678,29,10,0,1,0,7,4,40.99130748668057,679
679,1,4,0,17,0,2,5,28.92167000525532,680
680,8,0,6,3,0,0,2,33.10388921698693,681
681,0,14,15,1,0,0,0,30.781204445160636,682
682,6,36,0,8,2,13,5,82.97321896882983,683
683,0,35,5,18,0,0,0,32.54535665587409,684
684,19,30,4,0,1,8,3,77.38840528342365,685
685,2,35,6,34,0,3,0,47.08734370690864,686
686,11,12,0,14,0,3,3,40.494087411806376,687
687,0,11,19,2,0,0,4,32.70203990709833,688
688,13,11,3,13,0,6,4,48.429175641207166,689
689,0,9,1,28,4,0,1,72.0827177057793,690
690,3,32,4,0,0,16,6,36.666183793812955,691
691,1,8,0,26,6,11,2,79.99008924596161,692
692,16,4,1,12,0,0,7,41.72014502910448,693
693,0,8,2,0,0,11,5,23.418101998657633,694
694,3,0,3,17,0,14,2,37.22475937517736,695
695,16,16,8,3,3,17,5,94.55829372053317,696
696,0,17,0,30,0,0,4,24.63738926942471,697
697,1,0,5,0,2,0,6,51.96291890391812,698
698,1,29,0,9,0,6,7,33.69643774720562,699
699,22,7,3,15,0,4,7,47.829772863701145,700
700,1,16,2,3,2,1,3,73.27457867030705,701
701,0,17,12,1,0,13,1,37.401808177337536,702
702,20,37,2,0,0,6,4,36.55722858320422,703
703,12,7,0,27,3,9,0,84.20600750298959,704
704,1,25,6,8,1,0,1,75.25652011442502,705
705,3,9,4,6,0,1,5,41.06620442099887,706
706,0,0,5,7,0,10,7,26.660339308735825,707
707,22,18,6,1,5,5,0,91.01671461100365,708
708,1,4,11,12,0,4,4,41.3795637450124,709
709,25,17,2,0,3,3,7,75.91044853311134,710
710,25,2,13,19,2,2,2,87.20269155726395,711
711,0,3,12,28,0,5,0,37.5312494007998,712
712,0,0,1,9,1,4,6,61.539272666832986,713
713,9,34,3,12,0,10,5,49.90723205508179,714
714,6,15,0,8,4,16,4,85.25484279938722,715
715,0,0,1,14,0,0,1,18.602440375497867,716
716,0,1,12,0,0,0,5,18.990634968207445,717
717,0,26,8,0,0,1,6,19.50150545975035,718
718,13,15,4,8,6,2,6,89.05522978254685,719
719,6,0,10,9,0,0,7,33.04257099223094,720
720,15,0,15,3,0,16,3,42.483051602096985,721
721,11,19,2,0,0,5,5,34.37073817509932,722
722,12,10,15,2,0,1,5,44.76475000035346,723
723,4,0,3,13,0,1,7,30.236269948635965,724
724,10,34,7,1,0,2,2,44.29475115570479,725
725,0,33,0,5,0,13,0,30.34533128203375,726
726,16,0,10,4,0,12,6,40.834686617011464,727
727,0,3,4,6,0,2,5,31.687092229252933,728
728,21,32,16,0,0,2,3,35.29711914788714,729
729,0,16,14,6,0,6,4,37.946731916172226,730
730,0,23,7,4,3,8,2,79.32264521629277,731
731,20,11,7,4,0,1,5,44.74430772341143,732
732,16,21,0,13,2,14,4,84.2400435483766,733
733,11,28,7,5,0,2,0,45.14617926406699,734
734,9,13,1,22,0,1,6,42.08793678723329,735
735,26,19,8,1,0,0,3,43.892912600367296,736
736,12,1,5,1,0,5,0,45.41181485043182,737
737,0,9,1,0,3,0,5,57.868198556991445,738
738,0,36,0,6,0,0,0,23.85406408075817,739
739,17,10,6,26,0,2,4,46.96473378362446,740
740,1,37,18,28,6,5,5,88.52402672211075,741
741,0,3,8,16,0,3,5,35.937364885023136,742
742,8,15,1,31,0,5,7,46.90347794110596,743
743,4,9,5,9,0,5,6,46.40621412895555,744
744,1,19,17,29,1,16,6,85.69070592990066,745
745,8,0,14,13,0,0,5,34.888439964090864,746
746,2,29,7,11,1,14,0,88.23111684064584,747
747,7,21,15,6,0,9,1,51.03107542011697,748
748,4,11,3,29,0,2,3,42.448900829897916,749
749,0,0,14,6,0,4,3,26.25163359680114,750
750,0,38,15,0,0,2,2,22.382804546875402,751
751,1,13,9,0,0,9,7,29.269137087221118,752
752,14,31,5,2,2,14,5,90.80556379705097,753
753,10,35,13,18,0,3,7,50.58826842105688,754
754,2,15,1,29,0,16,5,47.34617523716668,755
755,11,0,5,8,1,0,6,72.06901423624558,756
756,9,0,0,18,2,7,2,71.37435900555288,757
757,2,0,0,0,4,10,4,57.936436995440275,758
758,1,33,2,5,0,15,0,41.74057224852857,759
759,4,31,21,4,0,3,0,48.9400059721359,760
760,1,0,4,4,0,9,1,30.610973321347608,761
761,1,4,0,0,0,4,5,19.501463874503425,762
762,2,14,9,0,0,10,2,35.54917960967649,763
763,3,7,0,0,0,10,7,26.46280234128341,764
764,1,21,0,0,0,0,6,15.373749495907285,765
765,1,22,4,0,0,6,5,28.880824895506656,766
766,9,25,7,19,6,3,0,92.88284373581402,767
767,22,1,9,0,0,1,7,31.64627723358483,768
768,1,4,0,34,2,5,6,72.98172040943196,769
769,2,26,0,22,0,13,5,41.4681010602471,770
770,0,37,2,0,1,6,6,61.99566125092355,771
771,12,4,1,11,0,2,5,42.55108353512272,772
772,0,2,0,0,0,8,3,15.83014669371038,773
773,2,3,1,29,0,0,7,38.71635075888158,774
774,2,17,12,8,0,0,0,41.71331444731578,775
775,16,21,0,11,0,2,7,37.844514080969546,776
776,1,0,0,19,2,5,5,62.125058014762516,777
777,10,34,11,30,0,2,4,47.959188273047275,778
778,23,6,7,15,0,2,7,46.06568017313131,779
779,8,8,20,6,0,0,0,46.04528163291961,780
780,8,2,20,0,0,2,0,33.67604853773113,781
781,0,8,5,0,0,4,0,22.98218079310416,782
782,9,3,3,5,1,5,6,84.75761268794189,783
783,12,0,1,36,4,8,4,80.09228700461018,784
784,9,3,21,7,0,12,5,52.706567706698294,785
785,0,0,0,5,0,1,7,12.220038737096104,786
786,0,18,11,17,0,5,7,37.19749512060612,787
787,21,6,9,3,0,18,5,53.57160105057767,788
788,0,14,12,3,0,0,0,31.734800912931966,789
789,4,20,1,8,0,6,2,45.56850598442377,790
790,0,14,1,18,0,1,5,29.766331342520292,791
791,5,22,13,14,3,2,0,87.0187813379792,792
792,0,4,5,0,0,1,2,18.697740861148663,793
793,0,21,11,0,0,16,6,27.600326240479667,794
794,1,9,5,16,0,15,6,43.92014602369684,795
795,1,22,0,2,5,0,1,70.6864511872468,796
796,2,6,14,27,2,2,7,83.29333072467556,797
797,7,0,4,2,0,5,7,36.16215678982033,798
798,8,14,1,10,5,0,1,84.94831477391412,799
799,6,6,1,4,0,5,5,45.21425708735355,800
800,0,18,1,5,0,15,5,36.59128757024159,801
801,1,21,5,19,1,2,6,76.49609406191385,802
802,0,22,11,14,0,7,5,38.89351142412227,803
803,4,37,7,11,4,2,0,86.26278995677747,804
804,0,9,9,6,0,3,4,35.70582700857578,805
805,12,41,13,13,0,10,2,53.72145443239783,806
806,6,22,0,13,0,2,6,37.074856514697736,807
807,0,26,0,22,0,8,7,30.413391180249615,808
808,11,10,0,23,0,1,3,36.911389290198535,809
809,0,21,4,0,0,0,2,19.215446237992964,810
810,7,1,13,3,0,6,6,48.76293350529591,811
811,0,36,3,8,0,1,7,30.467911801847848,812
812,1,0,21,5,0,2,0,28.2065022300224,813
813,19,8,1,19,3,1,0,84.36943171010317,814
814,7,18,1,17,0,8,7,47.15547602079429,815
815,16,0,19,4,6,1,7,79.79261967678049,816
816,32,27,12,18,2,4,0,91.69097345105745,817
817,6,6,0,32,4,4,5,83.51128416027629,818
818,6,0,9,27,0,2,6,35.16088032222242,819
819,6,14,1,10,3,4,5,87.46146644694068,820
820,1,30,15,23,0,4,3,43.54552009469832,821
821,2,39,1,7,0,6,6,44.52637149572026,822
822,0,43,16,21,0,7,2,40.95737111495481,823
823,0,17,6,9,0,3,7,35.22217417387168,824
824,1,33,0,0,0,11,6,22.028569980881866,825
825,0,23,0,14,0,11,7,30.304440994545352,826
826,9,0,2,32,0,4,6,37.129358495019446,827
827,8,20,1,17,0,3,3,45.83413512166079,828
828,0,31,10,1,0,2,4,31.51000757244778,829
829,0,8,6,4,0,3,0,35.04514042445292,830
830,27,11,11,0,2,3,0,76.7004881450252,831
831,1,3,0,9,4,3,2,73.84667632037953,832
832,1,31,13,0,2,12,7,71.25177346397317,833
833,0,0,9,9,1,2,6,60.87864630827827,834
834,0,5,16,14,2,8,5,78.68926734349853,835
835,8,7,2,3,0,6,3,46.637853107381645,836
836,2,4,13,7,3,4,0,87.6317405967371,837
837,5,18,14,12,0,11,6,50.608762320499345,838
838,4,26,3,0,0,5,6,32.81097288557538,839
839,0,27,0,0,2,4,2,55.97475068919429,840
840,6,37,8,14,2,0,4,84.64865676331087,841
841,8,1,10,1,0,5,2,46.522045806837276,842
842,10,4,1,2,0,5,1,44.676224161607536,843
843,9,17,3,17,0,0,3,42.54432967087885,844
844,0,0,15,0,0,6,1,14.876606873343961,845
845,1,38,16,23,3,0,1,80.75290619018884,846
846,5,31,3,0,0,6,5,34.56831960749744,847
847,22,3,4,4,0,7,1,49.6211405693981,848
848,4,13,0,18,0,5,6,39.193147917434956,849
849,0,0,11,0,0,1,7,8.80742473614396,850
850,1,43,21,21,0,0,6,40.4941662897053,851
851,4,14,7,35,0,8,6,49.45766473978411,852
852,0,31,2,21,0,4,2,36.039581290953016,853
853,1,3,10,36,4,0,6,79.39754860396953,854
854,8,2,0,1,0,1,5,33.376265760332856,855
855,11,2,5,13,0,13,3,50.68365065243231,856
856,7,0,19,15,0,0,4,35.494698419794695,857
857,0,31,3,18,0,0,3,31.074137276054824,858
858,0,0,2,5,0,9,1,24.40580478214359,859
859,1,22,11,1,0,4,3,39.7516489265967,860
860,5,25,0,16,2,2,4,75.97169649081503,861
861,2,1,8,15,5,0,7,83.90630862593824,862
862,11,14,10,10,0,3,3,48.803760695705705,863
863,1,22,14,10,1,8,4,82.06055222899755,864
864,1,14,10,0,0,5,4,28.349561602132916,865
865,1,14,8,0,0,0,0,23.41126567180094,866
866,11,13,4,11,0,3,6,48.11578404658021,867
867,17,12,4,0,0,0,4,31.98684273958604,868
868,11,31,0,8,0,9,1,42.40808654852504,869
869,1,19,7,3,0,2,3,36.645742227344925,870
870,5,5,7,0,0,3,0,33.723691249272825,871
871,15,0,2,8,0,4,3,36.61851310589042,872
872,16,17,0,3,1,1,7,74.58232006834655,873
873,6,9,16,21,0,1,3,45.752372469980564,874
874,4,16,2,0,1,0,3,66.72248512783466,875
875,6,0,11,6,0,5,2,38.54611676615106,876
876,3,5,3,0,2,3,6,70.3663659599489,877
877,1,8,1,0,4,5,0,66.99491329627398,878
878,5,0,10,16,0,4,5,37.74235934093487,879
879,10,0,1,21,0,9,3,37.60618003050077,880
880,13,9,13,19,0,5,0,50.38401917501694,881
881,2,8,0,13,0,2,4,34.30261732746703,882
882,2,0,7,0,1,8,1,62.336261887994404,883
883,4,20,8,4,0,2,6,43.1504597768479,884
884,0,1,11,19,1,3,4,75.06585889722092,885
885,11,9,10,19,0,3,5,49.29417097950405,886
886,1,0,3,0,2,1,5,50.70287471770894,887
887,25,14,10,0,0,5,2,37.95353740441773,888
888,6,39,7,0,0,9,2,38.09660035864918,889
889,0,4,2,0,0,4,7,20.81609537379287,890
890,11,39,8,24,0,1,3,46.154230387167516,891
891,0,2,2,0,2,2,1,56.60822607638746,892
892,0,10,4,0,3,0,4,60.13630678147931,893
893,4,8,4,27,0,3,5,47.2848699204923,894
894,1,16,12,2,0,2,7,36.92498305495875,895
895,7,25,9,0,0,0,4,31.68034769137915,896
896,1,1,4,15,1,4,3,78.60740143890203,897
897,9,0,17,1,0,5,4,37.48356939292136,898
898,1,33,0,30,0,0,4,29.65053551300582,899
899,3,37,0,11,0,1,0,34.309503848506665,900
900,12,21,14,13,0,7,7,51.26940444909308,901
901,1,39,10,24,1,0,5,77.34745835153272,902
902,2,26,3,14,3,8,7,87.50237537734328,903
903,1,13,4,21,1,2,7,76.17600883297828,904
904,17,3,16,0,0,14,2,40.95733024345722,905
905,0,3,1,13,0,4,3,33.458027697171985,906
906,8,40,0,30,2,5,2,82.830163187438,907
907,6,7,4,7,0,2,0,43.56594014469462,908
908,20,14,1,10,0,6,3,47.98645252748204,909
909,0,30,3,7,0,5,3,34.90211834403909,910
910,4,9,7,0,0,8,3,35.3107344261167,911
911,0,0,8,15,1,16,2,68.46616207615153,912
912,20,30,1,5,0,3,4,46.6923271270168,913
913,1,30,11,11,0,4,4,42.47616221732581,914
914,4,1,6,0,0,4,7,32.99483793271574,915
915,6,14,0,36,0,4,4,41.50896123542908,916
916,14,6,15,22,0,5,3,50.86076757125315,917
917,0,2,17,9,0,0,6,32.402318796414086,918
918,22,21,15,14,2,0,7,86.51481098425742,919
919,4,33,4,7,0,3,3,46.37897927130374,920
920,11,23,16,35,0,4,0,51.31709592349784,921
921,12,14,13,0,0,0,1,32.667985938414766,922
922,25,1,8,0,2,10,4,77.71534475787242,923
923,1,31,14,11,0,0,4,37.91266145482963,924
924,14,37,1,16,0,14,5,50.34995946986312,925
925,12,0,3,2,3,0,3,72.5253820251197,926
926,11,18,0,6,0,0,0,35.73306473405331,927
927,6,0,3,2,0,13,1,37.251978454055944,928
928,0,0,6,21,0,12,0,28.30191315098211,929
929,3,6,3,22,0,0,5,40.68481602728175,930
930,14,5,16,7,0,7,3,50.75859132348095,931
931,2,10,3,0,0,0,1,26.599020363543364,932
932,4,36,3,12,1,0,0,80.45317218124897,933
933,11,29,3,0,0,10,2,37.10895781246797,934
934,7,2,15,27,3,8,1,92.83516588364962,935
935,1,6,3,2,0,5,5,38.035214008088886,936
936,32,7,8,7,0,0,2,45.78646587420178,937
937,31,4,10,0,1,2,6,72.59354445254003,938
938,4,0,13,26,0,12,6,40.657601964300476,939
939,3,0,8,1,0,1,3,29.010252484446074,940
940,0,26,13,5,1,0,0,71.53781261204236,941
941,0,6,2,0,0,5,2,21.742477057600578,942
942,22,25,7,0,5,1,0,76.02626228796944,943
943,7,0,6,0,0,2,0,20.986403220473143,944
944,3,33,4,26,0,0,5,42.850768789933745,945
945,4,8,6,7,0,0,6,42.00620210224437,946
946,2,15,12,1,0,2,2,41.3591064121901,947
947,4,1,7,21,2,1,3,81.87666423297381,948
948,0,16,0,21,4,16,3,74.30992559911108,949
949,4,13,11,21,0,5,3,48.4904823923403,950
950,1,24,12,13,0,7,2,44.0632025242969,951
951,24,0,4,0,0,7,6,27.028138236838323,952
952,4,14,2,29,0,10,2,48.238474987237176,953
953,3,28,0,20,1,4,2,78.66881359279716,954
954,1,0,8,22,0,7,1,32.09584454547071,955
955,0,3,3,6,0,15,4,36.96589629037524,956
956,10,13,5,28,0,11,2,52.025452470739666,957
957,1,3,8,6,4,1,0,77.49731747187022,958
958,0,42,12,0,0,2,2,22.239753066130348,959
959,11,35,2,24,0,8,5,49.7164274359474,960
960,6,0,2,0,0,0,0,17.982527197429064,961
961,0,12,5,5,0,14,1,38.443954858599184,962
962,14,5,0,6,0,7,6,41.2774125985623,963
963,2,10,0,8,0,8,6,38.69594648888677,964
964,11,0,0,8,0,5,3,29.82084766429057,965
965,1,0,14,24,0,2,0,27.831878455373204,966
966,5,42,0,18,0,7,6,42.026645096893425,967
967,7,34,9,14,3,5,1,91.39128604476302,968
968,6,16,17,9,0,3,7,49.23286494771561,969
969,0,12,19,7,0,0,5,33.757780354211974,970
970,4,1,1,8,0,7,1,44.328858185032274,971
971,14,20,4,11,0,10,1,50.6428098366433,972
972,0,18,8,35,4,1,0,75.1339947996417,973
973,17,0,20,1,0,9,6,40.589480401690615,974
974,0,10,15,16,5,9,4,82.64635191264382,975
975,12,0,18,29,0,10,5,42.63288203926439,976
976,5,20,0,7,2,6,5,79.74490382531131,977
977,11,5,0,1,0,0,2,34.21410583603798,978
978,12,0,2,1,3,2,5,72.23252950180665,979
979,1,29,2,5,1,5,3,77.8241924145087,980
980,14,23,10,1,0,0,4,42.81674421571311,981
981,14,6,2,10,0,0,6,42.15606480593104,982
982,1,29,18,19,3,1,3,80.58940956986199,983
983,0,0,4,34,0,1,3,22.05583638939301,984
984,12,39,0,7,0,7,4,42.414869092800146,985
985,0,35,13,1,0,4,7,35.90329586277933,986
986,5,15,18,13,0,0,6,44.846486839282285,987
987,24,21,17,30,0,6,0,53.612507112745135,988
988,3,14,2,10,0,6,3,45.06446178384878,989
989,4,32,15,22,0,1,1,45.1461864354054,990
990,4,25,0,7,5,3,1,81.83580764523518,991
991,15,1,16,2,0,1,3,44.24025419332748,992
992,0,15,8,21,0,9,0,38.362233076642404,993
993,1,12,6,34,4,2,4,80.39873903106432,994
994,0,0,10,8,0,3,2,25.815804174635222,995
995,6,0,0,19,0,11,3,31.843804877942482,996
996,3,18,13,17,0,0,3,43.061976965995974,997
997,0,1,8,24,0,8,0,37.340542297565534,998
998,1,0,11,7,0,8,2,32.23887093212669,999
999,11,13,7,21,1,0,1,83.74961605571339,1000
1000,3,0,2,0,0,11,5,22.580298489436203,1001
1001,4,1,1,29,0,0,3,39.77212849373423,1002
1002,18,4,2,0,0,0,2,30.263555717631853,1003
1003,1,0,9,17,0,3,7,29.882126452553603,1004
1004,26,0,1,10,0,15,3,39.86070810769225,1005
1005,0,3,0,0,3,5,4,56.335799342543346,1006
1006,0,0,1,4,0,12,7,24.494301929940516,1007
1007,16,24,8,14,0,0,1,45.82051410750687,1008
1008,1,14,9,0,0,0,5,23.874484132801552,1009
1009,1,43,1,12,0,10,0,41.02543746147965,1010
1010,0,0,14,6,0,6,2,27.525445077292147,1011
1011,1,22,14,25,0,2,1,39.172747945084545,1012
1012,7,14,0,0,2,1,2,63.01051427700979,1013
1013,10,9,9,22,5,3,7,92.63766189673876,1014
1014,13,6,0,5,3,4,3,82.0060903980993,1015
1015,14,6,11,1,0,0,0,42.71455864662028,1016
1016,3,5,14,0,0,1,7,29.22820879292198,1017
1017,2,9,2,10,0,13,2,46.55609690660335,1018
1018,3,13,0,19,0,0,4,33.81225580612232,1019
1019,19,0,0,3,0,13,3,32.57947874572189,1020
1020,3,1,15,0,0,8,7,34.690878618209304,1021
1021,0,0,11,29,0,0,1,22.70296721365579,1022
1022,1,22,11,0,0,1,2,24.87574123663939,1023
1023,11,4,0,21,2,15,6,83.71564167444745,1024
1024,20,1,0,0,0,4,6,27.75695499155177,1025
1025,16,3,3,6,0,10,6,48.59948062088056,1026
1026,4,23,7,24,4,10,7,91.57517905722997,1027
1027,12,1,3,15,0,2,5,42.90526503351225,1028
1028,12,0,0,21,0,7,7,31.6667037318901,1029
1029,3,28,2,11,0,13,7,47.33937907160652,1030
1030,0,14,0,0,0,3,3,14.869709600346182,1031
1031,20,30,0,0,1,2,6,64.60437369160083,1032
1032,2,26,11,21,0,2,1,44.10410428854702,1033
1033,0,1,0,16,2,11,7,68.76579426772564,1034
1034,4,17,3,33,5,13,6,92.30393055996959,1035
1035,20,33,0,14,0,16,2,45.96355053264459,1036
1036,8,1,4,12,3,1,3,84.85297842829593,1037
1037,0,0,6,0,0,1,1,8.112654780413333,1038
1038,0,18,2,15,0,8,7,35.596808703072,1039
1039,9,23,1,0,1,12,0,74.26219038456419,1040
1040,0,21,13,25,0,7,3,39.69728103780245,1041
1041,7,29,3,19,0,3,4,47.359830669596235,1042
1042,15,0,3,0,0,12,1,26.347052402166227,1043
1043,8,8,14,21,0,2,7,46.48801406960303,1044
1044,5,0,0,0,2,1,6,50.83920029735316,1045
1045,11,8,0,1,0,3,6,37.96026903734876,1046
1046,15,0,15,32,0,3,0,40.5213989958737,1047
1047,20,27,7,24,0,5,0,50.840347525351014,1048
1048,3,33,1,36,1,16,0,87.06649933915766,1049
1049,18,31,0,22,0,0,6,38.26007834165719,1050
1050,5,33,0,14,0,3,4,39.63587676694798,1051
1051,16,9,7,1,0,3,4,46.59011717540068,1052
1052,8,0,5,0,0,5,6,24.875726896692008,1053
1053,3,3,1,7,0,1,2,38.484774874395235,1054
1054,9,0,1,1,0,8,4,34.39122992551488,1055
1055,1,33,2,0,3,12,0,70.03263103791994,1056
1056,5,14,14,11,0,8,0,49.81183046335809,1057
1057,3,32,5,35,0,4,6,47.652644470848024,1058
1058,6,0,2,17,0,3,7,35.12682420055426,1059
1059,1,30,1,9,2,6,6,78.90712326415445,1060
1060,0,18,6,29,1,14,2,79.47252512761607,1061
1061,14,19,1,5,0,6,0,46.65148774691479,1062
1062,7,16,9,0,1,1,6,70.41404954899296,1063
1063,2,17,2,24,1,4,3,83.39541734764016,1064
1064,5,0,8,13,0,6,0,38.06932677907257,1065
1065,15,36,3,0,0,1,1,31.033286426424112,1066
