,character,nose,mouth,eyes,earrings,neck,whiskers,hat,burned,Rarity score,Token Id
239,Common,Normal,Frown,Bandit Mask,None,Gold Chain,Whiskers,No Hat,Not Burned,37.598776322519576,239
240,Common,Dark,Big Frown,Closed,None,Plain,Whiskers,Halo,Not Burned,33.334190780985104,240
241,Stuart,Normal,Small Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.735595807446337,241
242,Common,Dark,Small Frown,Looking Left,None,Red Necklace,Tiny Whiskers,No Hat,Burned,26.546619564976638,242
243,Reepicheep,No Nose,Big Frown,Bandit Mask,None,Fancy,No Whiskers,Bane,Not Burned,68.30583349977356,243
244,Stuart,Dark,Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.388613074423088,244
245,Jerry,Big,Straight,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,11.26250842362914,245
246,Stuart,Big,Smile,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,11.063771154940662,246
247,Stuart,Dark,Smile,Closed,None,Plain,Whiskers,Karate Kid,Burned,20.25830895678727,247
248,Jerry,No Nose,Small Smile,Looking Up,None,Plain,Big Whiskers,Construction Hat,Not Burned,39.72380707532912,248
249,Templeton,Dark,Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,2.0566400236159725,249
250,Simon,Normal,Big Smile,Looking Left,None,Black Necklace,Whiskers,No Hat,Not Burned,32.18484948011686,250
251,Simon,Tiny,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,8.331120645170706,251
252,Common,Normal,Small Frown,Looking Right,None,Red Necklace,Whiskers,No Hat,Not Burned,30.7030603196638,252
253,Alvin,Big,Small Frown,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,13.713044562102061,253
254,Simon,Big,Small Frown,Crosseyed,None,Plain,Whiskers,Construction Hat,Burned,17.45723408814549,254
255,Matthias,Big,Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,12.675780334596839,255
256,Common,No Nose,Straight,Crosseyed,None,Fancy,Whiskers,No Hat,Not Burned,32.23546924003701,256
257,Common,Big,Small Frown,Looking Left,None,Plain,No Whiskers,Elvis,Burned,30.262271048785717,257
258,Matthias,Big,Small Frown,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,18.794586449917396,258
259,Matthias,No Nose,Big Frown,Crazy,None,Plain,Whiskers,Karate Kid,Not Burned,32.33675613597466,259
260,Matthias,Dark,Big Frown,Looking Left,None,Plain,No Whiskers,No Hat,Burned,16.09823121714891,260
261,Reepicheep,Normal,Big Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,1.4855591642628816,261
262,Simon,No Nose,Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,27.110667199830914,262
263,Simon,Big,Small Smile,Bandit Mask,None,Plain,Tiny Whiskers,Karate Kid,Not Burned,36.60482827502141,263
264,Reepicheep,Tiny,Big Smile,Crazy,None,Plain,Whiskers,Karate Kid,Not Burned,31.530794931817745,264
265,Simon,Tiny,Small Frown,Looking Right,Flower,Plain,No Whiskers,No Hat,Not Burned,57.771390067166486,265
266,Templeton,Dark,Big Smile,Crazy,None,Plain,No Whiskers,No Hat,Not Burned,31.2852313785851,266
267,Alvin,Tiny,Small Frown,Crosseyed,None,Plain,Tiny Whiskers,Halo,Not Burned,37.86974120836369,267
268,Jerry,No Nose,Straight,Looking Right,None,Black Necklace,Handlebar,Construction Hat,Not Burned,62.588846989279226,268
269,Common,Tiny,Big Frown,3D Glasses,None,Plain,Whiskers,Karate Kid,Not Burned,31.946434811288142,269
270,Reepicheep,Normal,Straight,Looking Up,None,Plain,No Whiskers,Bane,Not Burned,43.843766774354904,270
271,Alvin,Dark,Small Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Burned,18.006626126123376,271
272,Jerry,No Nose,Smile,Closed,None,Plain,Whiskers,No Hat,Not Burned,16.82492328969874,272
273,Common,Normal,Straight,Bandit Mask,None,Plain,Whiskers,No Hat,Not Burned,15.277970802972945,273
274,Alvin,Big,Frown,VR Goggles,Stud,Plain,Whiskers,No Hat,Not Burned,51.66407789343055,274
275,Stuart,Big,Small Frown,Bandit Mask,None,Plain,Tiny Whiskers,No Hat,Not Burned,21.01733760638889,275
276,Stuart,Tiny,Big Frown,Looking Right,None,Plain,No Whiskers,No Hat,Not Burned,24.75442885680293,276
277,Common,No Nose,Small Frown,Crosseyed,None,Plain,No Whiskers,No Hat,Burned,14.699504683173167,277
278,Stuart,Big,Straight,Looking Up,None,Plain,Whiskers,No Hat,Burned,0.3831569137089626,278
279,Templeton,Normal,Small Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,26.745642025251488,279
280,Templeton,Dark,Big Smile,Bandit Mask,None,Black Necklace,Tiny Whiskers,No Hat,Not Burned,42.470391330916684,280
281,Templeton,No Nose,Small Frown,Looking Up,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,38.35032427437303,281
282,Simon,No Nose,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,18.747605100034747,282
283,Stuart,Dark,Smile,Looking Up,None,Fancy,No Whiskers,Construction Hat,Burned,49.94041887870269,283
284,Common,Normal,Big Smile,Crazy,None,Plain,Whiskers,No Hat,Burned,5.667447203455007,284
285,Stuart,Big,Big Smile,Crazy,None,Plain,Whiskers,No Hat,Burned,5.381944550037498,285
286,Alvin,Big,Small Smile,Closed,None,Plain,Whiskers,Construction Hat,Burned,23.605123346106044,286
287,Matthias,Tiny,Straight,Looking Left,None,Black Necklace,Tiny Whiskers,No Hat,Burned,28.530769169044294,287
288,Common,Tiny,Small Frown,Looking Left,None,Plain,Big Whiskers,Elvis,Burned,30.273070635519105,288
289,Templeton,Normal,Smile,Looking Right,None,Red Necklace,Tiny Whiskers,No Hat,Burned,27.554961521019166,289
290,Simon,Tiny,Small Smile,Looking Right,None,Black Necklace,Whiskers,No Hat,Not Burned,32.31496140230393,290
291,Simon,Normal,Big Frown,Crazy,None,Fancy,Whiskers,No Hat,Burned,27.486472102513105,291
292,Simon,Big,Frown,Looking Left,None,Red Necklace,Big Whiskers,Elvis,Not Burned,61.31318832212722,292
293,Simon,Big,Frown,Looking Left,Stud,Gold Chain,Whiskers,No Hat,Not Burned,65.86248716310604,293
294,Common,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,Construction Hat,Not Burned,27.009460926201594,294
295,Simon,Normal,Straight,Looking Up,None,Plain,Big Whiskers,No Hat,Burned,15.11150505483073,295
296,Jerry,Tiny,Frown,Crazy,None,Plain,Whiskers,No Hat,Burned,6.412008939083254,296
297,Matthias,Big,Big Frown,Looking Left,None,Plain,No Whiskers,Motorcycle Helmet,Not Burned,43.65226043281204,297
298,Jerry,Tiny,Smile,Closed,None,Plain,Tiny Whiskers,Elvis,Not Burned,39.57196548624543,298
299,Stuart,Normal,Smile,Looking Right,None,Gold Chain,Whiskers,Motorcycle Helmet,Not Burned,51.11849630358729,299
300,Common,Big,Straight,Closed,None,Fancy,Tiny Whiskers,No Hat,Not Burned,42.600498196470106,300
301,Common,Normal,Frown,Looking Up,None,Plain,Whiskers,Elvis,Not Burned,27.645587622189787,301
302,Stuart,Normal,Straight,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,11.710698524446988,302
303,Simon,No Nose,Big Smile,Looking Left,None,Plain,No Whiskers,No Hat,Not Burned,26.3302248117459,303
304,Jerry,No Nose,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,11.746860404657971,304
305,Jerry,Big,Smile,Looking Left,None,Black Necklace,Whiskers,No Hat,Not Burned,30.540449145186564,305
306,Simon,Dark,Big Smile,Crosseyed,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,34.69661808535848,306
307,Stuart,Normal,Big Smile,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,6.820293162742705,307
308,Templeton,No Nose,Smile,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,26.749256223582872,308
309,Simon,Tiny,Small Smile,Crosseyed,None,Plain,Whiskers,Elvis,Not Burned,29.76705694617625,309
310,Jerry,No Nose,Straight,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,11.837195165208197,310
311,Jerry,Tiny,Big Frown,Crosseyed,None,Fancy,Tiny Whiskers,No Hat,Not Burned,38.63228900085801,311
312,Jerry,Dark,Frown,Closed,None,Plain,Tiny Whiskers,No Hat,Burned,12.70446838208642,312
313,Templeton,Tiny,Smile,Looking Right,None,Black Necklace,Tiny Whiskers,Motorcycle Helmet,Not Burned,55.90318762097669,313
314,Stuart,Tiny,Big Smile,Crazy,None,Plain,No Whiskers,No Hat,Not Burned,29.9985924011492,314
315,Common,No Nose,Frown,Looking Left,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,36.98785974463385,315
316,Matthias,Tiny,Straight,Looking Right,Jim Dangles,Plain,Whiskers,No Hat,Not Burned,45.74082353912064,316
317,Alvin,Dark,Smile,Looking Up,Stud,Black Necklace,Whiskers,No Hat,Burned,54.39211334013836,317
318,Stuart,Dark,Frown,Looking Right,None,Plain,Whiskers,Karate Kid,Not Burned,25.70834923729671,318
319,Matthias,No Nose,Smile,Sunglasses,None,Plain,Tiny Whiskers,Cheese,Not Burned,41.91743967483532,319
320,Jerry,Normal,Straight,Sunglasses,None,Red Necklace,Big Whiskers,Karate Kid,Not Burned,63.73081133120555,320
321,Jerry,Normal,Small Smile,Looking Right,Flower,Black Necklace,Whiskers,No Hat,Not Burned,62.34983055032145,321
322,Stuart,Dark,Frown,Crosseyed,None,Red Necklace,No Whiskers,No Hat,Not Burned,44.97125370822068,322
323,Templeton,Dark,Big Frown,Looking Right,None,Red Necklace,Whiskers,No Hat,Not Burned,32.145100139351186,323
324,Simon,No Nose,Smile,Looking Left,None,Plain,Whiskers,Cheese,Not Burned,30.059799205213345,324
325,Stuart,Tiny,Small Frown,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,11.866136602332833,325
326,Common,Normal,Small Smile,Looking Left,None,Plain,Whiskers,Halo,Not Burned,27.912953840688417,326
327,Common,No Nose,Big Smile,Looking Left,None,Plain,Whiskers,Elvis,Not Burned,27.826214123637772,327
328,Reepicheep,Big,Small Smile,Crosseyed,None,Red Necklace,Whiskers,Cheese,Not Burned,48.89228890994254,328
329,Templeton,Dark,Small Frown,Looking Left,None,Plain,Whiskers,Elvis,Not Burned,29.27553765947334,329
330,Jerry,Tiny,Small Smile,Looking Left,Bar,Plain,Big Whiskers,Halo,Not Burned,73.23447554613293,330
331,Matthias,Normal,Small Smile,Closed,None,Red Necklace,Whiskers,Elvis,Not Burned,54.32405867692498,331
332,Stuart,Big,Big Frown,Looking Left,None,Plain,Whiskers,Karate Kid,Burned,14.363385869453982,332
333,Reepicheep,Tiny,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,7.839542427250187,333
334,Alvin,Big,Big Frown,Crosseyed,None,Plain,Whiskers,No Hat,Burned,3.4843271632663346,334
335,Simon,No Nose,Smile,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,12.675734414792656,335
336,Stuart,Normal,Smile,Crosseyed,None,Fancy,Whiskers,Karate Kid,Burned,35.66152494081371,336
337,Matthias,No Nose,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,13.217921919323969,337
338,Reepicheep,Tiny,Straight,Looking Up,None,Black Necklace,Big Whiskers,Construction Hat,Not Burned,59.925416441426705,338
339,Reepicheep,Big,Big Frown,Looking Right,Stud,Red Necklace,Tiny Whiskers,No Hat,Not Burned,68.30889800539798,339
340,Matthias,Big,Straight,Looking Up,None,Fancy,Whiskers,Karate Kid,Burned,36.9444944144719,340
341,Matthias,Normal,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,19.61505506620231,341
342,Templeton,Big,Small Smile,Looking Up,Flower,Gold Chain,Tiny Whiskers,Halo,Not Burned,88.76917099938889,342
343,Jerry,Big,Small Smile,Looking Right,None,Plain,Whiskers,No Hat,Burned,0.5927624463535546,343
344,Jerry,Normal,Small Frown,Closed,None,Plain,Tiny Whiskers,No Hat,Not Burned,22.936451488372306,344
345,Common,Tiny,Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.898247468526048,345
346,Simon,No Nose,Frown,Sunglasses,None,Plain,Big Whiskers,No Hat,Not Burned,31.06475504821239,346
347,Common,No Nose,Frown,Bandit Mask,None,Plain,Whiskers,Construction Hat,Not Burned,30.623579724470414,347
348,Alvin,No Nose,Big Smile,Looking Right,None,Black Necklace,Whiskers,Soldier,Not Burned,51.97503137192715,348
349,Common,Dark,Straight,Looking Left,None,Plain,Whiskers,Elvis,Not Burned,27.970801650626555,349
350,Reepicheep,No Nose,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Burned,7.5720941500454355,350
351,Reepicheep,Normal,Small Smile,Looking Up,None,Plain,Whiskers,Karate Kid,Not Burned,26.0697645512976,351
352,Stuart,Tiny,Small Frown,Looking Up,None,Plain,Tiny Whiskers,Elvis,Not Burned,34.08943751915556,352
353,Matthias,Tiny,Big Smile,Crazy,None,Plain,Whiskers,Construction Hat,Not Burned,33.60891192815089,353
354,Common,No Nose,Big Smile,Looking Left,None,Plain,Tiny Whiskers,Halo,Not Burned,34.338740695883416,354
355,Reepicheep,No Nose,Small Smile,Sunglasses,None,Black Necklace,No Whiskers,Cheese,Not Burned,67.781843518342,355
356,Simon,Normal,Small Frown,Crosseyed,None,Fancy,Whiskers,Karate Kid,Burned,37.298673732900696,356
357,Reepicheep,No Nose,Small Frown,Looking Up,Bar,Black Necklace,Big Whiskers,No Hat,Burned,65.743058818054,357
358,Jerry,Normal,Frown,Looking Up,None,Plain,Whiskers,No Hat,Burned,1.0879646186384901,358
359,Stuart,Normal,Small Smile,Looking Up,None,Plain,Whiskers,Motorcycle Helmet,Not Burned,28.733422095567462,359
360,Jerry,Normal,Small Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.999400967432543,360
361,Stuart,Big,Frown,Looking Up,None,Black Necklace,Whiskers,No Hat,Not Burned,30.323607257569606,361
362,Jerry,Normal,Smile,Looking Up,None,Plain,Whiskers,Construction Hat,Not Burned,26.633579767603628,362
363,Templeton,Normal,Frown,3D Glasses,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,40.41771000765151,363
364,Templeton,Dark,Small Smile,Sunglasses,None,Plain,Whiskers,Elvis,Not Burned,34.49795021173062,364
365,Common,No Nose,Big Frown,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,11.085425268356534,365
366,Stuart,Big,Small Smile,Crazy,None,Plain,Whiskers,No Hat,Burned,5.2445980771798,366
367,Stuart,Tiny,Big Frown,Closed,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,37.844479399756,367
368,Reepicheep,No Nose,Small Smile,Crazy,None,Plain,No Whiskers,No Hat,Not Burned,30.56963999503771,368
369,Common,Tiny,Small Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.880158393338967,369
370,Alvin,Dark,Smile,Looking Right,None,Plain,No Whiskers,Motorcycle Helmet,Not Burned,45.39057972584566,370
371,Common,No Nose,Small Frown,Looking Up,None,Plain,Whiskers,Elvis,Burned,17.31270042539186,371
372,Jerry,Big,Big Smile,Crosseyed,None,Plain,Tiny Whiskers,Soldier,Not Burned,35.88201789080221,372
373,Templeton,Big,Small Smile,Looking Left,None,Plain,No Whiskers,Karate Kid,Burned,29.21772491978285,373
374,Stuart,Normal,Frown,Looking Left,None,Plain,Tiny Whiskers,Construction Hat,Not Burned,32.56067387866001,374
375,Stuart,Big,Big Frown,Looking Left,None,Plain,Big Whiskers,No Hat,Not Burned,23.47865994922935,375
376,Templeton,Tiny,Frown,Looking Left,Flower,Red Necklace,Whiskers,Karate Kid,Not Burned,77.9429043606966,376
377,Simon,Normal,Small Frown,Closed,None,Plain,Whiskers,Karate Kid,Not Burned,32.145154364430645,377
378,Reepicheep,No Nose,Big Frown,Bandit Mask,None,Black Necklace,Big Whiskers,Construction Hat,Not Burned,63.69106706199504,378
379,Common,No Nose,Small Smile,Looking Right,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.26570858182314,379
380,Reepicheep,No Nose,Smile,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,12.404683146528644,380
381,Stuart,Tiny,Smile,Looking Right,None,Red Necklace,Whiskers,No Hat,Burned,20.391762534523554,381
382,Templeton,Tiny,Smile,Bandit Mask,None,Black Necklace,Tiny Whiskers,Elvis,Not Burned,58.85569417553802,382
383,Jerry,Dark,Small Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,11.811902992731662,383
384,Simon,Normal,Small Smile,Crosseyed,None,Black Necklace,Big Whiskers,No Hat,Not Burned,45.35795324352838,384
385,Templeton,Big,Frown,Looking Up,None,Plain,Whiskers,Construction Hat,Not Burned,27.338377357982296,385
386,Common,No Nose,Frown,Crazy,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,42.05115170750442,386
387,Jerry,Tiny,Big Smile,Crazy,None,Plain,Whiskers,No Hat,Not Burned,16.893596713930283,387
388,Jerry,Dark,Straight,Crosseyed,None,Plain,Whiskers,No Hat,Burned,1.8505496417131149,388
389,Common,Normal,Frown,Closed,Flower,Plain,Whiskers,No Hat,Burned,37.21890291588075,389
390,Matthias,Dark,Small Smile,Looking Left,None,Plain,No Whiskers,No Hat,Burned,16.16329549390663,390
391,Reepicheep,Normal,Small Smile,Looking Up,None,Black Necklace,Tiny Whiskers,No Hat,Burned,26.973015292807613,391
392,Jerry,No Nose,Big Frown,Bandit Mask,None,Plain,Handlebar,Karate Kid,Not Burned,45.8712296651771,392
393,Common,No Nose,Big Frown,Crosseyed,None,Red Necklace,Whiskers,Karate Kid,Burned,34.85915696325959,393
394,Alvin,No Nose,Smile,Looking Left,None,Plain,Whiskers,No Hat,Burned,3.6289508428752395,394
395,Common,Tiny,Big Smile,Looking Up,None,Red Necklace,Whiskers,Construction Hat,Burned,35.67955979188402,395
396,Stuart,No Nose,Small Smile,Looking Right,None,Plain,Whiskers,Soldier,Not Burned,29.383996912263534,396
397,Alvin,Dark,Small Smile,Closed,None,Plain,Tiny Whiskers,No Hat,Burned,15.100790431207006,397
398,Matthias,Big,Big Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Burned,8.280466895129113,398
399,Jerry,Big,Small Smile,Looking Right,None,Plain,Whiskers,Construction Hat,Not Burned,26.326366251866467,399
400,Reepicheep,No Nose,Big Frown,Looking Up,None,Fancy,Whiskers,No Hat,Burned,21.895283526858833,400
401,Matthias,Normal,Straight,Closed,None,Plain,Tiny Whiskers,No Hat,Burned,14.009246680152728,401
402,Jerry,Big,Smile,Looking Right,None,Black Necklace,Whiskers,No Hat,Not Burned,30.562122775241228,402
403,Jerry,Dark,Small Smile,Looking Up,None,Plain,Tiny Whiskers,Cheese,Not Burned,35.191765663777545,403
404,Alvin,Big,Big Frown,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,9.599723689564962,404
405,Jerry,Normal,Small Smile,Crosseyed,None,Plain,Whiskers,Construction Hat,Burned,16.640359427532513,405
406,Jerry,Big,Big Smile,Bandit Mask,None,Plain,Tiny Whiskers,Halo,Not Burned,38.375666329282545,406
407,Common,Dark,Big Smile,Looking Up,None,Red Necklace,Whiskers,No Hat,Not Burned,30.916283663815985,407
408,Alvin,Big,Frown,Looking Left,None,Plain,Whiskers,No Hat,Not Burned,13.745598393898128,408
409,Matthias,Dark,Small Smile,Bandit Mask,None,Red Necklace,Whiskers,No Hat,Not Burned,36.861510218923854,409
410,Alvin,Normal,Frown,Crosseyed,None,Black Necklace,Whiskers,Karate Kid,Not Burned,48.33933834610111,410
411,Matthias,Dark,Smile,Crosseyed,None,Plain,Whiskers,Karate Kid,Burned,17.30899874068805,411
412,Jerry,Dark,Small Frown,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,12.249220487027147,412
413,Stuart,Big,Small Smile,Closed,None,Plain,Tiny Whiskers,No Hat,Not Burned,22.032945556054205,413
414,Stuart,No Nose,Big Frown,Looking Right,None,Red Necklace,Whiskers,No Hat,Not Burned,30.786190167070682,414
415,Common,Normal,Big Frown,Bandit Mask,Flower,Plain,Whiskers,No Hat,Not Burned,46.35508502312256,415
416,Reepicheep,Normal,Big Smile,Looking Up,None,Fancy,Tiny Whiskers,No Hat,Burned,28.03924265245914,416
417,Reepicheep,Normal,Frown,Looking Left,None,Plain,Whiskers,Halo,Not Burned,28.939422103380792,417
418,Common,Tiny,Big Smile,Looking Right,None,Fancy,Whiskers,Motorcycle Helmet,Not Burned,49.503061622301146,418
419,Common,Dark,Big Smile,Looking Up,None,Red Necklace,Tiny Whiskers,No Hat,Not Burned,37.03124605486764,419
420,Common,Tiny,Straight,Looking Right,None,Gold Chain,Tiny Whiskers,Construction Hat,Not Burned,55.19124513914729,420
421,Alvin,Big,Smile,Looking Left,None,Plain,Tiny Whiskers,Halo,Not Burned,36.63011104324399,421
422,Stuart,Tiny,Big Smile,Looking Left,None,Fancy,Whiskers,No Hat,Not Burned,31.892169393157342,422
423,Simon,No Nose,Frown,Looking Up,Stud,Black Necklace,Whiskers,Construction Hat,Burned,68.29453300852069,423
424,Templeton,Tiny,Big Smile,Bandit Mask,Flower,Plain,Whiskers,Karate Kid,Not Burned,62.443885416364296,424
425,Matthias,No Nose,Straight,Crosseyed,None,Plain,Whiskers,No Hat,Not Burned,13.745585740681646,425
426,Matthias,Dark,Big Smile,Looking Up,None,Plain,Whiskers,Karate Kid,Burned,17.037973499262037,426
427,Jerry,Tiny,Small Smile,Looking Right,Stud,Gold Chain,Tiny Whiskers,Motorcycle Helmet,Not Burned,89.09803429263421,427
428,Templeton,No Nose,Big Smile,Bandit Mask,None,Fancy,Whiskers,No Hat,Burned,26.731169341940873,428
429,Jerry,No Nose,Big Smile,Looking Up,None,Black Necklace,Whiskers,Karate Kid,Burned,35.02545174260075,429
430,Common,Normal,Straight,Closed,None,Plain,Big Whiskers,No Hat,Not Burned,29.293821567159018,430
431,Alvin,Normal,Frown,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,20.233059430684293,431
432,Templeton,Big,Smile,Crosseyed,None,Plain,Tiny Whiskers,No Hat,Burned,7.984098510805484,432
433,Stuart,Normal,Smile,Looking Up,None,Plain,Tiny Whiskers,No Hat,Not Burned,17.113902409070324,433
434,Jerry,Big,Small Smile,Looking Up,None,Plain,Whiskers,No Hat,Not Burned,11.045661476169602,434
435,Templeton,Normal,Smile,Looking Right,None,Plain,Whiskers,No Hat,Not Burned,12.328774821050747,435
436,Jerry,Dark,Small Frown,Crosseyed,None,Black Necklace,Big Whiskers,Halo,Not Burned,61.60222059872622,436
437,Alvin,Normal,Big Frown,Looking Left,None,Plain,Tiny Whiskers,No Hat,Not Burned,20.037888283238857,437
