,S-Karrots,Top,Item,Shirt,Face,Fur,Faction,Claimed,Rarity score,Token Id
213,955.52,Bandana Japan,Bolt Cutter Red,Hoodie Gray,Big Eyes,OG Red,Hare Raisers,1.0,100.0,213
214,0,Tuft Pink,Brass Knuckles,Torn Tee Brown,Mutant Ghoul Eyes,Mutant Fiend Gray,Mutant,None,32.95706025553527,214
215,0,Spikey Black,Acme Bomb,Flannel Red,Stoner Gold Teeth,Bar Fight Pink,Bunners,None,28.751740895814404,215
216,0,Pompadour Red,Spray Paint Yellow,Small Logo Tee Gray,OG,Femme Orange,Hare Raisers,None,14.236510236809629,216
217,0,Hockey Mask Black,Extinguisher Red,WAGMI Hoodie Black,Stoner,Tatted Blue,Bunners,None,24.19457961274835,217
218,2338.93,Hockey Mask Bloody,Kitchen Knife,Big Logo Tee Black,OG,Polkadot Brown,Punk Bunnis,None,53.3408680517018,218
219,0,Dad Hat Blue,Molotov Cocktail,Necklace Gold,OG,Paintbomb White,Hare Raisers,None,13.070577234942496,219
220,683.55,Bucket Hat Purple,None,WAGMI Tee White,OG,OG Red,Hare Raisers,None,38.51045953120801,220
221,0,Ponytail Black,Acme Bomb,Cypher Suit Pink,Big Eyes,Cypher Green,Cypher Buns,None,24.719557335858777,221
222,0,Dad Hat White,Bong ,WAGMI Hoodie White,Stoner,Tatted Blue,Bunners,None,24.32170919505153,222
223,0,HockeyMask Defer,Sledgehammer Metal,Military Vest Red,OG,OG Brown,Hare Raisers,None,12.795607916268553,223
224,0,Poofball Red,Vapebox,Cypher Suit Seafoam,OG,Cypher Onyx,Cypher Buns,None,18.36549787533001,224
225,0,Ponytail Blue,ETH Bag,Small Logo Tee Gray,Big Eyes,OG Red,Hare Raisers,None,20.824648167680323,225
226,280.69,Ponytail Black,Paintball Gun Orange,WAGMI Hoodie Red,Stoner Gold Teeth,Femme Pink,Bunners,None,65.68613641771697,226
227,3837.17,Tuft Purple,Brass Knuckles,Hawaiian Orange,Big Eyes,OG Onyx,Playboyz,None,57.44917254233941,227
228,0,Poofball Brown,Grenade Launcher,Suit White,OG,Polkadot Brown,Playboyz,None,14.878026428332516,228
229,0,Dad Hat Purple,None,Cypher Suit Red,OG,Cypher Red,Cypher Buns,None,7.433778958826659,229
230,0,Poofball Seafoam,Spray Paint Blue,Small Logo Tee Gray,OG Gold Teeth,OG Silver,Hare Raisers,None,27.407787615307953,230
231,0,Beanie Pink,Spray Paint Pink,Suit White,Hypnotized,OG Orange,Playboyz,None,27.066582658996236,231
232,0,Tuft Yellow,Chainsaw,Big Logo Tee Gray,OG,Bar Fight Gray,Punk Bunnis,None,17.64773932421589,232
233,0,Half Shaved Yellow,Katana,Torn Flannel Green,Mutant Ghoul Eyes,Mutant Ghoul Gray,Mutant,None,33.007981304366865,233
234,0,Hockey Mask Bloody,Spray Paint Orange,Hoodie Blue,OG Gold Teeth,OG Onyx,Hare Raisers,None,26.91394154690892,234
235,0,Ponytail Yellow,Acme Bomb,Robe White,OG,Femme Silver,Playboyz,None,16.49712549479968,235
236,0,Poofball Red,Carrot Dagger,Varsity Jacket Gold,OG,Bar Fight Green,Rogue Jumpers,None,16.92481614389709,236
237,0,Beanie Red,Vapebox,Punk Jacket Orange,Hypnotized,Tatted Green,Punk Bunnis,None,31.435061493218043,237
238,0,Beanie Gray,None,Cypher Suit Pink,OG,Cypher Blue,Cypher Buns,None,7.65275311957327,238
239,2863.96,Poofball Blue,Blunt,WAGMI Hoodie White,Stoner,Tatted Purple,Bunners,None,60.42664807099703,239
240,0,Beanie Gray,Kitchen Knife,Cypher Suit Pink,Big Eyes,Cypher Red,Cypher Buns,None,24.6126376810098,240
241,0,Poofball Black,Skateboard AMGI,Track Suit Blue,Big Eyes,OG Red,Rogue Jumpers,None,21.934486306901356,241
242,0,Bucket Hat Black,None,Suit Black,Decayed Teeth,Polkadot Seafoam,Playboyz,None,19.154636068135204,242
243,0,Spikey Blue,Spiked Bat,Big Logo Tee Black,Big Eyes,Femme Seafoam,Punk Bunnis,None,26.160381159564245,243
244,0,Ponytail Seafoam,Flamethrower Red,Cypher Suit Red,OG,Femme Pink,Cypher Buns,None,15.855258644455184,244
245,3526.78,Half Shaved Purple,Cigarette,Big Logo Tee Red,OG,Femme Orange,Punk Bunnis,None,55.026066974393395,245
246,0,Bucket Hat Black,Acme Bomb,Cypher Suit Silver,OG,Cypher Red,Cypher Buns,None,16.92960090671381,246
247,0,Ponytail Pink,Brass Knuckles,Hoodie White,Red Laser Eyes,Bar Fight Seafoam,Hare Raisers,None,28.54828186368794,247
248,0,Spikey Black,Spray Paint Purple,Varsity Jacket Purple,OG,OG Onyx,Rogue Jumpers,None,16.176262260816642,248
249,3814.06,Balaclava Black,None,Cypher Suit Yellow,OG,Cypher Red,Cypher Buns,None,43.555556292518254,249
250,0,Fez Red,Bolt Cutter Red,Torn Flannel Blue,Green Mutant Eyes,Mutant Fiend Gray,Mutant,None,31.821735230629038,250
251,0,Dad Hat Blue,Grenade Launcher,Cypher Suit Red,Big Eyes,Cypher Blue,Cypher Buns,None,24.902878616775897,251
252,0,Spikey Brown,Katana,Track Suit Blue,OG Gold Teeth,OG Blue,Rogue Jumpers,None,29.103158824879184,252
253,0,Dad Hat Blue,Katana,Varsity Jacket Gold,Big Eyes,Paintbomb Yellow,Rogue Jumpers,None,24.6941604098708,253
254,0,Beanie Pink,Extinguisher Red,Varsity Jacket Blue,OG,OG Onyx,Rogue Jumpers,None,15.157963289576198,254
255,0,Pompadour Black,ETH Bag,Track Suit Yellow,Decayed Teeth,Bar Fight Orange,Rogue Jumpers,None,30.22830009593729,255
256,6245.59,Pompadour Brown,Fiat Bag,Tee Brown,Stoner Gold Teeth,OG Onyx,Bunners,None,64.902154254024,256
257,2355.49,Half Shaved Yellow,Spray Paint Yellow,Tee Seafoam,Stoner Gold Teeth,Tatted Brown,Bunners,None,64.9021617013307,257
258,0,Ponytail Seafoam,Flamethrower Red,Varsity Jacket Pink,Big Eyes,OG Gray,Rogue Jumpers,None,19.84709852924935,258
259,0,Tuft Blue,Sledgehammer Metal,Varsity Jacket Seafoam,Big Eyes,OG Red,Rogue Jumpers,None,23.232887724667535,259
260,0,Half Shaved Yellow,None,Robe Black,Hypnotized,Bar Fight Orange,Playboyz,None,17.71376640762527,260
261,0.04,Pompadour Yellow,Sledgehammer Metal,WAGMI Tee Gray,OG,OG Green,Hare Raisers,None,49.079800423765256,261
262,0,Poofball Seafoam,None,Punk Jacket Black,OG,OG Gray,Punk Bunnis,None,4.801424078202889,262
263,0,Half Shaved Seafoam,Fiat Bag,Military Vest Orange,Hypnotized,Femme Purple,Hare Raisers,None,26.31319931845602,263
264,0,Tuft Yellow,Acme Bomb,Varsity Jacket Black,OG,OG Gray,Rogue Jumpers,None,13.156893320641611,264
265,0,Tuft Red,None,Punk Jacket Black,OG,OG Gray,Punk Bunnis,None,5.341158910355022,265
266,2655.52,Ponytail Blue,Time Bomb,Varsity Jacket Black,OG Gold Teeth,Polkadot Pink,Rogue Jumpers,None,66.28190936843971,266
267,0,Captain Hat Black,Bolt Cutter Red,Varsity Jacket Blue,OG,OG Red,Rogue Jumpers,None,13.554138129880835,267
268,0,Balaclava Blue,Brass Knuckles,WAGMI Tee Gray,Red Laser Eyes,OG Green,Hare Raisers,None,27.845668313131544,268
269,0,Captain Hat Pink,Spray Paint Orange,Varsity Jacket Seafoam,OG Gold Teeth,OG Blue,Rogue Jumpers,None,30.966645011730925,269
270,2818.23,Beanie Seafoam,Katana,Cypher Suit Purple,OG Gold Teeth,Cypher Blue,Cypher Buns,None,67.22880004681684,270
271,0,Beanie Gray,None,Cypher Suit Gray,OG,Cypher Red,Cypher Buns,None,7.494867143249724,271
272,4042.95,Balaclava Black,Kitchen Knife,Varsity Jacket Blue,OG,OG Orange,Rogue Jumpers,None,51.36559434322332,272
273,1488.89,Bucket Hat Black,None,Flannel Red,Stoner Gold Teeth,Bar Fight Pink,Bunners,None,55.03108666837658,273
274,1598.99,Bucket Hat Black,Acme Bomb,Cypher Suit Red,Big Eyes,Cypher Purple,Cypher Buns,None,60.95685509787868,274
275,0,Ponytail Seafoam,None,Hawaiian Orange,Hypnotized,OG Blue,Playboyz,None,16.435744525471236,275
276,0,Captain Hat White,Bolt Cutter Red,Small Logo Tee Gray,Big Eyes,Polkadot Seafoam,Hare Raisers,None,19.592514474136426,276
277,0,Beanie Purple,Sledgehammer Metal,Hawaiian Orange,Big Eyes,OG Onyx,Playboyz,None,22.061805549692192,277
278,0,Beanie Pink,Fiat Bag,Puffer Jacket Black,Stoner Gold Teeth,Polkadot Pink,Bunners,None,28.822983039680565,278
279,0,Hockey Mask Black,Spray Paint Purple,Hoodie Pink,OG Gold Teeth,Polkadot Pink,Hare Raisers,None,27.927122855947022,279
280,0,Beanie Purple,Time Bomb,Tee Blue,Stoner Gold Teeth,Bar Fight Pink,Bunners,None,28.711023076589203,280
281,225.40,Tuft Black,Grenade Launcher,Cypher Suit Seafoam,OG,Cypher Red,Cypher Buns,None,53.0199716026327,281
282,0,Half Shaved Red,None,WAGMI Hoodie Red,Stoner Gold Teeth,Polkadot Brown,Bunners,None,18.375735483878962,282
283,0,Poofball Black,Bolt Cutter Red,Varsity Jacket Black,Hypnotized,Polkadot Silver,Rogue Jumpers,None,26.750993496815788,283
284,0,Dad Hat Purple,Katana,Puffer Jacket Red,Stoner,Tatted Blue,Bunners,None,23.828025282861173,284
285,0,Dad Hat Red,Microphone,Punk Jacket Black,Big Eyes,Bar Fight Gray,Punk Bunnis,None,25.68173107695859,285
286,0,Dad Hat Brown,Flamethrower Red,Cypher Suit Yellow,OG,Cypher Red,Cypher Buns,None,16.063937882969775,286
287,0,Bandana Blue,Sledgehammer Red,Flannel Pink,Stoner Gold Teeth,Bar Fight Gray,Bunners,None,28.99104588277871,287
288,895.63,Ponytail Pink,Sledgehammer Metal,Cypher Suit Red,OG,Cypher Orange,Cypher Buns,None,53.7226218244897,288
289,5184.89,Dad Hat Brown,Spiked Bat,Torn Flannel Blue,Green Mutant Eyes,Mutant Lizard Blue,Mutant,None,69.88598008820944,289
290,0,Hockey Mask Tan,Paint Sprayer,Cypher Suit Blue,Big Eyes,Cypher Seafoam,Cypher Buns,None,24.96394388440377,290
291,0,Dad Hat Red,Paintball Gun Blue,Torn Flannel Black,Mutant Ghoul Eyes,Mutant Fiend Purple,Mutant,None,34.57612723952481,291
292,0,Poofball Black,None,Robe White,Hypnotized,OG White,Playboyz,None,16.389969207818133,292
293,0,Bucket Hat White,None,WAGMI Tee Gray,OG,OG Gray,Hare Raisers,None,0.7434201825855435,293
294,0,Bandana Black,Acme Bomb,Military Vest Brown,Big Eyes,OG Onyx,Hare Raisers,None,19.857295460585046,294
295,111.61,Spikey Yellow,Microphone,Punk Jacket Black,OG,OG Gray,Punk Bunnis,None,51.665650055953826,295
296,0,Bandana White,Grenade Launcher,Track Suit Yellow,Big Eyes,Polkadot Pink,Rogue Jumpers,None,23.49755067422901,296
297,0,Bucket Hat Blue,Brass Knuckles,Flannel Red,Stoner,Tatted Gold,Bunners,None,24.876839416542087,297
298,0,Captain Hat White,None,Cypher Suit Gray,OG,Cypher Brown,Cypher Buns,None,7.377793539581987,298
299,0,Pompadour Brown,Spray Paint Pink,Hoodie Gray,Big Eyes,OG Yellow,Hare Raisers,None,22.876537774672666,299
300,0,Half Shaved Brown,Extinguisher Red,Torn Tee Blue,Green Mutant Eyes,Mutant Fiend Seafoam,Mutant,None,33.099631061481496,300
301,2790.49,Bandana Japan,None,Cypher Suit Blue,OG,Cypher Gold,Cypher Buns,None,43.62688151838253,301
302,0,Spikey Seafoam,Paintball Gun Yellow,Military Vest Purple,OG Gold Teeth,Polkadot Blue,Hare Raisers,None,29.24071739254126,302
303,1431.81,Pompadour Yellow,Sledgehammer Metal,Robe White,Big Eyes,Femme Red,Playboyz,None,59.78591100096017,303
304,0,Hockey Mask Bloody,None,Necklace Gold,Hypnotized,Bar Fight Gray,Hare Raisers,None,14.781001183731043,304
305,4636.06,Ponytail Blue,Sledgehammer Red,Varsity Jacket Seafoam,OG,Bar Fight Orange,Rogue Jumpers,None,54.03337404949499,305
306,0,Bandana Japan,Extinguisher Red,Small Logo Tee Black,OG,Bar Fight Blue,Hare Raisers,None,12.739572071307142,306
307,0,Bowler Hat Brown,ETH Bag,Suit White,OG,OG Blue,Playboyz,None,15.748675893654559,307
308,0,Pompadour Gray,None,Torn Tee Gray,Green Mutant Eyes,Mutant Fiend Blue,Mutant,None,23.731722527359757,308
309,0,Tuft Black,None,Torn Flannel Brown,Mutant Ghoul Eyes,Mutant Ghoul Gray,Mutant,None,23.72664039277884,309
310,0,Half Shaved Black,ETH Bag,Tee Brown,Stoner Gold Teeth,Tatted Blue,Bunners,None,28.812851999621785,310
311,0,Balaclava Blue,Flamethrower Red,Big Logo Tee Black,OG Gold Teeth,OG Onyx,Punk Bunnis,None,29.47989518256065,311
312,0,Captain Hat White,None,Hoodie White,Hypnotized,OG Seafoam,Hare Raisers,None,14.796238424112648,312
313,0,Poofball Seafoam,Flamethrower Red,Varsity Jacket Blue,OG,Femme Purple,Rogue Jumpers,None,14.536730946108644,313
314,0,Balaclava Red,ETH Bag,Suit Black,Big Eyes,Bar Fight Blue,Playboyz,None,22.993470436443054,314
315,0,Spikey Seafoam,Spray Paint Purple,Big Logo Tee Blue,OG,Femme Green,Punk Bunnis,None,19.84728187423523,315
316,0,Poofball Seafoam,Spray Paint Red,Cypher Suit Red,Big Eyes,Femme Blue,Cypher Buns,None,25.325476239913257,316
317,0,Captain Hat White,None,Military Vest Red,Big Eyes,Bar Fight Orange,Hare Raisers,None,11.176282528012516,317
318,0,Tuft Pink,Spray Paint White,Cypher Suit Purple,Big Eyes,Cypher Orange,Cypher Buns,None,26.06372547207841,318
319,0,Beanie Purple,Brass Knuckles,Necklace Gold,Big Eyes,Bar Fight Pink,Hare Raisers,None,20.39189028406147,319
320,0,Half Shaved Red,Spray Paint Seafoam,Suit Gray,Hypnotized,Tatted Blue,Playboyz,None,27.13787121106006,320
321,0,Poofball Blue,Extinguisher Red,Small Logo Tee Red,Hypnotized,OG Onyx,Hare Raisers,None,24.07296817427676,321
322,0,Half Shaved Blue,Extinguisher Red,Torn Flannel Red,Green Mutant Eyes,Mutant Fiend Gold,Mutant,None,34.16375634212816,322
323,0,Tuft Black,Boxing Gloves Red,Track Suit Yellow,OG,OG Gray,Rogue Jumpers,None,12.438717060125763,323
324,0,Poofball Blue,Kitchen Knife,Cypher Suit Yellow,OG,Femme Purple,Cypher Buns,None,16.82787168491807,324
325,1883.54,Ponytail Black,Molotov Cocktail,Puffer Jacket Red,Stoner,Tatted Brown,Bunners,None,60.106147497770976,325
326,0,Dad Hat Blue,None,Hoodie Red,Hypnotized,OG Gray,Hare Raisers,None,12.749456732336926,326
327,0,Balaclava Blue,Spiked Bat,Small Logo Tee Gray,OG,Bar Fight Orange,Hare Raisers,None,13.630630295521001,327
328,0,Bandana Japan,Spray Paint Orange,Hoodie Pink,Dead Eyes,OG Red,Hare Raisers,None,28.181723525656103,328
329,0,Tuft Yellow,None,Military Vest Red,OG,OG Onyx,Hare Raisers,None,2.5868408553618933,329
330,0,Dad Hat Gold,Grenade Launcher,Hoodie Red,Decayed Teeth,OG Orange,Hare Raisers,None,26.700142921655917,330
331,0,Balaclava Orange,Microphone,Big Logo Tee Black,OG,OG Gray,Punk Bunnis,None,15.651537170544385,331
332,0,Poofball Blue,Carrot Dagger,Tee Brown,Stoner Gold Teeth,Femme Gray,Bunners,None,28.75684308415351,332
333,4852.33,Poofball Yellow,Carrot Dagger,WAGMI Hoodie Blue,Stoner,Tatted Brown,Bunners,None,59.69375425086544,333
334,0,Ponytail Black,Grenade Launcher,Military Vest Pink,OG,Bar Fight Seafoam,Hare Raisers,None,14.058377088909605,334
335,0,Ponytail Black,Chainsaw,Cypher Suit Yellow,Decayed Teeth,Cypher Onyx,Cypher Buns,None,30.900471249011623,335
336,4475.33,Poofball Yellow,Skateboard AMGI,Varsity Jacket Pink,OG,Femme Orange,Rogue Jumpers,None,51.96126074224059,336
337,0,Half Shaved White,Sledgehammer Metal,Varsity Jacket Pink,Big Eyes,Femme Gray,Rogue Jumpers,None,24.093261762175395,337
338,5711.80,Beanie Purple,Grenade Launcher,WAGMI Tee Gray,Decayed Teeth,Bar Fight Yellow,Hare Raisers,None,62.93216089303094,338
339,0,Dad Hat Blue,Spray Paint Pink,Cypher Suit Silver,OG,Cypher Brown,Cypher Buns,None,17.953051342259865,339
340,0,Balaclava Pink,Chainsaw,Torn Tee Gray,Mutant Ghoul Eyes,Mutant Lizard Orange,Mutant,None,33.43057892830774,340
341,0,Ponytail Black,Grenade Launcher,Robe Blue,Big Eyes,OG Gray,Playboyz,None,20.71777205817057,341
342,0,Pompadour Blue,Kitchen Knife,Military Vest White,OG Gold Teeth,OG Onyx,Hare Raisers,None,26.379357034579705,342
343,0,Dad Hat Brown,Skateboard AMGI,Military Vest Black,OG,OG Orange,Hare Raisers,None,12.311878562922503,343
344,7275.33,Ponytail Black,None,Big Logo Tee Black,OG,Femme White,Punk Bunnis,None,44.49259035303977,344
345,0,Bucket Hat Green,Sledgehammer Gold,Cypher Suit Yellow,Decayed Teeth,Cypher Gray,Cypher Buns,None,32.056152891842,345
346,0,Half Shaved Red,None,Small Logo Tee Gray,Decayed Teeth,Polkadot Pink,Hare Raisers,None,16.84310205010041,346
347,0,Half Shaved Purple,Katana,Torn Flannel Black,Green Mutant Eyes,Mutant Fiend Blue,Mutant,None,33.02835454063694,347
348,4370.62,Ponytail Brown,Skateboard Defer,Varsity Jacket Red,Big Eyes,OG Pink,Rogue Jumpers,None,60.12188084930652,348
349,0,Spikey Yellow,Boxing Gloves Red,Track Suit Blue,OG,OG Gray,Rogue Jumpers,None,12.47437337063567,349
350,0,Poofball Brown,Bolt Cutter Red,Suit Black,Big Eyes,Tatted Blue,Playboyz,None,20.809286019497765,350
351,804.97,Bucket Hat Blue,Chainsaw,Robe White,Big Eyes,Polkadot Brown,Playboyz,None,58.86952861000282,351
352,0,Bucket Hat Black,Carrot Dagger,Big Logo Tee Gray,OG,OG Gray,Punk Bunnis,None,15.565203349247097,352
353,0,Half Shaved Brown,Paintball Gun Red,Suit Silver,Dead Eyes,Bar Fight Seafoam,Playboyz,None,32.66208096140035,353
354,0,Bandana Black,Kitchen Knife,Varsity Jacket Black,OG Gold Teeth,Bar Fight Gray,Rogue Jumpers,None,28.95554713519049,354
355,1971.62,Tuft Black,Molotov Cocktail,Varsity Jacket Black,OG Gold Teeth,OG Pink,Rogue Jumpers,None,65.59974810809737,355
356,0,Beanie Gray,Spray Paint Orange,Cypher Suit Orange,Hypnotized,Cypher Blue,Cypher Buns,None,29.576704993806135,356
357,0,Captain Hat Black,None,Small Logo Tee Brown,OG,OG Gray,Hare Raisers,None,0.5957603666805744,357
358,0,Pompadour White,Molotov Cocktail,Military Vest Brown,OG,Paintbomb Green,Hare Raisers,None,13.981935925379057,358
359,0,Green Plumber Hat,Time Bomb,Big Logo Tee Brown,Hypnotized,Tatted Orange,Punk Bunnis,None,30.294579276593005,359
360,1487.33,Captain Hat Black,None,Cypher Suit Red,Big Eyes,Cypher Blue,Cypher Buns,None,51.462216241908635,360
361,0,Hockey Mask Tan,Flamethrower Red,Hoodie White,OG,OG Red,Hare Raisers,None,11.008373235405951,361
362,5030.68,Balaclava Blue,Cigarette,Varsity Jacket Purple,Big Eyes,OG Blue,Rogue Jumpers,None,60.020067967512745,362
363,0,Dad Hat Purple,Cigarette,Torn Flannel Green,Green Mutant Eyes,Mutant Lizard Seafoam,Mutant,None,33.80732159167017,363
364,0,Balaclava Pink,Flamethrower Red,Punk Jacket Black,OG,Tatted Blue,Punk Bunnis,None,16.12525583137928,364
365,0,Half Shaved Pink,Paint Sprayer,Big Logo Tee Gray,Big Eyes,Femme Orange,Punk Bunnis,None,26.501572365656003,365
366,0,HockeyMask Defer,Extinguisher Red,Punk Jacket Black,Big Eyes,OG White,Punk Bunnis,None,24.587146792893883,366
367,0,Bandana Japan,Brass Knuckles,Big Logo Tee Gray,OG,OG Orange,Punk Bunnis,None,17.00108713350116,367
368,0,Captain Hat White,Carrot Dagger,Torn Flannel Blue,Mutant Ghoul Eyes,Mutant Fiend Seafoam,Mutant,None,33.01306974587865,368
369,0,Dad Hat Brown,Spray Paint White,Big Logo Tee Gray,Hypnotized,Tatted Purple,Punk Bunnis,None,30.42696460942258,369
370,857.23,Pompadour Blue,Kitchen Knife,Small Logo Tee Purple,Green Laser Eyes,OG Seafoam,Hare Raisers,None,65.56421038569049,370
371,0,Ponytail Seafoam,Boxing Gloves Red,Varsity Jacket Black,OG,OG Orange,Rogue Jumpers,None,14.719922158115834,371
372,0,Fez Red,None,Hawaiian Orange,Big Eyes,OG Gray,Playboyz,None,10.529680758461229,372
373,0,Dad Hat Blue,Joint,Flannel Red,Stoner Gold Teeth,OG Red,Bunners,None,28.05925895813846,373
374,2314.94,Dad Hat Red,Spray Paint Yellow,Hoodie Black,Big Eyes,Tatted Blue,Hare Raisers,None,57.29142464916167,374
375,0,Pompadour Gray,Blunt,Tee Purple,Stoner Gold Teeth,OG Brown,Bunners,None,28.04395353813951,375
376,0,Bowler Hat Black,Cigarette,Small Logo Tee Red,OG Gold Teeth,OG White,Hare Raisers,None,26.557570395637626,376
377,0,Pompadour Red,Carrot Dagger,Robe White,OG,OG Brown,Playboyz,None,14.766036671550376,377
378,536.51,Samurai Helmet Red,ETH Bag,Military Vest Brown,Red Laser Eyes,Bar Fight Blue,Hare Raisers,None,65.737269427441,378
379,0,Half Shaved Brown,Boxing Gloves Red,Track Suit Blue,Big Eyes,Paintbomb Brown,Rogue Jumpers,None,22.55035060081435,379
380,384.92,HockeyMask Defer,Acme Bomb,Track Suit Blue,Big Eyes,Polkadot Pink,Rogue Jumpers,None,59.49567809166133,380
381,0,Hockey Mask Tan,Kitchen Knife,Varsity Jacket Black,Big Eyes,OG Blue,Rogue Jumpers,None,23.207358441339906,381
382,0,Fez Red,Katana,Cypher Suit Gold,OG,Cypher Brown,Cypher Buns,None,16.848152093007844,382
383,0,Dad Hat Gold,Extinguisher Red,Suit Gold,Blue Laser Eyes,Tatted Brown,Playboyz,None,31.735474145541943,383
384,0,Spikey Seafoam,Spray Paint Orange,WAGMI Tee White,OG,Tatted Purple,Hare Raisers,None,14.078658072945863,384
385,0,Balaclava Blue,None,Hawaiian Orange,Hypnotized,Tatted Purple,Playboyz,None,17.102722966437028,385
386,0,Hockey Mask Tan,Brass Knuckles,Shirtless,OG,OG Brown,Punk Bunnis,None,16.883969400780344,386
387,19.22,Balaclava Pink,Carrot Dagger,Hoodie Blue,Decayed Teeth,Polkadot Brown,Hare Raisers,None,62.43837497483575,387
388,0,Half Shaved Black,Fiat Bag,Big Logo Tee Gray,Hypnotized,OG Gray,Punk Bunnis,None,27.68780755587134,388
389,0,Tuft Blue,Carrot Dagger,Small Logo Tee Gray,Big Eyes,OG Brown,Hare Raisers,None,19.95911922465137,389
390,2198.05,Poofball Yellow,Molotov Cocktail,Varsity Jacket Pink,OG,OG Green,Rogue Jumpers,None,51.51836264859507,390
391,0,Pompadour Gray,Carrot Dagger,Tee Brown,Stoner Gold Teeth,OG Green,Bunners,None,28.476810537763587,391
392,0,Fez Red,None,WAGMI Tee White,OG,OG Gray,Hare Raisers,None,0.6823463221861962,392
393,0,Half Shaved Brown,Boxing Gloves Red,Varsity Jacket Black,Big Eyes,Tatted Blue,Rogue Jumpers,None,22.41804032806892,393
394,0,Beanie Blue,Flamethrower Red,Hawaiian Orange,OG,OG Onyx,Playboyz,None,13.263927562055672,394
395,0,Bandana Purple,Kitchen Knife,Hoodie White,Big Eyes,Tatted Blue,Hare Raisers,None,20.22895312132987,395
396,0,Bandana Pink,Skateboard AMGI,Robe Brown Leopard,OG,Bar Fight Pink,Playboyz,None,15.896415926824318,396
397,0,Poofball Seafoam,Flamethrower Red,Suit Black,OG,OG Red,Playboyz,None,12.245557543339753,397
398,0,Bandana Red,Grenade Launcher,Torn Tee Red,Green Mutant Eyes,Mutant Lizard Blue,Mutant,None,33.26762915858896,398
399,0,Balaclava Pink,Bolt Cutter Red,Puffer Jacket Blue,Stoner,Tatted Brown,Bunners,None,22.672299524459024,399
400,0,Tuft Seafoam,Blunt,Tee Purple,Stoner Gold Teeth,OG Green,Bunners,None,28.36470905986392,400
401,0,Half Shaved Purple,Chainsaw,Cypher Suit White,OG,Femme Gray,Cypher Buns,None,16.970413842102623,401
402,4147.89,Tuft Pink,Cigarette,Military Vest Pink,Hypnotized,OG Red,Hare Raisers,None,60.92129160010361,402
403,0,Beanie Pink,Acme Bomb,Torn Flannel Black,Mutant Ghoul Eyes,Mutant Lizard Green,Mutant,None,33.32366443099654,403
