,Head,Stage,Type,Weapon,Mutation,Shoes,Element,Size,Pose,Rarity score,Token Id
357,Skipper,5,Lava,None,None,None,Blue Force,None,None,20.08200884876809,357
358,Black Cap,5,Purple,Salted Fish,None,None,None,None,None,17.680761226402215,358
359,Beanie,5,Aqua,None,None,Boxing,Poop,None,None,42.30454818458947,359
360,Sheriff,5,Zombie,None,None,None,None,None,None,6.637029740752623,360
361,Your Future,5,Red,Hook Hand,None,None,None,None,None,17.361852991894903,361
362,Flower,5,Russet,Handbag,None,None,None,None,None,16.298877715619035,362
363,Cone,5,Lava,None,None,None,None,None,None,5.797505026355535,363
364,Egg,5,Aqua,Maracas,None,None,Brick,None,None,32.77711522694626,364
365,Pink Punk,5,Green,Blue Light Sword,None,None,None,None,None,17.609887246005293,365
366,Tripitaka,5,Russet,Guitar,None,Clogs,Earth,None,None,54.290190115926826,366
367,Sandy,5,Pink,None,None,None,Thunder,None,None,19.444259184073463,367
368,Black Pirate,5,Lava,Notebook,None,None,None,None,None,18.844572084709572,368
369,White Cap,5,Red,Suitcase,None,None,None,None,None,17.487237091119678,369
370,Dreads,5,Chip,Katana Sword,None,None,None,None,None,19.506908438421274,370
371,Yellow Bob,5,Pink,None,None,None,Wind,None,None,19.512396764697435,371
372,Red Pirate,5,Purple,Cleaver,None,None,None,None,None,17.866107793098912,372
373,Black Pirate,5,Russet,None,None,None,Moon,None,None,17.588152279603644,373
374,Trucker,5,Green,None,None,None,Poop,None,None,19.062657264590356,374
375,Green Punk,5,Chip,None,None,None,Potato,None,None,20.787966441683988,375
376,Santa,5,Rainbow,Dagger,None,None,None,None,None,20.139260561067307,376
377,None,5,Pink,Notebook,Peach,None,Rainbow,None,None,55.587200052956796,377
378,Cone,5,Lava,Sweeper,None,None,None,None,None,19.196182682097433,378
379,None,0,Green,None,None,None,None,None,None,28.4898656133736,379
380,None,0,Russet,None,None,None,None,None,None,26.94454526611966,380
381,Over 9000,5,Russet,Monk Rake,None,None,Brick,None,None,31.139142046943434,381
382,Robin Hood,5,Alien,None,None,None,Golden Ticket,None,None,22.412406499127265,382
383,Spiky,5,Pink,None,None,None,Ticket,None,None,19.57235950508268,383
384,Halo,5,Russet,None,None,Clogs,None,None,None,26.15152324325518,384
385,Dreads,5,Green,Whip,None,None,None,None,None,17.90153046813778,385
386,Green Punk,5,Red,None,None,None,Yellow Force,None,None,18.285884041694555,386
387,Spiky,5,Russet,Flowers,None,None,Love,None,None,31.22091363214755,387
388,Gat,5,Purple,Machete,None,None,None,None,None,17.66986280164559,388
389,Spaceman,5,Russet,None,None,None,Poop,None,None,17.410982189355696,389
390,White Headband,5,Russet,None,None,None,Blood,None,None,17.776223248167337,390
391,Scar,5,Russet,None,None,Gym Socks,None,None,None,25.96618676497825,391
392,Cloak,5,Lava,None,None,None,Flower,None,None,20.207387767658926,392
393,Brain,5,Green,None,None,None,Star,None,None,19.463322634106632,393
394,None,5,Pink,None,None,Roman,Brick,None,None,39.33125741946842,394
395,None,5,Alien,Cold Wallet,None,None,Moon,None,None,32.62730883938143,395
396,Bishop,5,Lava,None,None,None,Moon,None,None,20.678917300674815,396
397,Wizard,5,Lava,None,None,None,None,None,None,5.56582099987965,397
398,Reindeer,5,Rainbow,Pirate Sword,None,None,None,None,None,19.964820053504084,398
399,Steve,5,Pink,None,None,None,Golden Brick,None,None,19.899445034234468,399
400,Black Emo,5,Red,Monk Rake,None,Casual,None,None,None,40.76751718724025,400
401,Purple Bandana,5,Lava,None,None,None,Fire,None,None,20.586242381418803,401
402,Tattoo,5,Pink,Sweeper,None,None,None,None,None,18.14411400908846,402
403,Spaceman,5,Red,Cold Wallet,None,None,Wood,None,None,31.95677175113895,403
404,Black Cap,5,Rainbow,None,None,None,Wind,None,None,21.248588551604502,404
405,None,0,Pink,None,None,None,None,None,None,28.7215272820618,405
406,None,0,Robot,None,None,None,None,None,None,31.286197847898812,406
407,Poop,5,Aqua,None,None,None,None,None,None,4.941646173087546,407
408,Your Future,5,Robot,None,None,None,Water,None,None,21.91088809697053,408
409,Beret,5,Purple,None,None,None,Earth,None,None,19.13625346427334,409
410,Sailor,5,Aqua,Telephone,None,None,Water,None,None,32.74712963022546,410
411,Fez,5,Chip,None,None,None,Sound,None,None,20.7825031863035,411
412,None,3,Chip,None,None,None,Wind,Medium,None,72.17430367660361,412
413,Brain,5,Russet,None,None,None,Potato,None,None,17.964289581135233,413
414,Black Emo,5,Chip,Black Sword,None,None,Water,None,None,34.2924895074597,414
415,Reindeer,5,Pink,None,None,None,None,None,None,4.609109931259832,415
416,Dreads,5,Chip,Red Light Sword,None,None,None,None,None,19.433312237952137,416
417,Spaceman,5,Rainbow,Cold Wallet,None,None,None,None,None,19.866694422176874,417
418,Black Topper,5,Chip,Pirate Sword,None,None,None,None,None,19.307935227700874,418
419,Green Punk,5,Rainbow,Guandao,Donut,None,None,None,None,45.389540789554154,419
420,Musketeer,5,Green,Pan,None,None,None,None,None,17.705278659475287,420
421,Black Cap,5,Green,Spiked Club,None,None,Yellow Force,None,None,31.85591353931353,421
422,None,5,Fries,None,None,Basketball,None,None,None,26.683023139059575,422
423,Egg,5,Red,None,None,None,Thunder,None,None,18.850086586354923,423
424,Sombrero,5,Aqua,Cold Wallet,None,None,None,None,None,17.999638376547427,424
425,Red Pirate,5,Russet,None,None,None,Fire,None,None,17.58815227930128,425
426,Pink Punk,5,Russet,Pipe,None,None,Brick,None,None,30.752124043754197,426
427,Glasses,5,Russet,None,None,School,Ticket,None,None,41.12177366298788,427
428,Black Cap,5,Purple,Magic Potion,None,None,None,None,None,17.604441714751818,428
429,White Cap,5,Chip,Scythe,None,None,None,None,None,19.343373989810107,429
430,Shogun,5,Rotten,None,Diamond,School,Blue Force,None,None,70.27239961712114,430
431,Skipper,5,Purple,Life Donut,None,None,Red Force,None,None,32.172088644714236,431
432,Trucker,5,Aqua,Bomb,None,None,None,None,None,18.13319268186648,432
433,None,5,Alien,None,None,Roman,None,None,None,27.361703995273224,433
434,Black Pirate,5,Lava,Holy Book,None,None,None,None,None,18.847294850185133,434
435,Cone,5,Russet,Heart,None,Gym Socks,Moon,None,None,54.262935465429344,435
436,Beanie,5,Red,Black Light Sword,None,None,None,None,None,17.345503037597027,436
437,Green Cap,5,Lava,None,None,None,Wood,None,None,20.272805582737373,437
438,Afro,5,Zombie,None,None,Basketball,None,None,None,29.601954551792865,438
439,Brown Pirate,5,Russet,None,None,None,Fire,None,None,17.686271639669283,439
440,Steve,5,Pink,Magic Ball,None,None,None,None,None,18.223158467283522,440
441,Karen,5,Purple,Plunger,None,None,None,None,None,17.980581470568207,441
442,None,5,Fries,Lollipop,None,None,None,None,None,17.081159720349223,442
443,Crown,5,Russet,Plant,None,None,None,None,None,16.350668068478065,443
444,Yellow Bob,5,Red,Portal Gun,None,None,None,None,None,17.63169663816263,444
445,Wizard,5,Red,Plunger,None,Chucks,None,None,None,40.36688726289389,445
446,None,5,Aqua,Black Sword,None,None,None,None,None,15.246866843934908,446
447,Blue Punk,5,Red,Lollipop,None,None,None,None,None,17.299165577636426,447
448,None,0,Russet,None,None,None,None,None,None,26.94454526611966,448
449,Bowl,5,Red,None,None,Basketball,None,None,None,26.950060595334,449
450,Skipper,5,Pink,None,None,Basketball,None,None,None,27.56601886442785,450
451,Beanie,5,Aqua,None,None,None,Brick,None,None,19.288879673407592,451
452,Bunny,5,Green,None,None,Basketball,None,None,None,27.4161159694985,452
453,Protection,5,Pink,None,None,None,Poop,None,None,19.41972702595679,453
454,Monkey,5,Rainbow,None,None,None,None,None,None,6.836030218314095,454
455,Rocker,5,Russet,Handbag,None,None,None,None,None,16.233463717819724,455
456,Helmet,5,Hash Brown,None,None,None,None,None,None,6.770584591233124,456
457,Blue Punk,5,Red,None,None,None,Plasma,None,None,18.96456626223294,457
458,Cloak,5,Russet,Red Light Sword,None,None,None,None,None,16.268888301619103,458
459,Rocker,5,Hash Brown,Spiked Club,None,None,None,None,None,19.891194952281822,459
460,Pink Punk,5,Green,Power Sword,None,None,None,None,None,17.70255971158123,460
461,Trucker,5,Lava,Plunger,None,None,Blue Force,None,None,33.49391970959674,461
462,Santa,5,Chip,Monk Spade,None,None,Red Force,None,None,33.872773230312454,462
463,Beanie,5,Zombie,None,None,None,None,None,None,6.571612198527026,463
464,Skull,5,Pink,Notebook,None,None,None,None,None,17.87700239930647,464
465,Santa,5,Green,None,None,None,Flower,None,None,18.95907983080857,465
466,Pink Punk,5,Aqua,Shotgun,None,None,Thunder,None,None,32.68717452470084,466
467,Pork Pie,5,Purple,None,None,None,Blue Force,None,None,18.7028808237907,467
468,Brown Pirate,5,Rotten,None,Diamond,None,Lightning,None,None,47.35721783132733,468
469,None,5,Green,None,Pickle,None,Red Force,None,None,41.473259115556246,469
470,Fez,5,Aqua,Memory Pen,None,None,None,None,None,18.1195641294451,470
471,None,5,Galaxy,None,None,None,None,None,None,4.592853773274569,471
472,Black Pirate,5,Hash Brown,None,None,None,None,None,None,6.427140927398545,472
473,Pork Pie,5,Green,Monkey Staff,None,Boxing,None,None,None,40.72664679800415,473
474,Straw Hat,5,Green,Sakura,None,None,None,None,None,17.78705460917606,474
475,None,5,Russet,Serpent Spear,None,Basketball,None,None,None,36.229836356956994,475
476,Your Future,5,Russet,None,None,None,Flower,None,None,17.29104961967217,476
477,Pink Punk,5,Red,Monster Ball,None,None,None,None,None,17.34277318224087,477
478,Poop,5,Pink,None,None,None,None,None,None,4.818990291738974,478
479,None,0,Aqua,None,None,None,None,None,None,28.844185614490115,479
480,None,0,Russet,None,None,None,None,None,None,26.94454526611966,480
481,Trucker,5,Pink,Memory Pen,None,None,None,None,None,17.977848615221546,481
482,Green Cap,5,Red,Pan,None,None,None,None,None,17.37820758209094,482
483,Green Cap,5,Gold,None,None,None,None,None,None,7.337553529584685,483
484,None,5,Fries,Pan,None,None,Sun,None,None,31.9840591105978,484
485,Brown Topper,5,Russet,None,None,None,Plasma,None,None,17.6862811826857,485
486,Sailor,5,Russet,Bo'oh'o'wa'er,None,None,None,None,None,16.01541206140719,486
487,Purple Emo,5,Russet,None,None,Socks & Sandals,None,None,None,26.342315341568195,487
488,None,5,Lava,None,None,None,Red Force,None,None,17.206615248060455,488
489,None,5,Alien,None,None,None,Blue Force,None,None,18.88559078174695,489
490,Pink Punk,5,Purple,Pan,None,None,None,None,None,17.637145986513822,490
491,Pork Pie,5,Purple,Flowers,None,None,None,None,None,17.680761226402215,491
492,Green Punk,5,Zombie,None,None,Roman,None,None,None,29.452047292366856,492
493,Flower,5,Aqua,None,None,None,Lightning,None,None,19.56144881192569,493
494,Fedora,5,Rainbow,None,None,None,None,None,None,6.830578688228591,494
495,Rocker,5,Red,Cricket,None,None,Earth,None,None,32.15300910773164,495
496,Wizard,5,Aqua,Throwing Bat,None,None,Lightning,None,None,32.78257002781905,496
497,Dreads,5,Purple,Flag,None,None,Lightning,None,None,32.54002083971978,497
498,Brown Topper,5,Pink,None,None,Casual,None,None,None,27.585107399628257,498
499,Karen,5,Russet,Handbag,None,None,None,None,None,16.372470371117632,499
500,Red Pirate,5,Russet,None,None,None,Potato,None,None,17.74351488591051,500
501,Spaceman,5,Lava,None,None,None,None,None,None,5.571267621879336,501
502,Green Cap,5,Purple,Wobbly Sausage,None,Roman,None,None,None,40.60672786177138,502
503,Rocker,5,Chip,Monster Ball,None,None,None,None,None,19.36790314842006,503
504,Tripitaka,5,Aqua,None,None,None,Yellow Force,None,None,19.16077117183203,504
505,None,5,Lava,Throwing Star,None,None,None,None,None,16.168127698245247,505
506,Afro,5,Purple,None,None,None,Missile,None,None,19.14169735967963,506
507,None,5,Fries,Monster Ball,None,None,None,None,None,17.135674202645703,507
508,Black Cap,5,Aqua,Killing 3000,None,None,None,None,None,18.0296193377329,508
509,Spaceman,5,Fries,Diamond Sword,None,Casual,None,None,None,42.94779191157791,509
510,Tiger,5,Russet,Memory Pen,None,None,None,None,None,16.39700089308476,510
511,Spaceman,5,Rainbow,None,None,None,Thunder,None,None,21.36578581280555,511
512,Brown Topper,5,Zombie,None,None,None,Wind,None,None,21.297632690333128,512
513,Tiger,5,Pink,None,None,None,Water,None,None,19.613242435632475,513
514,Bow,5,Rotten,None,Diamond,None,None,None,None,32.597184744379,514
515,Gat,5,Russet,None,None,Basketball,None,None,None,25.66364075534619,515
516,White Headband,5,Red,None,None,None,None,None,None,4.129385924875797,516
517,Spaceman,5,Red,None,None,None,Lightning,None,None,18.77649720249023,517
518,Blue Punk,5,Russet,Throwing Bat,None,None,None,None,None,16.097183102659308,518
519,Fez,5,Aqua,Monkey Staff,None,None,None,None,None,18.223140745696362,519
520,Black Pirate,5,Aqua,Cold Wallet,None,None,None,None,None,17.85789723302323,520
521,Black Cap,5,Green,Guandao,None,None,None,None,None,17.536292408772386,521
522,Tripitaka,5,Red,Monk Rake,None,None,None,None,None,17.585359451175822,522
523,Sailor,5,Pink,None,None,None,Ticket,None,None,19.332509363007347,523
524,Brown Pirate,5,Green,Pirate Sword,None,None,None,None,None,17.765246580617784,524
525,Reindeer,5,Chip,None,None,None,Flower,None,None,20.474513827696533,525
526,Dreads,5,Red,None,None,None,Potato,None,None,19.09812111265297,526
527,Golden Cap,5,Russet,Tachi Sword,None,None,None,None,None,16.57962087714771,527
528,Karen,5,Red,None,None,Chucks,None,None,None,27.176281094725525,528
529,Sailor,5,Purple,Black Sword,None,None,Water,None,None,32.349231469028204,529
530,Helmet,5,Green,None,None,None,Sound,None,None,19.31885981518789,530
531,Beanie,5,Green,Balloons,None,None,None,None,None,17.66167050970939,531
532,Skull,5,Purple,None,None,None,Yellow Force,None,None,18.66199571205085,532
533,Halo,5,Pink,None,None,None,Fire,None,None,19.425176647705086,533
534,None,5,Russet,None,Banana,None,Poop,None,None,40.16240799052239,534
535,Santa,5,Pink,Katana Sword,None,None,None,None,None,18.127759419255256,535
536,Reindeer,5,Russet,None,None,None,Poop,None,None,17.473672330207574,536
537,Brown Pirate,5,Russet,Parrot,None,None,None,None,None,16.230731954247307,537
538,Pink Punk,5,Russet,None,None,None,Fire,None,None,17.481855896960237,538
539,Crown,5,Purple,Whip,None,Boxing,Wood,None,None,55.66370166201708,539
540,Egg,5,Red,Pirate Gun,None,None,None,None,None,17.389107642331915,540
541,Black Cap,5,Aqua,None,None,None,Yellow Force,None,None,18.890937342098777,541
542,None,5,Zombie,Chainsaw,None,None,None,None,None,17.176604034496386,542
543,Sheriff,5,Red,Monk Rake,None,None,None,None,None,17.42454286068007,543
544,Bunny,5,Green,Monk Spade,None,None,None,None,None,17.885174787497892,544
545,Skull,5,Pink,Life Donut,None,None,None,None,None,17.838844143174164,545
546,Sailor,5,Red,Handbag,None,None,None,None,None,17.293712411703734,546
547,Spiky,5,Red,None,None,None,None,None,None,4.143013659161928,547
548,None,5,Zombie,Guandao,None,None,None,None,None,17.171152231618503,548
549,Egg,5,Red,Coffee,None,None,None,None,None,17.446346253521597,549
550,Golden Straw Hat,5,Russet,None,None,None,Flower,None,None,17.648107384523527,550
551,Blue Headband,5,Russet,Axe,None,Gym Socks,Wind,None,None,53.9086511790096,551
552,Skull,5,Russet,Flag,None,None,None,None,None,16.02631348470297,552
553,Beanie,5,Green,None,None,None,Wind,None,None,18.999967668899927,553
554,Pink Punk,5,Rainbow,None,None,None,Blue Force,None,None,20.965118807018776,554
555,Green Cap,5,Russet,Monk Spade,None,None,Flower,None,None,30.667625055785493,555
556,Tiger,5,Lava,None,None,None,Blood,None,None,20.77431798545736,556
557,Cloak,5,Red,None,None,Gym Socks,None,None,None,27.17083420011488,557
558,Spinner,5,Aqua,Black Sword,None,Basketball,Yellow Force,None,None,55.48109122478033,558
559,Yellow Bob,5,Lava,None,None,None,None,None,None,5.800230518726853,559
560,Green Cap,5,Green,Black Light Sword,None,None,None,None,None,17.71618553692543,560
561,Beret,5,Russet,Heart,None,None,None,None,None,16.198034226297363,561
562,Spinner,5,Purple,None,None,None,Poop,None,None,19.234373914903774,562
563,Sheriff,5,Chip,None,None,None,Water,None,None,20.70346499979332,563
564,Green Cap,5,Purple,Sweeper,None,None,Wind,None,None,32.52094375665915,564
565,Poop,5,Russet,None,None,None,Brick,None,None,17.713527926437266,565
566,Mask,5,Russet,Pan,None,None,Sun,None,None,31.264510331345967,566
567,Robin Hood,5,Chip,Beer,None,None,None,None,None,19.231622805991552,567
568,Black Pirate,5,Lava,None,None,None,Blue Force,None,None,19.907568613876304,568
569,Horns,5,Green,Pan,None,None,None,None,None,17.882447386366064,569
570,Bow,5,Fries,Folding Chair,None,None,None,None,None,20.136512437269303,570
571,Black Cap,5,Russet,Spiked Club,None,None,None,None,None,15.993606486468515,571
572,Buns,5,Aqua,Memory Pen,None,None,None,None,None,18.247669631513936,572
573,Wizard,5,Aqua,Cold Wallet,None,None,None,None,None,17.923320773536602,573
574,Skull,5,Purple,None,None,Basketball,Brick,None,None,41.93116827441913,574
575,Rocker,5,Red,None,None,None,Coin,None,None,19.125377399541897,575
576,Robin Hood,5,Pink,Axe,None,None,None,None,None,17.830662485423904,576
577,Tripitaka,5,Russet,None,None,Chucks,Wind,None,None,40.620301612435114,577
578,Golden Reindeer,5,Russet,Sakura,None,None,Flower,None,None,31.016486984274366,578
579,Black Emo,5,Purple,Green Light Sword,None,None,None,None,None,17.95877153318895,579
580,Brown Topper,5,Pink,Plunger,None,None,None,None,None,17.893354535701494,580
581,Dreads,5,Purple,Scythe,None,None,None,None,None,17.877005400083124,581
582,Spaceman,5,Green,Tachi Sword,None,None,None,None,None,17.73526398388749,582
583,Beanie,5,Green,Chainsaw,None,None,None,None,None,17.58535236153711,583
584,Straw Hat,5,Green,Guitar,None,None,None,None,None,17.767974526427285,584
585,Gat,5,Russet,None,None,Chucks,Sound,None,None,40.41862390413675,585
586,Dreads,5,Red,Pan,None,None,Yellow Force,None,None,31.825950572870436,586
587,Steve,5,Aqua,Red Light Sword,None,None,Wood,None,None,32.8697822386702,587
588,None,5,Purple,Fire Sword,Eggplant,None,Blue Force,None,None,54.96039952053231,588
589,Black Headband,5,Russet,None,None,None,Potato,None,None,17.62631462562605,589
590,Steve,5,Green,Monk Staff,None,None,None,None,None,17.89335480891718,590
