,Location,Underground,Region,Size,Rarity score,Token Id
325,"Dystopia(-144, 160)",Secret Passage,Dystopia,X-Large,50.53986890335991,326
326,"Volcanic(-144, 64)",Secret Passage,Volcanic,X-Large,57.2799099814617,327
327,"Moon(-112, 112)",Strange Artifact,Moon,X-Large,79.78025760967216,328
328,"Moon(112, 32)",Mystic Symbol,Moon,X-Large,75.25327496487695,329
329,"Dystopia(-80, -64)",Weird Rocks,Dystopia,X-Large,41.56437998944656,330
330,"Frozen(-160, -32)",Weird Rocks,Frozen,X-Large,55.044571118976414,331
331,"Dystopia(192, 160)",Weird Rocks,Dystopia,X-Large,41.56437998944656,332
332,"Jungle(0, 112)",Secret Passage,Jungle,X-Large,43.7998267019246,333
333,"Dystopia(160, 192)",Secret Passage,Dystopia,X-Large,50.53986890335991,334
334,"Dystopia(320, 32)",Weird Rocks,Dystopia,X-Large,41.56437998944656,335
335,"Volcanic(0, 64)",Weird Rocks,Volcanic,X-Large,48.30447499254473,336
336,"Frozen(128, 48)",Weird Rocks,Frozen,X-Large,55.044571118976414,337
337,"Volcanic(-48, -160)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,338
338,"Dystopia(-256, -160)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,339
339,"Jungle(0, -272)",Secret Passage,Jungle,X-Large,43.7998267019246,340
340,"Moon(0, 32)",Mystic Symbol,Moon,X-Large,75.25327496487695,341
341,"Jungle(-176, 32)",Weird Rocks,Jungle,X-Large,34.824282740429595,342
342,"Jungle(-352, -160)",Mystic Symbol,Jungle,X-Large,48.29321400838028,343
343,"Frozen(272, -16)",Secret Passage,Frozen,X-Large,64.0199533062305,344
344,"Dystopia(-128, 240)",Weird Rocks,Dystopia,X-Large,41.56437998944656,345
345,"Dystopia(96, 16)",Secret Passage,Dystopia,X-Large,50.53986890335991,346
346,"Dystopia(-208, -160)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,347
347,"Jungle(48, 16)",Weird Rocks,Jungle,X-Large,34.824282740429595,348
348,"Jungle(16, -128)",Secret Passage,Jungle,X-Large,43.7998267019246,349
349,"Moon(-160, 80)",Strange Artifact,Moon,X-Large,79.78025760967216,350
350,"Volcanic(256, -96)",Weird Rocks,Volcanic,X-Large,48.30447499254473,351
351,"Jungle(240, -48)",Mystic Symbol,Jungle,X-Large,48.29321400838028,352
352,"Frozen(-192, 80)",Weird Rocks,Frozen,X-Large,55.044571118976414,353
353,"Frozen(-48, -96)",Weird Rocks,Frozen,X-Large,55.044571118976414,354
354,"Moon(-128, -64)",Weird Rocks,Moon,X-Large,61.78466612182518,355
355,"Dystopia(176, -48)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,356
356,"Volcanic(96, 64)",Secret Passage,Volcanic,X-Large,57.2799099814617,357
357,"Frozen(-208, 96)",Weird Rocks,Frozen,X-Large,55.044571118976414,358
358,"Volcanic(128, 32)",Secret Passage,Volcanic,X-Large,57.2799099814617,359
359,"Dystopia(64, 0)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,360
360,"Volcanic(64, -160)",Strange Artifact,Volcanic,X-Large,66.3002810565449,361
361,"Volcanic(224, 160)",Secret Passage,Volcanic,X-Large,57.2799099814617,362
362,"Jungle(-176, 64)",Secret Passage,Jungle,X-Large,43.7998267019246,363
363,"Dystopia(320, -32)",Secret Passage,Dystopia,X-Large,50.53986890335991,364
364,"Dystopia(-112, 16)",Weird Rocks,Dystopia,X-Large,41.56437998944656,365
365,"Dystopia(-128, 96)",Weird Rocks,Dystopia,X-Large,41.56437998944656,366
366,"Jungle(-160, 208)",Secret Passage,Jungle,X-Large,43.7998267019246,367
367,"Jungle(-96, 176)",Mystic Symbol,Jungle,X-Large,48.29321400838028,368
368,"Moon(-48, 96)",Weird Rocks,Moon,X-Large,61.78466612182518,369
369,"Jungle(-128, -192)",Weird Rocks,Jungle,X-Large,34.824282740429595,370
370,"Dystopia(-128, 0)",Weird Rocks,Dystopia,X-Large,41.56437998944656,371
371,"Frozen(-160, 48)",Secret Passage,Frozen,X-Large,64.0199533062305,372
372,"Volcanic(0, 48)",Strange Artifact,Volcanic,X-Large,66.3002810565449,373
373,"Moon(-144, -48)",Weird Rocks,Moon,X-Large,61.78466612182518,374
374,"Jungle(-320, -32)",Weird Rocks,Jungle,X-Large,34.824282740429595,375
375,"Dystopia(256, 80)",Secret Passage,Dystopia,X-Large,50.53986890335991,376
376,"Volcanic(272, -96)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,377
377,"Jungle(48, 128)",Mystic Symbol,Jungle,X-Large,48.29321400838028,378
378,"Frozen(48, -192)",Weird Rocks,Frozen,X-Large,55.044571118976414,379
379,"Frozen(-128, -48)",Strange Artifact,Frozen,X-Large,73.04026820965032,380
380,"Frozen(192, 80)",Secret Passage,Frozen,X-Large,64.0199533062305,381
381,"Moon(-176, 160)",Weird Rocks,Moon,X-Large,61.78466612182518,382
382,"Jungle(-32, 208)",Secret Passage,Jungle,X-Large,43.7998267019246,383
383,"Jungle(-80, 0)",Weird Rocks,Jungle,X-Large,34.824282740429595,384
384,"Jungle(-128, 160)",Strange Artifact,Jungle,X-Large,52.820303380084155,385
385,"Dystopia(32, -48)",Strange Artifact,Dystopia,X-Large,59.56029165652308,386
386,"Jungle(128, -288)",Weird Rocks,Jungle,X-Large,34.824282740429595,387
387,"Volcanic(-64, 192)",Secret Passage,Volcanic,X-Large,57.2799099814617,388
388,"Volcanic(176, -160)",Strange Artifact,Volcanic,X-Large,66.3002810565449,389
389,"Dystopia(112, 0)",Weird Rocks,Dystopia,X-Large,41.56437998944656,390
390,"Jungle(0, 176)",Mystic Symbol,Jungle,X-Large,48.29321400838028,391
391,"Jungle(192, 208)",Strange Artifact,Jungle,X-Large,52.820303380084155,392
392,"Dystopia(-48, 144)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,393
393,"Frozen(16, 96)",Secret Passage,Frozen,X-Large,64.0199533062305,394
394,"Dystopia(304, 192)",Secret Passage,Dystopia,X-Large,50.53986890335991,395
395,"Dystopia(144, -160)",Weird Rocks,Dystopia,X-Large,41.56437998944656,396
396,"Jungle(-112, 144)",Secret Passage,Jungle,X-Large,43.7998267019246,397
397,"Dystopia(-240, 192)",Weird Rocks,Dystopia,X-Large,41.56437998944656,398
398,"Volcanic(224, 0)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,399
399,"Volcanic(-32, -96)",Weird Rocks,Volcanic,X-Large,48.30447499254473,400
400,"Frozen(80, -96)",Mystic Symbol,Frozen,X-Large,68.51325972544102,401
401,"Frozen(-208, 112)",Strange Artifact,Frozen,X-Large,73.04026820965032,402
402,"Volcanic(-176, -112)",Weird Rocks,Volcanic,X-Large,48.30447499254473,403
403,"Volcanic(-32, -80)",Weird Rocks,Volcanic,X-Large,48.30447499254473,404
404,"Dystopia(-208, 64)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,405
405,"Dystopia(320, 144)",Weird Rocks,Dystopia,X-Large,41.56437998944656,406
406,"Dystopia(288, 192)",Secret Passage,Dystopia,X-Large,50.53986890335991,407
407,"Dystopia(304, 80)",Secret Passage,Dystopia,X-Large,50.53986890335991,408
408,"Frozen(16, 32)",Mystic Symbol,Frozen,X-Large,68.51325972544102,409
409,"Jungle(368, -64)",Secret Passage,Jungle,X-Large,43.7998267019246,410
410,"Moon(-64, 64)",Strange Artifact,Moon,X-Large,79.78025760967216,411
411,"Jungle(96, -240)",Mystic Symbol,Jungle,X-Large,48.29321400838028,412
412,"Jungle(16, 208)",Secret Passage,Jungle,X-Large,43.7998267019246,413
413,"Volcanic(-96, -144)",Weird Rocks,Volcanic,X-Large,48.30447499254473,414
414,"Dystopia(32, 256)",Strange Artifact,Dystopia,X-Large,59.56029165652308,415
415,"Volcanic(-144, -16)",Strange Artifact,Volcanic,X-Large,66.3002810565449,416
416,"Dystopia(304, -112)",Weird Rocks,Dystopia,X-Large,41.56437998944656,417
417,"Dystopia(-288, 16)",Weird Rocks,Dystopia,X-Large,41.56437998944656,418
418,"Frozen(64, -48)",Weird Rocks,Frozen,X-Large,55.044571118976414,419
419,"Dystopia(-288, 96)",Weird Rocks,Dystopia,X-Large,41.56437998944656,420
420,"Volcanic(240, -48)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,421
421,"Jungle(352, -80)",Mystic Symbol,Jungle,X-Large,48.29321400838028,422
422,"Jungle(-192, -96)",Strange Artifact,Jungle,X-Large,52.820303380084155,423
423,"Frozen(192, -112)",Strange Artifact,Frozen,X-Large,73.04026820965032,424
424,"Volcanic(-32, 272)",Weird Rocks,Volcanic,X-Large,48.30447499254473,425
425,"Volcanic(-112, 192)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,426
426,"Dystopia(-128, 80)",Strange Artifact,Dystopia,X-Large,59.56029165652308,427
427,"Dystopia(272, 192)",Weird Rocks,Dystopia,X-Large,41.56437998944656,428
428,"Volcanic(-16, 192)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,429
429,"Jungle(-448, -48)",Secret Passage,Jungle,X-Large,43.7998267019246,430
430,"Volcanic(64, -48)",Weird Rocks,Volcanic,X-Large,48.30447499254473,431
431,"Dystopia(-32, -160)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,432
432,"Dystopia(240, 96)",Weird Rocks,Dystopia,X-Large,41.56437998944656,433
433,"Dystopia(-192, -208)",Weird Rocks,Dystopia,X-Large,41.56437998944656,434
434,"Dystopia(-288, -16)",Weird Rocks,Dystopia,X-Large,41.56437998944656,435
435,"Frozen(-224, -80)",Weird Rocks,Frozen,X-Large,55.044571118976414,436
436,"Volcanic(-48, 144)",Weird Rocks,Volcanic,X-Large,48.30447499254473,437
437,"Volcanic(-224, -128)",Weird Rocks,Volcanic,X-Large,48.30447499254473,438
438,"Jungle(176, -96)",Mystic Symbol,Jungle,X-Large,48.29321400838028,439
439,"Dystopia(16, 240)",Weird Rocks,Dystopia,X-Large,41.56437998944656,440
440,"Jungle(-144, 208)",Mystic Symbol,Jungle,X-Large,48.29321400838028,441
441,"Dystopia(-240, 64)",Weird Rocks,Dystopia,X-Large,41.56437998944656,442
442,"Dystopia(192, 112)",Weird Rocks,Dystopia,X-Large,41.56437998944656,443
443,"Dystopia(-16, 240)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,444
444,"Jungle(32, 16)",Weird Rocks,Jungle,X-Large,34.824282740429595,445
445,"Jungle(368, -48)",Strange Artifact,Jungle,X-Large,52.820303380084155,446
446,"Jungle(-176, 16)",Secret Passage,Jungle,X-Large,43.7998267019246,447
447,"Frozen(16, 112)",Weird Rocks,Frozen,X-Large,55.044571118976414,448
448,"Jungle(240, -224)",Strange Artifact,Jungle,X-Large,52.820303380084155,449
449,"Jungle(64, 208)",Weird Rocks,Jungle,X-Large,34.824282740429595,450
450,"Dystopia(-80, -160)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,451
451,"Dystopia(-16, 256)",Secret Passage,Dystopia,X-Large,50.53986890335991,452
452,"Frozen(-80, -144)",Strange Artifact,Frozen,X-Large,73.04026820965032,453
453,"Volcanic(256, 144)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,454
454,"Jungle(192, -160)",Weird Rocks,Jungle,X-Large,34.824282740429595,455
455,"Jungle(-128, 80)",Secret Passage,Jungle,X-Large,43.7998267019246,456
456,"Jungle(-432, -32)",Strange Artifact,Jungle,X-Large,52.820303380084155,457
457,"Jungle(320, -48)",Weird Rocks,Jungle,X-Large,34.824282740429595,458
458,"Jungle(-48, -80)",Mystic Symbol,Jungle,X-Large,48.29321400838028,459
459,"Jungle(192, 192)",Secret Passage,Jungle,X-Large,43.7998267019246,460
460,"Jungle(368, 16)",Mystic Symbol,Jungle,X-Large,48.29321400838028,461
461,"Frozen(-224, 128)",Secret Passage,Frozen,X-Large,64.0199533062305,462
462,"Frozen(64, -32)",Weird Rocks,Frozen,X-Large,55.044571118976414,463
463,"Volcanic(48, 176)",Weird Rocks,Volcanic,X-Large,48.30447499254473,464
464,"Frozen(224, -16)",Secret Passage,Frozen,X-Large,64.0199533062305,465
465,"Dystopia(-16, 192)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,466
466,"Volcanic(224, 32)",Weird Rocks,Volcanic,X-Large,48.30447499254473,467
467,"Volcanic(16, 160)",Secret Passage,Volcanic,X-Large,57.2799099814617,468
468,"Volcanic(224, 16)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,469
469,"Dystopia(224, 160)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,470
470,"Moon(-32, 144)",Secret Passage,Moon,X-Large,70.7599955076658,471
471,"Dystopia(112, -16)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,472
472,"Jungle(-160, -80)",Weird Rocks,Jungle,X-Large,34.824282740429595,473
473,"Jungle(-384, 16)",Secret Passage,Jungle,X-Large,43.7998267019246,474
474,"Moon(-144, 64)",Secret Passage,Moon,X-Large,70.7599955076658,475
475,"Frozen(-80, -80)",Weird Rocks,Frozen,X-Large,55.044571118976414,476
476,"Volcanic(48, 32)",Weird Rocks,Volcanic,X-Large,48.30447499254473,477
477,"Dystopia(-112, 192)",Strange Artifact,Dystopia,X-Large,59.56029165652308,478
478,"Jungle(-288, -160)",Weird Rocks,Jungle,X-Large,34.824282740429595,479
479,"Moon(80, -16)",Strange Artifact,Moon,X-Large,79.78025760967216,480
480,"Frozen(32, -48)",Mystic Symbol,Frozen,X-Large,68.51325972544102,481
481,"Dystopia(-224, -160)",Strange Artifact,Dystopia,X-Large,59.56029165652308,482
482,"Jungle(-48, -304)",Strange Artifact,Jungle,X-Large,52.820303380084155,483
483,"Frozen(144, 32)",Mystic Symbol,Frozen,X-Large,68.51325972544102,484
484,"Dystopia(-128, 112)",Strange Artifact,Dystopia,X-Large,59.56029165652308,485
485,"Volcanic(-192, -112)",Weird Rocks,Volcanic,X-Large,48.30447499254473,486
486,"Moon(-64, 112)",Secret Passage,Moon,X-Large,70.7599955076658,487
487,"Frozen(-192, 128)",Secret Passage,Frozen,X-Large,64.0199533062305,488
488,"Dystopia(240, 16)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,489
489,"Volcanic(112, -112)",Secret Passage,Volcanic,X-Large,57.2799099814617,490
490,"Jungle(368, -192)",Mystic Symbol,Jungle,X-Large,48.29321400838028,491
491,"Frozen(-80, 144)",Strange Artifact,Frozen,X-Large,73.04026820965032,492
492,"Dystopia(-16, -144)",Weird Rocks,Dystopia,X-Large,41.56437998944656,493
493,"Dystopia(-304, -144)",Weird Rocks,Dystopia,X-Large,41.56437998944656,494
494,"Volcanic(-176, 128)",Secret Passage,Volcanic,X-Large,57.2799099814617,495
495,"Dystopia(320, 64)",Secret Passage,Dystopia,X-Large,50.53986890335991,496
496,"Frozen(-144, 64)",Secret Passage,Frozen,X-Large,64.0199533062305,497
497,"Moon(-64, -16)",Mystic Symbol,Moon,X-Large,75.25327496487695,498
498,"Volcanic(-224, 32)",Secret Passage,Volcanic,X-Large,57.2799099814617,499
499,"Dystopia(304, -96)",Weird Rocks,Dystopia,X-Large,41.56437998944656,500
500,"Jungle(48, 96)",Strange Artifact,Jungle,X-Large,52.820303380084155,501
501,"Volcanic(208, 176)",Weird Rocks,Volcanic,X-Large,48.30447499254473,502
502,"Frozen(176, 64)",Mystic Symbol,Frozen,X-Large,68.51325972544102,503
503,"Dystopia(96, 32)",Strange Artifact,Dystopia,X-Large,59.56029165652308,504
504,"Jungle(-16, 144)",Secret Passage,Jungle,X-Large,43.7998267019246,505
505,"Frozen(-208, -64)",Mystic Symbol,Frozen,X-Large,68.51325972544102,506
506,"Jungle(-528, 0)",Mystic Symbol,Jungle,X-Large,48.29321400838028,507
507,"Frozen(-176, -112)",Secret Passage,Frozen,X-Large,64.0199533062305,508
508,"Dystopia(-208, -176)",Secret Passage,Dystopia,X-Large,50.53986890335991,509
509,"Volcanic(-224, 16)",Strange Artifact,Volcanic,X-Large,66.3002810565449,510
510,"Moon(-80, -128)",Strange Artifact,Moon,X-Large,79.78025760967216,511
511,"Jungle(-64, -192)",Secret Passage,Jungle,X-Large,43.7998267019246,512
512,"Jungle(-80, 224)",Secret Passage,Jungle,X-Large,43.7998267019246,513
513,"Moon(48, 16)",Mystic Symbol,Moon,X-Large,75.25327496487695,514
514,"Frozen(-96, 80)",Mystic Symbol,Frozen,X-Large,68.51325972544102,515
515,"Dystopia(352, 128)",Strange Artifact,Dystopia,X-Large,59.56029165652308,516
516,"Moon(112, 96)",Weird Rocks,Moon,X-Large,61.78466612182518,517
517,"Frozen(-192, 144)",Secret Passage,Frozen,X-Large,64.0199533062305,518
518,"Frozen(-64, -128)",Mystic Symbol,Frozen,X-Large,68.51325972544102,519
519,"Volcanic(112, -128)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,520
520,"Dystopia(-208, 176)",Weird Rocks,Dystopia,X-Large,41.56437998944656,521
521,"Jungle(144, 208)",Weird Rocks,Jungle,X-Large,34.824282740429595,522
522,"Dystopia(-112, -144)",Strange Artifact,Dystopia,X-Large,59.56029165652308,523
523,"Jungle(-112, -192)",Weird Rocks,Jungle,X-Large,34.824282740429595,524
524,"Jungle(112, 144)",Mystic Symbol,Jungle,X-Large,48.29321400838028,525
525,"Dystopia(48, -48)",Strange Artifact,Dystopia,X-Large,59.56029165652308,526
526,"Dystopia(128, 16)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,527
527,"Jungle(256, 128)",Secret Passage,Jungle,X-Large,43.7998267019246,528
528,"Volcanic(208, 96)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,529
529,"Moon(-112, -96)",Weird Rocks,Moon,X-Large,61.78466612182518,530
530,"Jungle(144, -112)",Mystic Symbol,Jungle,X-Large,48.29321400838028,531
531,"Dystopia(-240, -176)",Strange Artifact,Dystopia,X-Large,59.56029165652308,532
532,"Dystopia(-96, -16)",Strange Artifact,Dystopia,X-Large,59.56029165652308,533
533,"Dystopia(-144, 112)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,534
534,"Jungle(96, -256)",Strange Artifact,Jungle,X-Large,52.820303380084155,535
535,"Dystopia(-144, 144)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,536
536,"Dystopia(-208, 80)",Secret Passage,Dystopia,X-Large,50.53986890335991,537
537,"Frozen(8, -208)",Weird Rocks,Frozen,X-Large,55.044571118976414,538
538,"Volcanic(256, -80)",Weird Rocks,Volcanic,X-Large,48.30447499254473,539
539,"Jungle(-144, -304)",Mystic Symbol,Jungle,X-Large,48.29321400838028,540
540,"Jungle(-144, -80)",Weird Rocks,Jungle,X-Large,34.824282740429595,541
541,"Dystopia(192, -64)",Mystic Symbol,Dystopia,X-Large,55.03322812423329,542
542,"Frozen(288, 32)",Weird Rocks,Frozen,X-Large,55.044571118976414,543
543,"Frozen(256, 80)",Secret Passage,Frozen,X-Large,64.0199533062305,544
544,"Volcanic(-32, -112)",Weird Rocks,Volcanic,X-Large,48.30447499254473,545
545,"Volcanic(208, 144)",Weird Rocks,Volcanic,X-Large,48.30447499254473,546
546,"Volcanic(-192, -128)",Secret Passage,Volcanic,X-Large,57.2799099814617,547
547,"Jungle(32, -176)",Mystic Symbol,Jungle,X-Large,48.29321400838028,548
548,"Volcanic(-64, 0)",Weird Rocks,Volcanic,X-Large,48.30447499254473,549
549,"Jungle(192, -272)",Secret Passage,Jungle,X-Large,43.7998267019246,550
550,"Dystopia(256, 48)",Secret Passage,Dystopia,X-Large,50.53986890335991,551
551,"Volcanic(-16, -80)",Secret Passage,Volcanic,X-Large,57.2799099814617,552
552,"Frozen(-240, 128)",Strange Artifact,Frozen,X-Large,73.04026820965032,553
553,"Moon(-16, 144)",Mystic Symbol,Moon,X-Large,75.25327496487695,554
554,"Volcanic(80, -112)",Secret Passage,Volcanic,X-Large,57.2799099814617,555
555,"Jungle(-112, 96)",Strange Artifact,Jungle,X-Large,52.820303380084155,556
556,"Volcanic(-64, 128)",Weird Rocks,Volcanic,X-Large,48.30447499254473,557
557,"Volcanic(48, 16)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,558
558,"Volcanic(224, -16)",Secret Passage,Volcanic,X-Large,57.2799099814617,559
559,"Frozen(144, 16)",Weird Rocks,Frozen,X-Large,55.044571118976414,560
560,"Dystopia(80, -32)",Weird Rocks,Dystopia,X-Large,41.56437998944656,561
561,"Volcanic(-208, -128)",Strange Artifact,Volcanic,X-Large,66.3002810565449,562
562,"Jungle(-272, -176)",Secret Passage,Jungle,X-Large,43.7998267019246,563
563,"Dystopia(-112, 176)",Weird Rocks,Dystopia,X-Large,41.56437998944656,564
564,"Volcanic(64, 16)",Weird Rocks,Volcanic,X-Large,48.30447499254473,565
565,"Moon(80, 128)",Weird Rocks,Moon,X-Large,61.78466612182518,566
566,"Volcanic(16, 48)",Secret Passage,Volcanic,X-Large,57.2799099814617,567
567,"Jungle(112, 176)",Secret Passage,Jungle,X-Large,43.7998267019246,568
568,"Moon(-64, 80)",Secret Passage,Moon,X-Large,70.7599955076658,569
569,"Frozen(272, 64)",Weird Rocks,Frozen,X-Large,55.044571118976414,570
570,"Dystopia(-128, -224)",Strange Artifact,Dystopia,X-Large,59.56029165652308,571
571,"Frozen(-256, 0)",Secret Passage,Frozen,X-Large,64.0199533062305,572
572,"Jungle(-144, 0)",Weird Rocks,Jungle,X-Large,34.824282740429595,573
573,"Frozen(288, 48)",Weird Rocks,Frozen,X-Large,55.044571118976414,574
574,"Jungle(-96, -176)",Strange Artifact,Jungle,X-Large,52.820303380084155,575
575,"Moon(-128, 112)",Weird Rocks,Moon,X-Large,61.78466612182518,576
576,"Volcanic(-48, -64)",Strange Artifact,Volcanic,X-Large,66.3002810565449,577
577,"Jungle(-192, 160)",Weird Rocks,Jungle,X-Large,34.824282740429595,578
578,"Dystopia(320, 112)",Weird Rocks,Dystopia,X-Large,41.56437998944656,579
579,"Volcanic(-32, -128)",Secret Passage,Volcanic,X-Large,57.2799099814617,580
580,"Jungle(-272, -64)",Secret Passage,Jungle,X-Large,43.7998267019246,581
581,"Jungle(-304, -32)",Secret Passage,Jungle,X-Large,43.7998267019246,582
582,"Dystopia(-272, 128)",Strange Artifact,Dystopia,X-Large,59.56029165652308,583
583,"Jungle(48, 112)",Weird Rocks,Jungle,X-Large,34.824282740429595,584
584,"Frozen(-48, -144)",Strange Artifact,Frozen,X-Large,73.04026820965032,585
585,"Dystopia(128, 160)",Weird Rocks,Dystopia,X-Large,41.56437998944656,586
586,"Frozen(288, -64)",Mystic Symbol,Frozen,X-Large,68.51325972544102,587
587,"Volcanic(112, 16)",Weird Rocks,Volcanic,X-Large,48.30447499254473,588
588,"Jungle(160, -288)",Strange Artifact,Jungle,X-Large,52.820303380084155,589
589,"Dystopia(-368, -16)",Secret Passage,Dystopia,X-Large,50.53986890335991,590
590,"Jungle(208, -144)",Weird Rocks,Jungle,X-Large,34.824282740429595,591
591,"Volcanic(-208, 80)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,592
592,"Jungle(240, 64)",Secret Passage,Jungle,X-Large,43.7998267019246,593
593,"Volcanic(80, 48)",Mystic Symbol,Volcanic,X-Large,61.77324448700272,594
594,"Frozen(-96, 96)",Mystic Symbol,Frozen,X-Large,68.51325972544102,595
595,"Jungle(-160, 224)",Secret Passage,Jungle,X-Large,43.7998267019246,596
596,"Frozen(272, 16)",Weird Rocks,Frozen,X-Large,55.044571118976414,597
597,"Jungle(64, -96)",Secret Passage,Jungle,X-Large,43.7998267019246,598
598,"Dystopia(-224, 80)",Weird Rocks,Dystopia,X-Large,41.56437998944656,599
599,"Volcanic(256, 160)",Secret Passage,Volcanic,X-Large,57.2799099814617,600
600,"Frozen(-144, 32)",Weird Rocks,Frozen,X-Large,55.044571118976414,601
